,delta mean,delta std,path,wt,context,cell line
2447,-1.352,3.879,../results/context_dependence_test_10/borzoi/RBM8A_chr1_145927460_-.pickle,3.332,silencing,"K562 ENCODE, biol_"
433,-0.83,1.337,../results/context_dependence_test_10/borzoi/RHOB_chr2_20447073_+.pickle,3.816,silencing,"K562 ENCODE, biol_"
305,-1.999,1.604,../results/context_dependence_test_10/borzoi/ZNF814_chr19_57888969_-.pickle,2.885,silencing,"K562 ENCODE, biol_"
999,-1.069,1.106,../results/context_dependence_test_10/borzoi/ZNF549_chr19_57527355_+.pickle,2.639,silencing,"K562 ENCODE, biol_"
5441,-0.3982,0.8545,../results/context_dependence_test_10/borzoi/RRP7A_chr22_42519796_-.pickle,6.56,silencing,"K562 ENCODE, biol_"
8685,-0.78,1.949,../results/context_dependence_test_10/borzoi/CYB5B_chr16_69424617_+.pickle,11.766,silencing,"K562 ENCODE, biol_"
544,-0.64,1.056,../results/context_dependence_test_10/borzoi/TSTD1_chr1_161038937_-.pickle,4.04,silencing,"K562 ENCODE, biol_"
8521,-0.3494,1.242,../results/context_dependence_test_10/borzoi/AARS1_chr16_70289506_-.pickle,11.74,silencing,"K562 ENCODE, biol_"
3196,-7.984,4.977,../results/context_dependence_test_10/borzoi/CT83_chrX_116462976_-.pickle,0.1909,silencing,"K562 ENCODE, biol_"
7446,-0.9775,3.385,../results/context_dependence_test_10/borzoi/RAC1_chr7_6374538_+.pickle,9.76,silencing,"K562 ENCODE, biol_"
480,-0.4194,1.352,../results/context_dependence_test_10/borzoi/ITGA6_chr2_172427585_+.pickle,4.89,silencing,"K562 ENCODE, biol_"
2931,-0.6084,1.166,../results/context_dependence_test_10/borzoi/ENPP3_chr6_131637301_+.pickle,0.0996,silencing,"K562 ENCODE, biol_"
551,-1.061,1.769,../results/context_dependence_test_10/borzoi/LDOC1_chrX_141177129_-.pickle,6.043,silencing,"K562 ENCODE, biol_"
4062,-0.4255,0.6807,../results/context_dependence_test_10/borzoi/RNPC3_chr1_103525698_+.pickle,6.098,silencing,"K562 ENCODE, biol_"
5645,-1.633,0.981,../results/context_dependence_test_10/borzoi/NXT2_chrX_109535780_+.pickle,0.4663,silencing,"K562 ENCODE, biol_"
8387,-0.3333,0.3203,../results/context_dependence_test_10/borzoi/RBM4_chr11_66638690_+.pickle,7.953,silencing,"K562 ENCODE, biol_"
9194,-0.657,0.567,../results/context_dependence_test_10/borzoi/ATF4_chr22_39520563_+.pickle,8.48,silencing,"K562 ENCODE, biol_"
141,-0.9897,1.723,../results/context_dependence_test_10/borzoi/MFSD2A_chr1_39955144_+.pickle,2.225,silencing,"K562 ENCODE, biol_"
8187,-3.639,4.453,../results/context_dependence_test_10/borzoi/ZNG1A_chr9_179025_-.pickle,0.2135,silencing,"K562 ENCODE, biol_"
232,-0.4526,1.873,../results/context_dependence_test_10/borzoi/IGFBP7_chr4_57110385_-.pickle,4.39,silencing,"K562 ENCODE, biol_"
9633,-0.679,3.285,../results/context_dependence_test_10/borzoi/ST13_chr22_40856639_-.pickle,10.66,silencing,"K562 ENCODE, biol_"
9164,-0.3413,0.3667,../results/context_dependence_test_10/borzoi/DMAC1_chr9_7799778_-.pickle,9.74,silencing,"K562 ENCODE, biol_"
5587,-1.217,2.621,../results/context_dependence_test_10/borzoi/TRAPPC6B_chr14_39170333_-.pickle,8.875,silencing,"K562 ENCODE, biol_"
342,-4.023,3.373,../results/context_dependence_test_10/borzoi/ZNF722_chr7_63998848_+.pickle,0.0808,silencing,"K562 ENCODE, biol_"
9272,-0.4094,1.684,../results/context_dependence_test_10/borzoi/RCC1_chr1_28506042_+.pickle,9.484,silencing,"K562 ENCODE, biol_"
5322,-5.605,4.71,../results/context_dependence_test_10/borzoi/SRGAP2_chr1_206203540_+.pickle,0.0754,silencing,"K562 ENCODE, biol_"
794,-0.7495,1.539,../results/context_dependence_test_10/borzoi/STARD5_chr15_81324141_-.pickle,5.01,silencing,"K562 ENCODE, biol_"
3052,-0.902,1.168,../results/context_dependence_test_10/borzoi/HELB_chr12_66302492_+.pickle,4.574,silencing,"K562 ENCODE, biol_"
8043,-2.646,1.674,../results/context_dependence_test_10/borzoi/H2BC12L_chr21_43565181_+.pickle,0.3755,silencing,"K562 ENCODE, biol_"
5320,-2.668,3.805,../results/context_dependence_test_10/borzoi/POLR2J2_chr7_102671629_-.pickle,0.826,silencing,"K562 ENCODE, biol_"
3326,-0.5366,0.644,../results/context_dependence_test_10/borzoi/ZNF226_chr19_44165083_+.pickle,4.68,silencing,"K562 ENCODE, biol_"
5413,-1.288,0.844,../results/context_dependence_test_10/borzoi/TUBA3C_chr13_19181824_-.pickle,0.7217,silencing,"K562 ENCODE, biol_"
8259,-0.3584,0.6343,../results/context_dependence_test_10/borzoi/H3-3B_chr17_75779779_-.pickle,6.797,silencing,"K562 ENCODE, biol_"
18,-0.4795,1.243,../results/context_dependence_test_10/borzoi/TMEM132A_chr11_60924480_+.pickle,2.672,silencing,"K562 ENCODE, biol_"
131,-0.885,2.314,../results/context_dependence_test_10/borzoi/CD74_chr5_150412769_-.pickle,5.082,silencing,"K562 ENCODE, biol_"
