,Normalized TSS activity,context,cell_line,seq_id
3,0.40033123,enhancing,PC-3,PTGES_chr9_129753042_-
4,0.5486785,enhancing,PC-3,PTGES_chr9_129753042_-
5,0.6705082,enhancing,PC-3,PTGES_chr9_129753042_-
6,0.7919199,enhancing,PC-3,PTGES_chr9_129753042_-
7,0.88551164,enhancing,PC-3,PTGES_chr9_129753042_-
8,0.8852685,enhancing,PC-3,PTGES_chr9_129753042_-
9,0.93396974,enhancing,PC-3,PTGES_chr9_129753042_-
10,0.89891374,enhancing,PC-3,PTGES_chr9_129753042_-
11,0.91790426,enhancing,PC-3,PTGES_chr9_129753042_-
12,0.89376235,enhancing,PC-3,PTGES_chr9_129753042_-
13,0.985007,enhancing,PC-3,PTGES_chr9_129753042_-
14,0.99121475,enhancing,PC-3,PTGES_chr9_129753042_-
15,1.015041,enhancing,PC-3,PTGES_chr9_129753042_-
16,1.0136331,enhancing,PC-3,PTGES_chr9_129753042_-
17,1.0207608,enhancing,PC-3,PTGES_chr9_129753042_-
18,1.0212518,enhancing,PC-3,PTGES_chr9_129753042_-
19,1.0302682,enhancing,PC-3,PTGES_chr9_129753042_-
20,1.0216291,enhancing,PC-3,PTGES_chr9_129753042_-
21,1.0404264,enhancing,PC-3,PTGES_chr9_129753042_-
22,1.0491079,enhancing,PC-3,PTGES_chr9_129753042_-
23,1.0002166,enhancing,PC-3,PTGES_chr9_129753042_-
24,1.0104724,enhancing,PC-3,PTGES_chr9_129753042_-
25,1.0125362,enhancing,PC-3,PTGES_chr9_129753042_-
0,0.030126715,enhancing,PC-3,TNFRSF9_chr1_7940839_-
1,0.11750137,enhancing,PC-3,TNFRSF9_chr1_7940839_-
2,0.12714344,enhancing,PC-3,TNFRSF9_chr1_7940839_-
3,0.14519493,enhancing,PC-3,TNFRSF9_chr1_7940839_-
4,0.45903918,enhancing,PC-3,TNFRSF9_chr1_7940839_-
5,0.537139,enhancing,PC-3,TNFRSF9_chr1_7940839_-
6,0.7391617,enhancing,PC-3,TNFRSF9_chr1_7940839_-
7,0.75778854,enhancing,PC-3,TNFRSF9_chr1_7940839_-
8,0.766183,enhancing,PC-3,TNFRSF9_chr1_7940839_-
9,0.76694804,enhancing,PC-3,TNFRSF9_chr1_7940839_-
10,0.80502975,enhancing,PC-3,TNFRSF9_chr1_7940839_-
11,0.8581366,enhancing,PC-3,TNFRSF9_chr1_7940839_-
12,0.8718184,enhancing,PC-3,TNFRSF9_chr1_7940839_-
13,0.91515416,enhancing,PC-3,TNFRSF9_chr1_7940839_-
14,0.9078395,enhancing,PC-3,TNFRSF9_chr1_7940839_-
15,0.9041374,enhancing,PC-3,TNFRSF9_chr1_7940839_-
16,0.90084267,enhancing,PC-3,TNFRSF9_chr1_7940839_-
17,1.0147125,enhancing,PC-3,TNFRSF9_chr1_7940839_-
18,1.0611857,enhancing,PC-3,TNFRSF9_chr1_7940839_-
19,1.0796524,enhancing,PC-3,TNFRSF9_chr1_7940839_-
20,1.0677154,enhancing,PC-3,TNFRSF9_chr1_7940839_-
21,0.9012843,enhancing,PC-3,TNFRSF9_chr1_7940839_-
22,0.8975982,enhancing,PC-3,TNFRSF9_chr1_7940839_-
23,0.94031876,enhancing,PC-3,TNFRSF9_chr1_7940839_-
24,0.9063425,enhancing,PC-3,TNFRSF9_chr1_7940839_-
25,0.8942123,enhancing,PC-3,TNFRSF9_chr1_7940839_-
0,0.054912962,enhancing,PC-3,SMAD3_chr15_67065602_+
1,0.30168536,enhancing,PC-3,SMAD3_chr15_67065602_+
2,0.39569888,enhancing,PC-3,SMAD3_chr15_67065602_+
3,0.48206347,enhancing,PC-3,SMAD3_chr15_67065602_+
4,0.5975804,enhancing,PC-3,SMAD3_chr15_67065602_+
5,0.73895454,enhancing,PC-3,SMAD3_chr15_67065602_+
6,0.8043002,enhancing,PC-3,SMAD3_chr15_67065602_+
7,0.8310036,enhancing,PC-3,SMAD3_chr15_67065602_+
8,0.8141564,enhancing,PC-3,SMAD3_chr15_67065602_+
9,0.8319192,enhancing,PC-3,SMAD3_chr15_67065602_+
10,0.8352958,enhancing,PC-3,SMAD3_chr15_67065602_+
11,0.8857963,enhancing,PC-3,SMAD3_chr15_67065602_+
12,0.90329856,enhancing,PC-3,SMAD3_chr15_67065602_+
13,0.9262917,enhancing,PC-3,SMAD3_chr15_67065602_+
14,0.9311047,enhancing,PC-3,SMAD3_chr15_67065602_+
15,0.9155479,enhancing,PC-3,SMAD3_chr15_67065602_+
16,0.937629,enhancing,PC-3,SMAD3_chr15_67065602_+
17,0.93970025,enhancing,PC-3,SMAD3_chr15_67065602_+
18,0.94319445,enhancing,PC-3,SMAD3_chr15_67065602_+
19,0.98992634,enhancing,PC-3,SMAD3_chr15_67065602_+
20,0.9979316,enhancing,PC-3,SMAD3_chr15_67065602_+
21,1.0078821,enhancing,PC-3,SMAD3_chr15_67065602_+
22,1.0143652,enhancing,PC-3,SMAD3_chr15_67065602_+
23,1.0228547,enhancing,PC-3,SMAD3_chr15_67065602_+
24,1.0299602,enhancing,PC-3,SMAD3_chr15_67065602_+
25,1.000479,enhancing,PC-3,SMAD3_chr15_67065602_+
0,0.022163963,enhancing,PC-3,SFTA2_chr6_30932170_-
1,0.13421793,enhancing,PC-3,SFTA2_chr6_30932170_-
2,0.24602666,enhancing,PC-3,SFTA2_chr6_30932170_-
3,0.30016854,enhancing,PC-3,SFTA2_chr6_30932170_-
4,0.35121357,enhancing,PC-3,SFTA2_chr6_30932170_-
5,0.43062794,enhancing,PC-3,SFTA2_chr6_30932170_-
6,0.41233692,enhancing,PC-3,SFTA2_chr6_30932170_-
7,0.45218226,enhancing,PC-3,SFTA2_chr6_30932170_-
8,0.50565,enhancing,PC-3,SFTA2_chr6_30932170_-
9,0.541295,enhancing,PC-3,SFTA2_chr6_30932170_-
10,0.6940185,enhancing,PC-3,SFTA2_chr6_30932170_-
11,0.719501,enhancing,PC-3,SFTA2_chr6_30932170_-
12,0.7680212,enhancing,PC-3,SFTA2_chr6_30932170_-
13,0.77813977,enhancing,PC-3,SFTA2_chr6_30932170_-
14,0.8003666,enhancing,PC-3,SFTA2_chr6_30932170_-
15,0.8282322,enhancing,PC-3,SFTA2_chr6_30932170_-
16,0.8298222,enhancing,PC-3,SFTA2_chr6_30932170_-
17,0.9152693,enhancing,PC-3,SFTA2_chr6_30932170_-
18,0.9322639,enhancing,PC-3,SFTA2_chr6_30932170_-
19,0.9474283,enhancing,PC-3,SFTA2_chr6_30932170_-
20,0.9687939,enhancing,PC-3,SFTA2_chr6_30932170_-
21,0.9969592,enhancing,PC-3,SFTA2_chr6_30932170_-
22,1.0263382,enhancing,PC-3,SFTA2_chr6_30932170_-
23,1.0324275,enhancing,PC-3,SFTA2_chr6_30932170_-
24,1.0225778,enhancing,PC-3,SFTA2_chr6_30932170_-
25,1.0083003,enhancing,PC-3,SFTA2_chr6_30932170_-
0,0.017965809,enhancing,PC-3,RPH3AL_chr17_352807_-
1,0.030820819,enhancing,PC-3,RPH3AL_chr17_352807_-
2,0.057346374,enhancing,PC-3,RPH3AL_chr17_352807_-
3,0.052908182,enhancing,PC-3,RPH3AL_chr17_352807_-
4,0.10565578,enhancing,PC-3,RPH3AL_chr17_352807_-
5,0.13134865,enhancing,PC-3,RPH3AL_chr17_352807_-
6,0.17252526,enhancing,PC-3,RPH3AL_chr17_352807_-
7,0.24652933,enhancing,PC-3,RPH3AL_chr17_352807_-
8,0.35516208,enhancing,PC-3,RPH3AL_chr17_352807_-
9,0.38667935,enhancing,PC-3,RPH3AL_chr17_352807_-
10,0.45448563,enhancing,PC-3,RPH3AL_chr17_352807_-
11,0.46848527,enhancing,PC-3,RPH3AL_chr17_352807_-
12,0.5372733,enhancing,PC-3,RPH3AL_chr17_352807_-
13,0.5710835,enhancing,PC-3,RPH3AL_chr17_352807_-
14,0.58864003,enhancing,PC-3,RPH3AL_chr17_352807_-
15,0.5887254,enhancing,PC-3,RPH3AL_chr17_352807_-
16,0.59696287,enhancing,PC-3,RPH3AL_chr17_352807_-
17,0.70001376,enhancing,PC-3,RPH3AL_chr17_352807_-
18,0.70274556,enhancing,PC-3,RPH3AL_chr17_352807_-
19,0.790672,enhancing,PC-3,RPH3AL_chr17_352807_-
20,0.8469084,enhancing,PC-3,RPH3AL_chr17_352807_-
21,0.86513996,enhancing,PC-3,RPH3AL_chr17_352807_-
22,0.867965,enhancing,PC-3,RPH3AL_chr17_352807_-
23,0.8858934,enhancing,PC-3,RPH3AL_chr17_352807_-
24,0.890032,enhancing,PC-3,RPH3AL_chr17_352807_-
25,0.89272225,enhancing,PC-3,RPH3AL_chr17_352807_-
0,0.017109523,enhancing,PC-3,CTPS2_chrX_16712669_-
1,0.07813444,enhancing,PC-3,CTPS2_chrX_16712669_-
2,0.104809776,enhancing,PC-3,CTPS2_chrX_16712669_-
3,0.14603026,enhancing,PC-3,CTPS2_chrX_16712669_-
4,0.15689972,enhancing,PC-3,CTPS2_chrX_16712669_-
5,0.14058577,enhancing,PC-3,CTPS2_chrX_16712669_-
6,0.16666377,enhancing,PC-3,CTPS2_chrX_16712669_-
7,0.18283008,enhancing,PC-3,CTPS2_chrX_16712669_-
8,0.19592544,enhancing,PC-3,CTPS2_chrX_16712669_-
9,0.27207765,enhancing,PC-3,CTPS2_chrX_16712669_-
10,0.352476,enhancing,PC-3,CTPS2_chrX_16712669_-
11,0.35924426,enhancing,PC-3,CTPS2_chrX_16712669_-
12,0.52184707,enhancing,PC-3,CTPS2_chrX_16712669_-
13,0.5520855,enhancing,PC-3,CTPS2_chrX_16712669_-
14,0.5453434,enhancing,PC-3,CTPS2_chrX_16712669_-
15,0.57484865,enhancing,PC-3,CTPS2_chrX_16712669_-
16,0.58877105,enhancing,PC-3,CTPS2_chrX_16712669_-
17,0.62723094,enhancing,PC-3,CTPS2_chrX_16712669_-
18,0.627843,enhancing,PC-3,CTPS2_chrX_16712669_-
19,0.6351524,enhancing,PC-3,CTPS2_chrX_16712669_-
20,0.66148573,enhancing,PC-3,CTPS2_chrX_16712669_-
21,0.6617397,enhancing,PC-3,CTPS2_chrX_16712669_-
22,0.6696784,enhancing,PC-3,CTPS2_chrX_16712669_-
23,0.76012576,enhancing,PC-3,CTPS2_chrX_16712669_-
24,0.78621703,enhancing,PC-3,CTPS2_chrX_16712669_-
25,0.8267173,enhancing,PC-3,CTPS2_chrX_16712669_-
0,0.024489548,enhancing,PC-3,DHRS9_chr2_169069575_+
1,0.06880482,enhancing,PC-3,DHRS9_chr2_169069575_+
2,0.089140266,enhancing,PC-3,DHRS9_chr2_169069575_+
3,0.25495848,enhancing,PC-3,DHRS9_chr2_169069575_+
4,0.43884745,enhancing,PC-3,DHRS9_chr2_169069575_+
5,0.45488873,enhancing,PC-3,DHRS9_chr2_169069575_+
6,0.51914656,enhancing,PC-3,DHRS9_chr2_169069575_+
7,0.60453063,enhancing,PC-3,DHRS9_chr2_169069575_+
8,0.6474984,enhancing,PC-3,DHRS9_chr2_169069575_+
9,0.5279947,enhancing,PC-3,DHRS9_chr2_169069575_+
10,0.5445581,enhancing,PC-3,DHRS9_chr2_169069575_+
11,0.56824154,enhancing,PC-3,DHRS9_chr2_169069575_+
12,0.5977237,enhancing,PC-3,DHRS9_chr2_169069575_+
13,0.6203148,enhancing,PC-3,DHRS9_chr2_169069575_+
14,0.63590956,enhancing,PC-3,DHRS9_chr2_169069575_+
15,0.72912675,enhancing,PC-3,DHRS9_chr2_169069575_+
16,0.8328297,enhancing,PC-3,DHRS9_chr2_169069575_+
17,0.85547477,enhancing,PC-3,DHRS9_chr2_169069575_+
18,0.8668355,enhancing,PC-3,DHRS9_chr2_169069575_+
19,0.8609329,enhancing,PC-3,DHRS9_chr2_169069575_+
20,0.8791232,enhancing,PC-3,DHRS9_chr2_169069575_+
21,0.8993262,enhancing,PC-3,DHRS9_chr2_169069575_+
22,0.91734874,enhancing,PC-3,DHRS9_chr2_169069575_+
23,0.9320261,enhancing,PC-3,DHRS9_chr2_169069575_+
24,0.93791026,enhancing,PC-3,DHRS9_chr2_169069575_+
25,0.92711604,enhancing,PC-3,DHRS9_chr2_169069575_+
0,0.0053059096,enhancing,PC-3,LIMCH1_chr4_41360806_+
1,0.019247213,enhancing,PC-3,LIMCH1_chr4_41360806_+
2,0.051267393,enhancing,PC-3,LIMCH1_chr4_41360806_+
3,0.06720961,enhancing,PC-3,LIMCH1_chr4_41360806_+
4,0.118514836,enhancing,PC-3,LIMCH1_chr4_41360806_+
5,0.12702887,enhancing,PC-3,LIMCH1_chr4_41360806_+
6,0.17228127,enhancing,PC-3,LIMCH1_chr4_41360806_+
7,0.2848837,enhancing,PC-3,LIMCH1_chr4_41360806_+
8,0.30122975,enhancing,PC-3,LIMCH1_chr4_41360806_+
9,0.3364413,enhancing,PC-3,LIMCH1_chr4_41360806_+
10,0.3904579,enhancing,PC-3,LIMCH1_chr4_41360806_+
11,0.41640383,enhancing,PC-3,LIMCH1_chr4_41360806_+
12,0.45714864,enhancing,PC-3,LIMCH1_chr4_41360806_+
13,0.47657022,enhancing,PC-3,LIMCH1_chr4_41360806_+
14,0.5192067,enhancing,PC-3,LIMCH1_chr4_41360806_+
15,0.5339416,enhancing,PC-3,LIMCH1_chr4_41360806_+
16,0.5996208,enhancing,PC-3,LIMCH1_chr4_41360806_+
17,0.65251994,enhancing,PC-3,LIMCH1_chr4_41360806_+
18,0.70931363,enhancing,PC-3,LIMCH1_chr4_41360806_+
19,0.72259325,enhancing,PC-3,LIMCH1_chr4_41360806_+
20,0.788066,enhancing,PC-3,LIMCH1_chr4_41360806_+
21,0.7991387,enhancing,PC-3,LIMCH1_chr4_41360806_+
22,0.8785959,enhancing,PC-3,LIMCH1_chr4_41360806_+
23,0.8601648,enhancing,PC-3,LIMCH1_chr4_41360806_+
24,0.8782769,enhancing,PC-3,LIMCH1_chr4_41360806_+
25,0.91050386,enhancing,PC-3,LIMCH1_chr4_41360806_+
0,0.039195415,enhancing,PC-3,PRSS23_chr11_86800541_+
1,0.13631663,enhancing,PC-3,PRSS23_chr11_86800541_+
2,0.25964075,enhancing,PC-3,PRSS23_chr11_86800541_+
3,0.44246656,enhancing,PC-3,PRSS23_chr11_86800541_+
4,0.55616295,enhancing,PC-3,PRSS23_chr11_86800541_+
5,0.5891689,enhancing,PC-3,PRSS23_chr11_86800541_+
6,0.6037673,enhancing,PC-3,PRSS23_chr11_86800541_+
7,0.673839,enhancing,PC-3,PRSS23_chr11_86800541_+
8,0.68785924,enhancing,PC-3,PRSS23_chr11_86800541_+
9,0.7464355,enhancing,PC-3,PRSS23_chr11_86800541_+
10,0.7678206,enhancing,PC-3,PRSS23_chr11_86800541_+
11,0.85645205,enhancing,PC-3,PRSS23_chr11_86800541_+
12,0.8805983,enhancing,PC-3,PRSS23_chr11_86800541_+
13,0.8808836,enhancing,PC-3,PRSS23_chr11_86800541_+
14,0.9073239,enhancing,PC-3,PRSS23_chr11_86800541_+
15,0.93425256,enhancing,PC-3,PRSS23_chr11_86800541_+
16,0.94049513,enhancing,PC-3,PRSS23_chr11_86800541_+
17,0.9521982,enhancing,PC-3,PRSS23_chr11_86800541_+
18,0.96038634,enhancing,PC-3,PRSS23_chr11_86800541_+
19,0.96929425,enhancing,PC-3,PRSS23_chr11_86800541_+
20,0.9739114,enhancing,PC-3,PRSS23_chr11_86800541_+
21,0.9687029,enhancing,PC-3,PRSS23_chr11_86800541_+
22,0.98116916,enhancing,PC-3,PRSS23_chr11_86800541_+
23,0.98539776,enhancing,PC-3,PRSS23_chr11_86800541_+
24,0.97897357,enhancing,PC-3,PRSS23_chr11_86800541_+
25,0.9739366,enhancing,PC-3,PRSS23_chr11_86800541_+
0,0.021598216,enhancing,PC-3,PTHLH_chr12_27970047_-
1,0.20309408,enhancing,PC-3,PTHLH_chr12_27970047_-
2,0.3403643,enhancing,PC-3,PTHLH_chr12_27970047_-
3,0.4891476,enhancing,PC-3,PTHLH_chr12_27970047_-
4,0.70133,enhancing,PC-3,PTHLH_chr12_27970047_-
5,0.7771541,enhancing,PC-3,PTHLH_chr12_27970047_-
6,0.78130305,enhancing,PC-3,PTHLH_chr12_27970047_-
7,0.87296003,enhancing,PC-3,PTHLH_chr12_27970047_-
8,0.8790775,enhancing,PC-3,PTHLH_chr12_27970047_-
9,0.9441595,enhancing,PC-3,PTHLH_chr12_27970047_-
10,0.9058653,enhancing,PC-3,PTHLH_chr12_27970047_-
11,0.9567213,enhancing,PC-3,PTHLH_chr12_27970047_-
12,0.88136727,enhancing,PC-3,PTHLH_chr12_27970047_-
13,0.87654454,enhancing,PC-3,PTHLH_chr12_27970047_-
14,0.87498176,enhancing,PC-3,PTHLH_chr12_27970047_-
15,0.9393955,enhancing,PC-3,PTHLH_chr12_27970047_-
16,0.93914014,enhancing,PC-3,PTHLH_chr12_27970047_-
17,0.9585261,enhancing,PC-3,PTHLH_chr12_27970047_-
18,0.97918016,enhancing,PC-3,PTHLH_chr12_27970047_-
19,0.9948259,enhancing,PC-3,PTHLH_chr12_27970047_-
20,0.9845741,enhancing,PC-3,PTHLH_chr12_27970047_-
21,0.9896391,enhancing,PC-3,PTHLH_chr12_27970047_-
22,1.0042324,enhancing,PC-3,PTHLH_chr12_27970047_-
23,1.0093005,enhancing,PC-3,PTHLH_chr12_27970047_-
24,1.0163614,enhancing,PC-3,PTHLH_chr12_27970047_-
25,0.97898084,enhancing,PC-3,PTHLH_chr12_27970047_-
0,0.053747535,enhancing,PC-3,MED20_chr6_41921139_-
1,0.12461966,enhancing,PC-3,MED20_chr6_41921139_-
2,0.3843315,enhancing,PC-3,MED20_chr6_41921139_-
3,0.5363375,enhancing,PC-3,MED20_chr6_41921139_-
4,0.7827934,enhancing,PC-3,MED20_chr6_41921139_-
5,0.7645143,enhancing,PC-3,MED20_chr6_41921139_-
6,0.85224074,enhancing,PC-3,MED20_chr6_41921139_-
7,0.8829033,enhancing,PC-3,MED20_chr6_41921139_-
8,0.92505956,enhancing,PC-3,MED20_chr6_41921139_-
9,0.961558,enhancing,PC-3,MED20_chr6_41921139_-
10,0.97611797,enhancing,PC-3,MED20_chr6_41921139_-
11,0.9654907,enhancing,PC-3,MED20_chr6_41921139_-
12,0.88298327,enhancing,PC-3,MED20_chr6_41921139_-
13,0.89342475,enhancing,PC-3,MED20_chr6_41921139_-
14,0.9015959,enhancing,PC-3,MED20_chr6_41921139_-
15,0.9197535,enhancing,PC-3,MED20_chr6_41921139_-
16,0.9832381,enhancing,PC-3,MED20_chr6_41921139_-
17,0.98725575,enhancing,PC-3,MED20_chr6_41921139_-
18,0.9749473,enhancing,PC-3,MED20_chr6_41921139_-
19,0.98329127,enhancing,PC-3,MED20_chr6_41921139_-
20,0.990956,enhancing,PC-3,MED20_chr6_41921139_-
21,0.98569876,enhancing,PC-3,MED20_chr6_41921139_-
22,1.0022379,enhancing,PC-3,MED20_chr6_41921139_-
23,1.0089226,enhancing,PC-3,MED20_chr6_41921139_-
24,1.0051001,enhancing,PC-3,MED20_chr6_41921139_-
25,1.013132,enhancing,PC-3,MED20_chr6_41921139_-
0,0.019543875,enhancing,PC-3,MMP14_chr14_22836584_+
1,0.16886623,enhancing,PC-3,MMP14_chr14_22836584_+
2,0.32214937,enhancing,PC-3,MMP14_chr14_22836584_+
3,0.48161554,enhancing,PC-3,MMP14_chr14_22836584_+
4,0.5175145,enhancing,PC-3,MMP14_chr14_22836584_+
5,0.62886924,enhancing,PC-3,MMP14_chr14_22836584_+
6,0.7018698,enhancing,PC-3,MMP14_chr14_22836584_+
7,0.74463534,enhancing,PC-3,MMP14_chr14_22836584_+
8,0.7815711,enhancing,PC-3,MMP14_chr14_22836584_+
9,0.8060618,enhancing,PC-3,MMP14_chr14_22836584_+
10,0.7943845,enhancing,PC-3,MMP14_chr14_22836584_+
11,0.8126382,enhancing,PC-3,MMP14_chr14_22836584_+
12,0.8751757,enhancing,PC-3,MMP14_chr14_22836584_+
13,0.8734922,enhancing,PC-3,MMP14_chr14_22836584_+
14,0.9217798,enhancing,PC-3,MMP14_chr14_22836584_+
15,0.948885,enhancing,PC-3,MMP14_chr14_22836584_+
16,0.90777946,enhancing,PC-3,MMP14_chr14_22836584_+
17,0.91722214,enhancing,PC-3,MMP14_chr14_22836584_+
18,0.9314667,enhancing,PC-3,MMP14_chr14_22836584_+
19,0.9345242,enhancing,PC-3,MMP14_chr14_22836584_+
20,0.97906166,enhancing,PC-3,MMP14_chr14_22836584_+
21,0.9842243,enhancing,PC-3,MMP14_chr14_22836584_+
22,0.9875371,enhancing,PC-3,MMP14_chr14_22836584_+
23,0.9906382,enhancing,PC-3,MMP14_chr14_22836584_+
24,0.96930516,enhancing,PC-3,MMP14_chr14_22836584_+
25,0.96514714,enhancing,PC-3,MMP14_chr14_22836584_+
0,0.012518353,enhancing,PC-3,HFE_chr6_26087404_+
1,0.052885942,enhancing,PC-3,HFE_chr6_26087404_+
2,0.11437758,enhancing,PC-3,HFE_chr6_26087404_+
3,0.1314563,enhancing,PC-3,HFE_chr6_26087404_+
4,0.24888839,enhancing,PC-3,HFE_chr6_26087404_+
5,0.3575367,enhancing,PC-3,HFE_chr6_26087404_+
6,0.39423138,enhancing,PC-3,HFE_chr6_26087404_+
7,0.4122834,enhancing,PC-3,HFE_chr6_26087404_+
8,0.48825127,enhancing,PC-3,HFE_chr6_26087404_+
9,0.56532115,enhancing,PC-3,HFE_chr6_26087404_+
10,0.5860757,enhancing,PC-3,HFE_chr6_26087404_+
11,0.6339502,enhancing,PC-3,HFE_chr6_26087404_+
12,0.6411784,enhancing,PC-3,HFE_chr6_26087404_+
13,0.6306042,enhancing,PC-3,HFE_chr6_26087404_+
14,0.6146997,enhancing,PC-3,HFE_chr6_26087404_+
15,0.61862564,enhancing,PC-3,HFE_chr6_26087404_+
16,0.67356396,enhancing,PC-3,HFE_chr6_26087404_+
17,0.69357806,enhancing,PC-3,HFE_chr6_26087404_+
18,0.81053513,enhancing,PC-3,HFE_chr6_26087404_+
19,0.8239877,enhancing,PC-3,HFE_chr6_26087404_+
20,0.8421375,enhancing,PC-3,HFE_chr6_26087404_+
21,0.84131205,enhancing,PC-3,HFE_chr6_26087404_+
22,0.8291378,enhancing,PC-3,HFE_chr6_26087404_+
23,0.81700486,enhancing,PC-3,HFE_chr6_26087404_+
24,0.86439764,enhancing,PC-3,HFE_chr6_26087404_+
25,0.8561401,enhancing,PC-3,HFE_chr6_26087404_+
0,0.012050072,enhancing,PC-3,CGAS_chr6_73452297_-
1,0.0720965,enhancing,PC-3,CGAS_chr6_73452297_-
2,0.23653947,enhancing,PC-3,CGAS_chr6_73452297_-
3,0.31506076,enhancing,PC-3,CGAS_chr6_73452297_-
4,0.47935984,enhancing,PC-3,CGAS_chr6_73452297_-
5,0.49799448,enhancing,PC-3,CGAS_chr6_73452297_-
6,0.50830966,enhancing,PC-3,CGAS_chr6_73452297_-
7,0.5270902,enhancing,PC-3,CGAS_chr6_73452297_-
8,0.5674287,enhancing,PC-3,CGAS_chr6_73452297_-
9,0.5632376,enhancing,PC-3,CGAS_chr6_73452297_-
10,0.5895688,enhancing,PC-3,CGAS_chr6_73452297_-
11,0.6485046,enhancing,PC-3,CGAS_chr6_73452297_-
12,0.6573312,enhancing,PC-3,CGAS_chr6_73452297_-
13,0.6965025,enhancing,PC-3,CGAS_chr6_73452297_-
14,0.7141997,enhancing,PC-3,CGAS_chr6_73452297_-
15,0.70523363,enhancing,PC-3,CGAS_chr6_73452297_-
16,0.7172871,enhancing,PC-3,CGAS_chr6_73452297_-
17,0.7382845,enhancing,PC-3,CGAS_chr6_73452297_-
18,0.7593888,enhancing,PC-3,CGAS_chr6_73452297_-
19,0.7654445,enhancing,PC-3,CGAS_chr6_73452297_-
20,0.76164883,enhancing,PC-3,CGAS_chr6_73452297_-
21,0.76574975,enhancing,PC-3,CGAS_chr6_73452297_-
22,0.75536567,enhancing,PC-3,CGAS_chr6_73452297_-
23,0.76229256,enhancing,PC-3,CGAS_chr6_73452297_-
24,0.7764346,enhancing,PC-3,CGAS_chr6_73452297_-
25,0.780775,enhancing,PC-3,CGAS_chr6_73452297_-
0,0.01764941,enhancing,PC-3,SMG8_chr17_59210034_+
1,0.05367068,enhancing,PC-3,SMG8_chr17_59210034_+
2,0.636401,enhancing,PC-3,SMG8_chr17_59210034_+
3,0.71205395,enhancing,PC-3,SMG8_chr17_59210034_+
4,0.76173973,enhancing,PC-3,SMG8_chr17_59210034_+
5,0.82052976,enhancing,PC-3,SMG8_chr17_59210034_+
6,0.9097122,enhancing,PC-3,SMG8_chr17_59210034_+
7,0.93501574,enhancing,PC-3,SMG8_chr17_59210034_+
8,0.9460908,enhancing,PC-3,SMG8_chr17_59210034_+
9,0.9828937,enhancing,PC-3,SMG8_chr17_59210034_+
10,0.9738538,enhancing,PC-3,SMG8_chr17_59210034_+
11,0.9940414,enhancing,PC-3,SMG8_chr17_59210034_+
12,0.9986662,enhancing,PC-3,SMG8_chr17_59210034_+
13,0.9552232,enhancing,PC-3,SMG8_chr17_59210034_+
14,0.96175957,enhancing,PC-3,SMG8_chr17_59210034_+
15,0.9878433,enhancing,PC-3,SMG8_chr17_59210034_+
16,0.9959642,enhancing,PC-3,SMG8_chr17_59210034_+
17,1.0051239,enhancing,PC-3,SMG8_chr17_59210034_+
18,1.0041847,enhancing,PC-3,SMG8_chr17_59210034_+
19,1.0181824,enhancing,PC-3,SMG8_chr17_59210034_+
20,1.0206363,enhancing,PC-3,SMG8_chr17_59210034_+
21,1.0392637,enhancing,PC-3,SMG8_chr17_59210034_+
22,1.0423781,enhancing,PC-3,SMG8_chr17_59210034_+
23,1.0448514,enhancing,PC-3,SMG8_chr17_59210034_+
24,1.0496845,enhancing,PC-3,SMG8_chr17_59210034_+
25,1.0644245,enhancing,PC-3,SMG8_chr17_59210034_+
0,0.037596162,enhancing,PC-3,LY6E_chr8_143018482_+
1,0.3711296,enhancing,PC-3,LY6E_chr8_143018482_+
2,0.52098686,enhancing,PC-3,LY6E_chr8_143018482_+
3,0.62170005,enhancing,PC-3,LY6E_chr8_143018482_+
4,0.6542438,enhancing,PC-3,LY6E_chr8_143018482_+
5,0.6853742,enhancing,PC-3,LY6E_chr8_143018482_+
6,0.6921738,enhancing,PC-3,LY6E_chr8_143018482_+
7,0.70014334,enhancing,PC-3,LY6E_chr8_143018482_+
8,0.71563333,enhancing,PC-3,LY6E_chr8_143018482_+
9,0.7333286,enhancing,PC-3,LY6E_chr8_143018482_+
10,0.75510037,enhancing,PC-3,LY6E_chr8_143018482_+
11,0.80383295,enhancing,PC-3,LY6E_chr8_143018482_+
12,0.82739455,enhancing,PC-3,LY6E_chr8_143018482_+
13,0.8463815,enhancing,PC-3,LY6E_chr8_143018482_+
14,0.8433704,enhancing,PC-3,LY6E_chr8_143018482_+
15,0.85505956,enhancing,PC-3,LY6E_chr8_143018482_+
16,0.8628329,enhancing,PC-3,LY6E_chr8_143018482_+
17,0.8698665,enhancing,PC-3,LY6E_chr8_143018482_+
18,0.8807932,enhancing,PC-3,LY6E_chr8_143018482_+
19,0.9297496,enhancing,PC-3,LY6E_chr8_143018482_+
20,0.93790334,enhancing,PC-3,LY6E_chr8_143018482_+
21,0.9534877,enhancing,PC-3,LY6E_chr8_143018482_+
22,0.9481266,enhancing,PC-3,LY6E_chr8_143018482_+
23,0.94711936,enhancing,PC-3,LY6E_chr8_143018482_+
24,0.9536154,enhancing,PC-3,LY6E_chr8_143018482_+
25,0.95776874,enhancing,PC-3,LY6E_chr8_143018482_+
0,0.042115986,enhancing,PC-3,MARCHF9_chr12_57755102_+
1,0.14491385,enhancing,PC-3,MARCHF9_chr12_57755102_+
2,0.3817943,enhancing,PC-3,MARCHF9_chr12_57755102_+
