,0,context,seq_id,cell_line
wt,48.66657,enhancing,DNASE1L1_chrX_154409254_-,K562
greedy_it1,4.9473314,enhancing,DNASE1L1_chrX_154409254_-,K562
greedy_it2,49.748405,enhancing,DNASE1L1_chrX_154409254_-,K562
two_cres_shuffled,3.6903195,enhancing,DNASE1L1_chrX_154409254_-,K562
wt,99.89316,enhancing,C17orf75_chr17_32342173_-,K562
greedy_it1,59.75637,enhancing,C17orf75_chr17_32342173_-,K562
greedy_it2,82.32216,enhancing,C17orf75_chr17_32342173_-,K562
two_cres_shuffled,33.100845,enhancing,C17orf75_chr17_32342173_-,K562
wt,25.41367,enhancing,NUDT13_chr10_73110454_+,K562
greedy_it1,17.018242,enhancing,NUDT13_chr10_73110454_+,K562
greedy_it2,20.508297,enhancing,NUDT13_chr10_73110454_+,K562
two_cres_shuffled,13.337545,enhancing,NUDT13_chr10_73110454_+,K562
wt,55.643463,enhancing,OCRL_chrX_129540274_+,K562
greedy_it1,41.639534,enhancing,OCRL_chrX_129540274_+,K562
greedy_it2,44.753807,enhancing,OCRL_chrX_129540274_+,K562
two_cres_shuffled,33.6114,enhancing,OCRL_chrX_129540274_+,K562
wt,38.69641,enhancing,LIMS4_chr2_110472816_-,K562
greedy_it1,3.1117682,enhancing,LIMS4_chr2_110472816_-,K562
greedy_it2,23.687733,enhancing,LIMS4_chr2_110472816_-,K562
two_cres_shuffled,0.22273102,enhancing,LIMS4_chr2_110472816_-,K562
wt,60.20225,enhancing,LAMB1_chr7_108003187_-,K562
greedy_it1,22.961365,enhancing,LAMB1_chr7_108003187_-,K562
greedy_it2,29.951868,enhancing,LAMB1_chr7_108003187_-,K562
two_cres_shuffled,3.558062,enhancing,LAMB1_chr7_108003187_-,K562
wt,97.789795,enhancing,MAIP1_chr2_199955581_+,K562
greedy_it1,91.68896,enhancing,MAIP1_chr2_199955581_+,K562
greedy_it2,92.03346,enhancing,MAIP1_chr2_199955581_+,K562
two_cres_shuffled,83.50505,enhancing,MAIP1_chr2_199955581_+,K562
wt,23.900673,enhancing,ACTR10_chr14_58200148_+,K562
greedy_it1,10.857176,enhancing,ACTR10_chr14_58200148_+,K562
greedy_it2,16.010286,enhancing,ACTR10_chr14_58200148_+,K562
two_cres_shuffled,6.97089,enhancing,ACTR10_chr14_58200148_+,K562
wt,78.44037,enhancing,AKR1C2_chr10_5003857_-,K562
greedy_it1,58.36042,enhancing,AKR1C2_chr10_5003857_-,K562
greedy_it2,68.52292,enhancing,AKR1C2_chr10_5003857_-,K562
two_cres_shuffled,37.20236,enhancing,AKR1C2_chr10_5003857_-,K562
wt,46.785564,enhancing,CIBAR1_chr8_93700581_+,K562
greedy_it1,31.905344,enhancing,CIBAR1_chr8_93700581_+,K562
greedy_it2,38.55671,enhancing,CIBAR1_chr8_93700581_+,K562
two_cres_shuffled,24.164108,enhancing,CIBAR1_chr8_93700581_+,K562
wt,57.18347,enhancing,COQ3_chr6_99394195_-,K562
greedy_it1,44.61031,enhancing,COQ3_chr6_99394195_-,K562
greedy_it2,45.754547,enhancing,COQ3_chr6_99394195_-,K562
two_cres_shuffled,34.28684,enhancing,COQ3_chr6_99394195_-,K562
wt,30.80074,enhancing,GPR160_chr3_170037994_+,K562
greedy_it1,16.950832,enhancing,GPR160_chr3_170037994_+,K562
greedy_it2,19.495275,enhancing,GPR160_chr3_170037994_+,K562
two_cres_shuffled,11.595584,enhancing,GPR160_chr3_170037994_+,K562
wt,185.23584,enhancing,GEMIN6_chr2_38778209_+,K562
greedy_it1,82.53576,enhancing,GEMIN6_chr2_38778209_+,K562
greedy_it2,174.82967,enhancing,GEMIN6_chr2_38778209_+,K562
two_cres_shuffled,67.20746,enhancing,GEMIN6_chr2_38778209_+,K562
wt,77.13151,enhancing,NME6_chr3_48301394_-,K562
greedy_it1,25.143417,enhancing,NME6_chr3_48301394_-,K562
greedy_it2,77.04222,enhancing,NME6_chr3_48301394_-,K562
two_cres_shuffled,22.183414,enhancing,NME6_chr3_48301394_-,K562
wt,352.09808,neutral,METTL26_chr16_636302_-,K562
greedy_it1,341.8782,neutral,METTL26_chr16_636302_-,K562
greedy_it2,342.81293,neutral,METTL26_chr16_636302_-,K562
two_cres_shuffled,332.82385,neutral,METTL26_chr16_636302_-,K562
wt,116.878654,neutral,SLC45A4_chr8_141308288_-,K562
greedy_it1,112.29491,neutral,SLC45A4_chr8_141308288_-,K562
greedy_it2,113.0506,neutral,SLC45A4_chr8_141308288_-,K562
two_cres_shuffled,108.271835,neutral,SLC45A4_chr8_141308288_-,K562
wt,62.154114,neutral,ZNF347_chr19_53159053_-,K562
greedy_it1,51.279877,neutral,ZNF347_chr19_53159053_-,K562
greedy_it2,61.161713,neutral,ZNF347_chr19_53159053_-,K562
two_cres_shuffled,47.024223,neutral,ZNF347_chr19_53159053_-,K562
wt,61.699783,neutral,RPP40_chr6_5004063_-,K562
greedy_it1,56.691265,neutral,RPP40_chr6_5004063_-,K562
greedy_it2,58.166298,neutral,RPP40_chr6_5004063_-,K562
two_cres_shuffled,52.70896,neutral,RPP40_chr6_5004063_-,K562
wt,292.05408,neutral,TRAPPC1_chr17_7931946_-,K562
greedy_it1,270.85977,neutral,TRAPPC1_chr17_7931946_-,K562
greedy_it2,285.8871,neutral,TRAPPC1_chr17_7931946_-,K562
two_cres_shuffled,264.1383,neutral,TRAPPC1_chr17_7931946_-,K562
wt,19.5271,neutral,SMIM10_chrX_134990990_+,K562
greedy_it1,6.289087,neutral,SMIM10_chrX_134990990_+,K562
greedy_it2,7.068118,neutral,SMIM10_chrX_134990990_+,K562
two_cres_shuffled,5.5146894,neutral,SMIM10_chrX_134990990_+,K562
wt,42.067078,neutral,RILP_chr17_1649866_-,K562
greedy_it1,27.990978,neutral,RILP_chr17_1649866_-,K562
greedy_it2,36.69474,neutral,RILP_chr17_1649866_-,K562
two_cres_shuffled,25.590849,neutral,RILP_chr17_1649866_-,K562
wt,388.05673,neutral,EID1_chr15_48878133_+,K562
greedy_it1,381.29202,neutral,EID1_chr15_48878133_+,K562
greedy_it2,382.88214,neutral,EID1_chr15_48878133_+,K562
two_cres_shuffled,373.70026,neutral,EID1_chr15_48878133_+,K562
wt,420.8612,neutral,RPL8_chr8_144792389_-,K562
greedy_it1,275.65726,neutral,RPL8_chr8_144792389_-,K562
greedy_it2,415.95483,neutral,RPL8_chr8_144792389_-,K562
two_cres_shuffled,265.9962,neutral,RPL8_chr8_144792389_-,K562
wt,69.47206,neutral,BORCS5_chr12_12357077_+,K562
greedy_it1,56.747856,neutral,BORCS5_chr12_12357077_+,K562
greedy_it2,60.580116,neutral,BORCS5_chr12_12357077_+,K562
two_cres_shuffled,52.674736,neutral,BORCS5_chr12_12357077_+,K562
wt,110.658745,neutral,ENSG00000272104_chr3_50350891_+,K562
greedy_it1,94.9466,neutral,ENSG00000272104_chr3_50350891_+,K562
greedy_it2,108.44407,neutral,ENSG00000272104_chr3_50350891_+,K562
two_cres_shuffled,91.49867,neutral,ENSG00000272104_chr3_50350891_+,K562
wt,178.70201,neutral,MFSD10_chr4_2934825_-,K562
greedy_it1,166.82614,neutral,MFSD10_chr4_2934825_-,K562
greedy_it2,168.39789,neutral,MFSD10_chr4_2934825_-,K562
two_cres_shuffled,150.47507,neutral,MFSD10_chr4_2934825_-,K562
wt,51.593117,neutral,STK38L_chr12_27244285_+,K562
greedy_it1,45.311657,neutral,STK38L_chr12_27244285_+,K562
greedy_it2,47.042534,neutral,STK38L_chr12_27244285_+,K562
two_cres_shuffled,40.875835,neutral,STK38L_chr12_27244285_+,K562
wt,191.00476,neutral,SEC61A1_chr3_128052383_+,K562
greedy_it1,185.56422,neutral,SEC61A1_chr3_128052383_+,K562
greedy_it2,186.54456,neutral,SEC61A1_chr3_128052383_+,K562
two_cres_shuffled,182.8359,neutral,SEC61A1_chr3_128052383_+,K562
wt,292.67432,neutral,C4orf3_chr4_119300645_-,K562
greedy_it1,284.47586,neutral,C4orf3_chr4_119300645_-,K562
greedy_it2,286.26752,neutral,C4orf3_chr4_119300645_-,K562
two_cres_shuffled,279.12314,neutral,C4orf3_chr4_119300645_-,K562
wt,45.63764,neutral,PPCDC_chr15_75023589_+,K562
greedy_it1,36.63749,neutral,PPCDC_chr15_75023589_+,K562
greedy_it2,42.811577,neutral,PPCDC_chr15_75023589_+,K562
two_cres_shuffled,34.195786,neutral,PPCDC_chr15_75023589_+,K562
wt,45.640194,neutral,ZNF468_chr19_52857649_-,K562
greedy_it1,39.757195,neutral,ZNF468_chr19_52857649_-,K562
greedy_it2,40.074158,neutral,ZNF468_chr19_52857649_-,K562
two_cres_shuffled,34.461334,neutral,ZNF468_chr19_52857649_-,K562
wt,236.60092,neutral,EPS8_chr12_15882324_-,K562
greedy_it1,228.44614,neutral,EPS8_chr12_15882324_-,K562
greedy_it2,232.13367,neutral,EPS8_chr12_15882324_-,K562
two_cres_shuffled,226.4006,neutral,EPS8_chr12_15882324_-,K562
wt,205.30377,neutral,PIGG_chr4_499257_+,K562
greedy_it1,187.87898,neutral,PIGG_chr4_499257_+,K562
greedy_it2,195.2894,neutral,PIGG_chr4_499257_+,K562
two_cres_shuffled,176.6573,neutral,PIGG_chr4_499257_+,K562
wt,92.05145,neutral,PRKAR2A_chr3_48847804_-,K562
greedy_it1,79.90574,neutral,PRKAR2A_chr3_48847804_-,K562
greedy_it2,80.7705,neutral,PRKAR2A_chr3_48847804_-,K562
two_cres_shuffled,72.13959,neutral,PRKAR2A_chr3_48847804_-,K562
wt,100.470985,neutral,ENSG00000285602_chrX_15675608_-,K562
greedy_it1,91.57577,neutral,ENSG00000285602_chrX_15675608_-,K562
greedy_it2,95.656235,neutral,ENSG00000285602_chrX_15675608_-,K562
two_cres_shuffled,84.46979,neutral,ENSG00000285602_chrX_15675608_-,K562
wt,129.01355,neutral,PRMT3_chr11_20387715_+,K562
greedy_it1,117.7609,neutral,PRMT3_chr11_20387715_+,K562
greedy_it2,124.319824,neutral,PRMT3_chr11_20387715_+,K562
two_cres_shuffled,112.50902,neutral,PRMT3_chr11_20387715_+,K562
wt,114.30192,neutral,CGGBP1_chr3_88149885_-,K562
greedy_it1,112.258606,neutral,CGGBP1_chr3_88149885_-,K562
greedy_it2,115.58232,neutral,CGGBP1_chr3_88149885_-,K562
two_cres_shuffled,109.512856,neutral,CGGBP1_chr3_88149885_-,K562
wt,69.468414,neutral,GSK3B_chr3_120094447_-,K562
greedy_it1,67.90127,neutral,GSK3B_chr3_120094447_-,K562
greedy_it2,68.71217,neutral,GSK3B_chr3_120094447_-,K562
two_cres_shuffled,66.42804,neutral,GSK3B_chr3_120094447_-,K562
wt,79.65309,neutral,FBRSL1_chr12_132490150_+,K562
greedy_it1,70.37541,neutral,FBRSL1_chr12_132490150_+,K562
greedy_it2,72.74943,neutral,FBRSL1_chr12_132490150_+,K562
two_cres_shuffled,63.801865,neutral,FBRSL1_chr12_132490150_+,K562
wt,16.98518,neutral,CPLX1_chr4_826092_-,K562
greedy_it1,9.372907,neutral,CPLX1_chr4_826092_-,K562
greedy_it2,12.99616,neutral,CPLX1_chr4_826092_-,K562
two_cres_shuffled,5.211138,neutral,CPLX1_chr4_826092_-,K562
wt,239.5854,neutral,SHC4_chr15_48878054_-,K562
greedy_it1,236.46819,neutral,SHC4_chr15_48878054_-,K562
greedy_it2,237.86003,neutral,SHC4_chr15_48878054_-,K562
two_cres_shuffled,234.21593,neutral,SHC4_chr15_48878054_-,K562
wt,267.6459,neutral,MRPL36_chr5_1801366_-,K562
greedy_it1,261.93298,neutral,MRPL36_chr5_1801366_-,K562
greedy_it2,263.87006,neutral,MRPL36_chr5_1801366_-,K562
two_cres_shuffled,257.8841,neutral,MRPL36_chr5_1801366_-,K562
wt,131.1195,neutral,RPGR_chrX_38327544_-,K562
greedy_it1,120.62728,neutral,RPGR_chrX_38327544_-,K562
greedy_it2,125.21193,neutral,RPGR_chrX_38327544_-,K562
two_cres_shuffled,117.57432,neutral,RPGR_chrX_38327544_-,K562
wt,147.54561,neutral,METTL2B_chr7_128476753_+,K562
greedy_it1,135.91547,neutral,METTL2B_chr7_128476753_+,K562
greedy_it2,147.62756,neutral,METTL2B_chr7_128476753_+,K562
two_cres_shuffled,133.30042,neutral,METTL2B_chr7_128476753_+,K562
wt,156.38072,neutral,KHDC4_chr1_155934399_-,K562
greedy_it1,142.46573,neutral,KHDC4_chr1_155934399_-,K562
greedy_it2,144.74745,neutral,KHDC4_chr1_155934399_-,K562
two_cres_shuffled,131.71486,neutral,KHDC4_chr1_155934399_-,K562
wt,37.36159,neutral,NAA35_chr9_85941145_+,K562
greedy_it1,35.30462,neutral,NAA35_chr9_85941145_+,K562
greedy_it2,36.24665,neutral,NAA35_chr9_85941145_+,K562
two_cres_shuffled,32.89418,neutral,NAA35_chr9_85941145_+,K562
wt,197.34755,neutral,NPAT_chr11_108222638_-,K562
greedy_it1,179.5876,neutral,NPAT_chr11_108222638_-,K562
greedy_it2,191.08768,neutral,NPAT_chr11_108222638_-,K562
two_cres_shuffled,171.96652,neutral,NPAT_chr11_108222638_-,K562
wt,186.75833,neutral,DNAJC3_chr13_95677138_+,K562
greedy_it1,172.45508,neutral,DNAJC3_chr13_95677138_+,K562
greedy_it2,179.3187,neutral,DNAJC3_chr13_95677138_+,K562
two_cres_shuffled,161.10973,neutral,DNAJC3_chr13_95677138_+,K562
wt,160.42023,neutral,DENND5A_chr11_9265350_-,K562
greedy_it1,143.62662,neutral,DENND5A_chr11_9265350_-,K562
greedy_it2,147.02484,neutral,DENND5A_chr11_9265350_-,K562
two_cres_shuffled,141.37622,neutral,DENND5A_chr11_9265350_-,K562
wt,59.234856,neutral,ACADSB_chr10_123008978_+,K562
greedy_it1,55.629883,neutral,ACADSB_chr10_123008978_+,K562
greedy_it2,56.670532,neutral,ACADSB_chr10_123008978_+,K562
two_cres_shuffled,51.812572,neutral,ACADSB_chr10_123008978_+,K562
wt,145.70706,neutral,PIAS2_chr18_46917503_-,K562
greedy_it1,132.79573,neutral,PIAS2_chr18_46917503_-,K562
greedy_it2,141.78445,neutral,PIAS2_chr18_46917503_-,K562
two_cres_shuffled,128.55974,neutral,PIAS2_chr18_46917503_-,K562
wt,82.80724,neutral,USP38_chr4_143184916_+,K562
greedy_it1,77.272446,neutral,USP38_chr4_143184916_+,K562
greedy_it2,78.365906,neutral,USP38_chr4_143184916_+,K562
two_cres_shuffled,72.7756,neutral,USP38_chr4_143184916_+,K562
wt,430.35406,neutral,BANF1_chr11_66002502_+,K562
greedy_it1,423.523,neutral,BANF1_chr11_66002502_+,K562
greedy_it2,424.29355,neutral,BANF1_chr11_66002502_+,K562
two_cres_shuffled,418.30173,neutral,BANF1_chr11_66002502_+,K562
wt,171.4075,neutral,TMEM183A_chr1_203007373_+,K562
greedy_it1,162.66527,neutral,TMEM183A_chr1_203007373_+,K562
greedy_it2,167.58884,neutral,TMEM183A_chr1_203007373_+,K562
two_cres_shuffled,153.9173,neutral,TMEM183A_chr1_203007373_+,K562
wt,172.83359,neutral,UBAC2_chr13_99200853_+,K562
greedy_it1,135.71048,neutral,UBAC2_chr13_99200853_+,K562
greedy_it2,161.40353,neutral,UBAC2_chr13_99200853_+,K562
two_cres_shuffled,124.43274,neutral,UBAC2_chr13_99200853_+,K562
wt,141.91812,neutral,STX12_chr1_27773218_+,K562
greedy_it1,126.96409,neutral,STX12_chr1_27773218_+,K562
greedy_it2,127.182106,neutral,STX12_chr1_27773218_+,K562
two_cres_shuffled,110.73479,neutral,STX12_chr1_27773218_+,K562
wt,137.10596,neutral,UHRF2_chr9_6413198_+,K562
greedy_it1,121.81167,neutral,UHRF2_chr9_6413198_+,K562
greedy_it2,134.00215,neutral,UHRF2_chr9_6413198_+,K562
two_cres_shuffled,118.01181,neutral,UHRF2_chr9_6413198_+,K562
wt,78.77568,neutral,CCDC186_chr10_114174232_-,K562
greedy_it1,72.80233,neutral,CCDC186_chr10_114174232_-,K562
greedy_it2,74.059425,neutral,CCDC186_chr10_114174232_-,K562
two_cres_shuffled,67.69191,neutral,CCDC186_chr10_114174232_-,K562
wt,51.554504,neutral,TMCO3_chr13_113491020_+,K562
greedy_it1,47.599648,neutral,TMCO3_chr13_113491020_+,K562
greedy_it2,49.874557,neutral,TMCO3_chr13_113491020_+,K562
two_cres_shuffled,46.066803,neutral,TMCO3_chr13_113491020_+,K562
wt,204.00613,neutral,RPAP2_chr1_92299058_+,K562
greedy_it1,193.6517,neutral,RPAP2_chr1_92299058_+,K562
greedy_it2,197.40352,neutral,RPAP2_chr1_92299058_+,K562
two_cres_shuffled,183.75064,neutral,RPAP2_chr1_92299058_+,K562
wt,30.136332,neutral,ZSCAN2_chr15_84601017_+,K562
greedy_it1,28.692348,neutral,ZSCAN2_chr15_84601017_+,K562
greedy_it2,29.53265,neutral,ZSCAN2_chr15_84601017_+,K562
two_cres_shuffled,27.445902,neutral,ZSCAN2_chr15_84601017_+,K562
wt,60.143177,neutral,TMEM30A_chr6_75284763_-,K562
greedy_it1,50.63302,neutral,TMEM30A_chr6_75284763_-,K562
greedy_it2,58.375935,neutral,TMEM30A_chr6_75284763_-,K562
two_cres_shuffled,49.186073,neutral,TMEM30A_chr6_75284763_-,K562
wt,17.212875,neutral,SLCO4A1_chr20_62642502_+,K562
greedy_it1,13.814052,neutral,SLCO4A1_chr20_62642502_+,K562
greedy_it2,15.211461,neutral,SLCO4A1_chr20_62642502_+,K562
two_cres_shuffled,12.179208,neutral,SLCO4A1_chr20_62642502_+,K562
wt,135.09726,neutral,CFAP61_chr20_20052531_+,K562
greedy_it1,128.90427,neutral,CFAP61_chr20_20052531_+,K562
greedy_it2,136.79037,neutral,CFAP61_chr20_20052531_+,K562
two_cres_shuffled,116.1721,neutral,CFAP61_chr20_20052531_+,K562
wt,124.19242,neutral,NSMCE3_chr15_29269822_-,K562
greedy_it1,118.19749,neutral,NSMCE3_chr15_29269822_-,K562
greedy_it2,122.576866,neutral,NSMCE3_chr15_29269822_-,K562
two_cres_shuffled,115.486374,neutral,NSMCE3_chr15_29269822_-,K562
wt,97.4733,neutral,ZNF845_chr19_53333748_+,K562
greedy_it1,75.320045,neutral,ZNF845_chr19_53333748_+,K562
greedy_it2,83.19157,neutral,ZNF845_chr19_53333748_+,K562
two_cres_shuffled,61.867577,neutral,ZNF845_chr19_53333748_+,K562
wt,36.53621,neutral,VAV1_chr19_6772727_+,K562
greedy_it1,26.480331,neutral,VAV1_chr19_6772727_+,K562
greedy_it2,33.57064,neutral,VAV1_chr19_6772727_+,K562
two_cres_shuffled,23.704437,neutral,VAV1_chr19_6772727_+,K562
wt,29.308365,neutral,UBQLN2_chrX_56563626_+,K562
greedy_it1,24.525969,neutral,UBQLN2_chrX_56563626_+,K562
greedy_it2,27.513926,neutral,UBQLN2_chrX_56563626_+,K562
two_cres_shuffled,20.84211,neutral,UBQLN2_chrX_56563626_+,K562
wt,254.87042,neutral,TMED7-TICAM2_chr5_115626014_-,K562
greedy_it1,221.48418,neutral,TMED7-TICAM2_chr5_115626014_-,K562
greedy_it2,284.60736,neutral,TMED7-TICAM2_chr5_115626014_-,K562
two_cres_shuffled,184.3717,neutral,TMED7-TICAM2_chr5_115626014_-,K562
wt,30.054482,neutral,CCR4_chr3_32951643_+,K562
greedy_it1,15.347865,neutral,CCR4_chr3_32951643_+,K562
greedy_it2,25.477882,neutral,CCR4_chr3_32951643_+,K562
two_cres_shuffled,7.09319,neutral,CCR4_chr3_32951643_+,K562
wt,51.0521,neutral,PPP2R2A_chr8_26291507_+,K562
greedy_it1,48.39092,neutral,PPP2R2A_chr8_26291507_+,K562
greedy_it2,49.62188,neutral,PPP2R2A_chr8_26291507_+,K562
two_cres_shuffled,46.38557,neutral,PPP2R2A_chr8_26291507_+,K562
wt,101.30333,neutral,GEMIN4_chr17_752174_-,K562
greedy_it1,87.70154,neutral,GEMIN4_chr17_752174_-,K562
greedy_it2,90.19309,neutral,GEMIN4_chr17_752174_-,K562
two_cres_shuffled,82.20021,neutral,GEMIN4_chr17_752174_-,K562
wt,87.588425,neutral,ZNF254_chr19_24087183_+,K562
greedy_it1,66.42375,neutral,ZNF254_chr19_24087183_+,K562
greedy_it2,87.03222,neutral,ZNF254_chr19_24087183_+,K562
two_cres_shuffled,60.17869,neutral,ZNF254_chr19_24087183_+,K562
wt,72.78346,neutral,ZNF146_chr19_36215105_+,K562
greedy_it1,67.506874,neutral,ZNF146_chr19_36215105_+,K562
greedy_it2,69.16925,neutral,ZNF146_chr19_36215105_+,K562
two_cres_shuffled,64.2103,neutral,ZNF146_chr19_36215105_+,K562
wt,54.33129,neutral,ERO1A_chr14_52695705_-,K562
greedy_it1,46.44117,neutral,ERO1A_chr14_52695705_-,K562
greedy_it2,47.071495,neutral,ERO1A_chr14_52695705_-,K562
two_cres_shuffled,41.08766,neutral,ERO1A_chr14_52695705_-,K562
wt,27.73016,neutral,SLC25A20_chr3_48898904_-,K562
greedy_it1,24.98269,neutral,SLC25A20_chr3_48898904_-,K562
greedy_it2,25.73826,neutral,SLC25A20_chr3_48898904_-,K562
two_cres_shuffled,23.797338,neutral,SLC25A20_chr3_48898904_-,K562
wt,184.43707,neutral,ANXA5_chr4_121696980_-,K562
greedy_it1,175.12617,neutral,ANXA5_chr4_121696980_-,K562
greedy_it2,176.24792,neutral,ANXA5_chr4_121696980_-,K562
two_cres_shuffled,161.53581,neutral,ANXA5_chr4_121696980_-,K562
wt,192.31699,neutral,SRFBP1_chr5_121961974_+,K562
greedy_it1,178.54533,neutral,SRFBP1_chr5_121961974_+,K562
greedy_it2,182.34952,neutral,SRFBP1_chr5_121961974_+,K562
two_cres_shuffled,169.63492,neutral,SRFBP1_chr5_121961974_+,K562
wt,145.98407,neutral,LYRM2_chr6_89638734_-,K562
greedy_it1,140.47475,neutral,LYRM2_chr6_89638734_-,K562
greedy_it2,142.10501,neutral,LYRM2_chr6_89638734_-,K562
two_cres_shuffled,136.1047,neutral,LYRM2_chr6_89638734_-,K562
wt,80.05795,neutral,HACD2_chr3_123585053_-,K562
greedy_it1,72.79673,neutral,HACD2_chr3_123585053_-,K562
greedy_it2,75.96156,neutral,HACD2_chr3_123585053_-,K562
two_cres_shuffled,64.42276,neutral,HACD2_chr3_123585053_-,K562
wt,59.73577,neutral,SELENOM_chr22_31107568_-,K562
greedy_it1,54.831593,neutral,SELENOM_chr22_31107568_-,K562
greedy_it2,55.68741,neutral,SELENOM_chr22_31107568_-,K562
two_cres_shuffled,47.418873,neutral,SELENOM_chr22_31107568_-,K562
wt,427.32007,neutral,GAPDH_chr12_6534516_+,K562
greedy_it1,403.87848,neutral,GAPDH_chr12_6534516_+,K562
greedy_it2,424.39072,neutral,GAPDH_chr12_6534516_+,K562
two_cres_shuffled,389.20038,neutral,GAPDH_chr12_6534516_+,K562
wt,55.70532,neutral,SP3_chr2_173964219_-,K562
greedy_it1,52.984394,neutral,SP3_chr2_173964219_-,K562
greedy_it2,54.61135,neutral,SP3_chr2_173964219_-,K562
two_cres_shuffled,48.494553,neutral,SP3_chr2_173964219_-,K562
wt,141.27658,neutral,TIPARP_chr3_156674589_+,K562
greedy_it1,129.67105,neutral,TIPARP_chr3_156674589_+,K562
greedy_it2,132.36942,neutral,TIPARP_chr3_156674589_+,K562
two_cres_shuffled,121.8196,neutral,TIPARP_chr3_156674589_+,K562
wt,116.849724,neutral,LDAF1_chr16_21158660_+,K562
greedy_it1,87.50522,neutral,LDAF1_chr16_21158660_+,K562
greedy_it2,104.83305,neutral,LDAF1_chr16_21158660_+,K562
two_cres_shuffled,68.96894,neutral,LDAF1_chr16_21158660_+,K562
wt,59.678024,neutral,ZNF507_chr19_32345593_+,K562
greedy_it1,56.341156,neutral,ZNF507_chr19_32345593_+,K562
greedy_it2,58.13275,neutral,ZNF507_chr19_32345593_+,K562
two_cres_shuffled,53.79211,neutral,ZNF507_chr19_32345593_+,K562
wt,28.637106,neutral,PHYKPL_chr5_178232802_-,K562
greedy_it1,24.82817,neutral,PHYKPL_chr5_178232802_-,K562
greedy_it2,27.12144,neutral,PHYKPL_chr5_178232802_-,K562
two_cres_shuffled,21.867678,neutral,PHYKPL_chr5_178232802_-,K562
wt,77.89149,neutral,TARBP2_chr12_53501282_+,K562
greedy_it1,64.59027,neutral,TARBP2_chr12_53501282_+,K562
greedy_it2,76.08678,neutral,TARBP2_chr12_53501282_+,K562
two_cres_shuffled,61.71572,neutral,TARBP2_chr12_53501282_+,K562
wt,60.62964,neutral,SBF2_chr11_10294128_-,K562
greedy_it1,52.298515,neutral,SBF2_chr11_10294128_-,K562
greedy_it2,54.617912,neutral,SBF2_chr11_10294128_-,K562
two_cres_shuffled,47.769196,neutral,SBF2_chr11_10294128_-,K562
wt,82.493706,neutral,PHACTR1_chr6_13272729_+,K562
greedy_it1,69.6225,neutral,PHACTR1_chr6_13272729_+,K562
greedy_it2,77.28888,neutral,PHACTR1_chr6_13272729_+,K562
two_cres_shuffled,60.25537,neutral,PHACTR1_chr6_13272729_+,K562
wt,59.00526,neutral,PHF12_chr17_28951518_-,K562
greedy_it1,56.788017,neutral,PHF12_chr17_28951518_-,K562
greedy_it2,57.38569,neutral,PHF12_chr17_28951518_-,K562
two_cres_shuffled,54.84201,neutral,PHF12_chr17_28951518_-,K562
wt,27.093504,neutral,ZNF500_chr16_4767162_-,K562
greedy_it1,23.825836,neutral,ZNF500_chr16_4767162_-,K562
greedy_it2,26.215063,neutral,ZNF500_chr16_4767162_-,K562
two_cres_shuffled,23.330263,neutral,ZNF500_chr16_4767162_-,K562
wt,20.81467,neutral,ZNF594_chr17_5191868_-,K562
greedy_it1,18.38467,neutral,ZNF594_chr17_5191868_-,K562
greedy_it2,19.259909,neutral,ZNF594_chr17_5191868_-,K562
two_cres_shuffled,17.025717,neutral,ZNF594_chr17_5191868_-,K562
wt,73.40956,neutral,ZNF696_chr8_143291421_+,K562
greedy_it1,63.59242,neutral,ZNF696_chr8_143291421_+,K562
greedy_it2,68.896355,neutral,ZNF696_chr8_143291421_+,K562
two_cres_shuffled,56.166008,neutral,ZNF696_chr8_143291421_+,K562
wt,56.421833,neutral,GDAP1_chr8_74350417_+,K562
greedy_it1,47.42797,neutral,GDAP1_chr8_74350417_+,K562
greedy_it2,52.528126,neutral,GDAP1_chr8_74350417_+,K562
two_cres_shuffled,34.893425,neutral,GDAP1_chr8_74350417_+,K562
wt,87.65205,neutral,WDR27_chr6_169702054_-,K562
greedy_it1,84.002075,neutral,WDR27_chr6_169702054_-,K562
greedy_it2,84.832794,neutral,WDR27_chr6_169702054_-,K562
two_cres_shuffled,80.99486,neutral,WDR27_chr6_169702054_-,K562
wt,40.25562,neutral,SLC2A8_chr9_127397230_+,K562
greedy_it1,26.958694,neutral,SLC2A8_chr9_127397230_+,K562
greedy_it2,33.212486,neutral,SLC2A8_chr9_127397230_+,K562
two_cres_shuffled,23.214697,neutral,SLC2A8_chr9_127397230_+,K562
wt,27.450802,neutral,SPSB2_chr12_6873285_-,K562
greedy_it1,25.547718,neutral,SPSB2_chr12_6873285_-,K562
greedy_it2,26.130077,neutral,SPSB2_chr12_6873285_-,K562
two_cres_shuffled,24.134077,neutral,SPSB2_chr12_6873285_-,K562
wt,474.65887,neutral,COX5B_chr2_97646061_+,K562
greedy_it1,449.8777,neutral,COX5B_chr2_97646061_+,K562
greedy_it2,466.4178,neutral,COX5B_chr2_97646061_+,K562
two_cres_shuffled,426.17987,neutral,COX5B_chr2_97646061_+,K562
wt,94.44043,neutral,PEX26_chr22_18077922_+,K562
greedy_it1,88.09042,neutral,PEX26_chr22_18077922_+,K562
greedy_it2,91.32306,neutral,PEX26_chr22_18077922_+,K562
two_cres_shuffled,83.6642,neutral,PEX26_chr22_18077922_+,K562
