,Normalized TSS activity,context,cell_line,seq_id
21,0.4875726,silencing,GM12878,ZNF416_chr19_57578911_-
22,0.4946941,silencing,GM12878,ZNF416_chr19_57578911_-
23,0.493448,silencing,GM12878,ZNF416_chr19_57578911_-
24,0.494058,silencing,GM12878,ZNF416_chr19_57578911_-
25,0.49950546,silencing,GM12878,ZNF416_chr19_57578911_-
0,1.0,silencing,GM12878,ZNF547_chr19_57363550_+
1,0.70936614,silencing,GM12878,ZNF547_chr19_57363550_+
2,0.6246748,silencing,GM12878,ZNF547_chr19_57363550_+
3,0.5939397,silencing,GM12878,ZNF547_chr19_57363550_+
4,0.55386287,silencing,GM12878,ZNF547_chr19_57363550_+
5,0.5725023,silencing,GM12878,ZNF547_chr19_57363550_+
6,0.5730027,silencing,GM12878,ZNF547_chr19_57363550_+
7,0.568518,silencing,GM12878,ZNF547_chr19_57363550_+
8,0.5746866,silencing,GM12878,ZNF547_chr19_57363550_+
9,0.5805766,silencing,GM12878,ZNF547_chr19_57363550_+
10,0.603891,silencing,GM12878,ZNF547_chr19_57363550_+
11,0.5972185,silencing,GM12878,ZNF547_chr19_57363550_+
12,0.5960248,silencing,GM12878,ZNF547_chr19_57363550_+
13,0.5956029,silencing,GM12878,ZNF547_chr19_57363550_+
14,0.5987628,silencing,GM12878,ZNF547_chr19_57363550_+
15,0.5955134,silencing,GM12878,ZNF547_chr19_57363550_+
16,0.60581255,silencing,GM12878,ZNF547_chr19_57363550_+
17,0.6077843,silencing,GM12878,ZNF547_chr19_57363550_+
18,0.5942046,silencing,GM12878,ZNF547_chr19_57363550_+
19,0.5739416,silencing,GM12878,ZNF547_chr19_57363550_+
20,0.5720083,silencing,GM12878,ZNF547_chr19_57363550_+
21,0.5693888,silencing,GM12878,ZNF547_chr19_57363550_+
22,0.5863192,silencing,GM12878,ZNF547_chr19_57363550_+
23,0.58962154,silencing,GM12878,ZNF547_chr19_57363550_+
24,0.59202176,silencing,GM12878,ZNF547_chr19_57363550_+
25,0.59208,silencing,GM12878,ZNF547_chr19_57363550_+
0,1.0,silencing,GM12878,ZNF286A_chr17_15699718_+
1,0.4251159,silencing,GM12878,ZNF286A_chr17_15699718_+
2,0.4017529,silencing,GM12878,ZNF286A_chr17_15699718_+
3,0.39981207,silencing,GM12878,ZNF286A_chr17_15699718_+
4,0.37376997,silencing,GM12878,ZNF286A_chr17_15699718_+
5,0.3755424,silencing,GM12878,ZNF286A_chr17_15699718_+
6,0.3844618,silencing,GM12878,ZNF286A_chr17_15699718_+
7,0.37967676,silencing,GM12878,ZNF286A_chr17_15699718_+
8,0.38271385,silencing,GM12878,ZNF286A_chr17_15699718_+
9,0.39941823,silencing,GM12878,ZNF286A_chr17_15699718_+
10,0.41518337,silencing,GM12878,ZNF286A_chr17_15699718_+
11,0.40675107,silencing,GM12878,ZNF286A_chr17_15699718_+
12,0.4359406,silencing,GM12878,ZNF286A_chr17_15699718_+
13,0.46244973,silencing,GM12878,ZNF286A_chr17_15699718_+
14,0.4855833,silencing,GM12878,ZNF286A_chr17_15699718_+
15,0.48676875,silencing,GM12878,ZNF286A_chr17_15699718_+
16,0.5033338,silencing,GM12878,ZNF286A_chr17_15699718_+
17,0.5025675,silencing,GM12878,ZNF286A_chr17_15699718_+
18,0.50100327,silencing,GM12878,ZNF286A_chr17_15699718_+
19,0.51242197,silencing,GM12878,ZNF286A_chr17_15699718_+
20,0.5246604,silencing,GM12878,ZNF286A_chr17_15699718_+
21,0.47983605,silencing,GM12878,ZNF286A_chr17_15699718_+
22,0.49367735,silencing,GM12878,ZNF286A_chr17_15699718_+
23,0.50150174,silencing,GM12878,ZNF286A_chr17_15699718_+
24,0.507453,silencing,GM12878,ZNF286A_chr17_15699718_+
25,0.5049794,silencing,GM12878,ZNF286A_chr17_15699718_+
0,1.0,silencing,GM12878,ZNF202_chr11_123741660_-
1,0.8479784,silencing,GM12878,ZNF202_chr11_123741660_-
2,0.8188462,silencing,GM12878,ZNF202_chr11_123741660_-
3,0.7828679,silencing,GM12878,ZNF202_chr11_123741660_-
4,0.76957875,silencing,GM12878,ZNF202_chr11_123741660_-
5,0.7488476,silencing,GM12878,ZNF202_chr11_123741660_-
6,0.7549315,silencing,GM12878,ZNF202_chr11_123741660_-
7,0.7543996,silencing,GM12878,ZNF202_chr11_123741660_-
8,0.74242264,silencing,GM12878,ZNF202_chr11_123741660_-
9,0.7318583,silencing,GM12878,ZNF202_chr11_123741660_-
10,0.70956165,silencing,GM12878,ZNF202_chr11_123741660_-
11,0.70470226,silencing,GM12878,ZNF202_chr11_123741660_-
12,0.68100435,silencing,GM12878,ZNF202_chr11_123741660_-
13,0.6687884,silencing,GM12878,ZNF202_chr11_123741660_-
14,0.690766,silencing,GM12878,ZNF202_chr11_123741660_-
15,0.69227993,silencing,GM12878,ZNF202_chr11_123741660_-
16,0.69756895,silencing,GM12878,ZNF202_chr11_123741660_-
17,0.6961461,silencing,GM12878,ZNF202_chr11_123741660_-
18,0.678817,silencing,GM12878,ZNF202_chr11_123741660_-
19,0.6805168,silencing,GM12878,ZNF202_chr11_123741660_-
20,0.68169755,silencing,GM12878,ZNF202_chr11_123741660_-
21,0.6873029,silencing,GM12878,ZNF202_chr11_123741660_-
22,0.6888112,silencing,GM12878,ZNF202_chr11_123741660_-
23,0.6781401,silencing,GM12878,ZNF202_chr11_123741660_-
24,0.68442863,silencing,GM12878,ZNF202_chr11_123741660_-
25,0.68031806,silencing,GM12878,ZNF202_chr11_123741660_-
0,1.0,silencing,GM12878,ZNF510_chr9_96778087_-
1,0.4757343,silencing,GM12878,ZNF510_chr9_96778087_-
2,0.4362592,silencing,GM12878,ZNF510_chr9_96778087_-
3,0.39808345,silencing,GM12878,ZNF510_chr9_96778087_-
4,0.38750288,silencing,GM12878,ZNF510_chr9_96778087_-
5,0.39424974,silencing,GM12878,ZNF510_chr9_96778087_-
6,0.4173541,silencing,GM12878,ZNF510_chr9_96778087_-
7,0.39409128,silencing,GM12878,ZNF510_chr9_96778087_-
8,0.3871849,silencing,GM12878,ZNF510_chr9_96778087_-
9,0.43523732,silencing,GM12878,ZNF510_chr9_96778087_-
10,0.5360842,silencing,GM12878,ZNF510_chr9_96778087_-
11,0.44608364,silencing,GM12878,ZNF510_chr9_96778087_-
12,0.47248802,silencing,GM12878,ZNF510_chr9_96778087_-
13,0.48363212,silencing,GM12878,ZNF510_chr9_96778087_-
14,0.48931235,silencing,GM12878,ZNF510_chr9_96778087_-
15,0.48134357,silencing,GM12878,ZNF510_chr9_96778087_-
16,0.48517117,silencing,GM12878,ZNF510_chr9_96778087_-
17,0.47317383,silencing,GM12878,ZNF510_chr9_96778087_-
18,0.49859193,silencing,GM12878,ZNF510_chr9_96778087_-
19,0.48780194,silencing,GM12878,ZNF510_chr9_96778087_-
20,0.48941922,silencing,GM12878,ZNF510_chr9_96778087_-
21,0.50858784,silencing,GM12878,ZNF510_chr9_96778087_-
22,0.5107913,silencing,GM12878,ZNF510_chr9_96778087_-
23,0.5164025,silencing,GM12878,ZNF510_chr9_96778087_-
24,0.5237329,silencing,GM12878,ZNF510_chr9_96778087_-
25,0.5213341,silencing,GM12878,ZNF510_chr9_96778087_-
0,1.0,silencing,GM12878,TRAPPC2B_chr19_57363566_+
1,0.8799784,silencing,GM12878,TRAPPC2B_chr19_57363566_+
2,0.66625065,silencing,GM12878,TRAPPC2B_chr19_57363566_+
3,0.64149636,silencing,GM12878,TRAPPC2B_chr19_57363566_+
4,0.6084682,silencing,GM12878,TRAPPC2B_chr19_57363566_+
5,0.6218644,silencing,GM12878,TRAPPC2B_chr19_57363566_+
6,0.6173856,silencing,GM12878,TRAPPC2B_chr19_57363566_+
7,0.6121562,silencing,GM12878,TRAPPC2B_chr19_57363566_+
8,0.6101859,silencing,GM12878,TRAPPC2B_chr19_57363566_+
9,0.6115341,silencing,GM12878,TRAPPC2B_chr19_57363566_+
10,0.62698627,silencing,GM12878,TRAPPC2B_chr19_57363566_+
11,0.63984746,silencing,GM12878,TRAPPC2B_chr19_57363566_+
12,0.6430892,silencing,GM12878,TRAPPC2B_chr19_57363566_+
13,0.6238262,silencing,GM12878,TRAPPC2B_chr19_57363566_+
14,0.58672935,silencing,GM12878,TRAPPC2B_chr19_57363566_+
15,0.5848438,silencing,GM12878,TRAPPC2B_chr19_57363566_+
16,0.5923366,silencing,GM12878,TRAPPC2B_chr19_57363566_+
17,0.5927597,silencing,GM12878,TRAPPC2B_chr19_57363566_+
18,0.5865984,silencing,GM12878,TRAPPC2B_chr19_57363566_+
19,0.642795,silencing,GM12878,TRAPPC2B_chr19_57363566_+
20,0.6403519,silencing,GM12878,TRAPPC2B_chr19_57363566_+
21,0.6515557,silencing,GM12878,TRAPPC2B_chr19_57363566_+
22,0.6518082,silencing,GM12878,TRAPPC2B_chr19_57363566_+
23,0.64789605,silencing,GM12878,TRAPPC2B_chr19_57363566_+
24,0.64614373,silencing,GM12878,TRAPPC2B_chr19_57363566_+
25,0.65029514,silencing,GM12878,TRAPPC2B_chr19_57363566_+
0,1.0,silencing,GM12878,ENSG00000268133_chr19_57363565_+
1,0.73647237,silencing,GM12878,ENSG00000268133_chr19_57363565_+
2,0.6927734,silencing,GM12878,ENSG00000268133_chr19_57363565_+
3,0.65701413,silencing,GM12878,ENSG00000268133_chr19_57363565_+
4,0.6214682,silencing,GM12878,ENSG00000268133_chr19_57363565_+
5,0.6366246,silencing,GM12878,ENSG00000268133_chr19_57363565_+
6,0.6363172,silencing,GM12878,ENSG00000268133_chr19_57363565_+
7,0.66837394,silencing,GM12878,ENSG00000268133_chr19_57363565_+
8,0.66731524,silencing,GM12878,ENSG00000268133_chr19_57363565_+
9,0.67257357,silencing,GM12878,ENSG00000268133_chr19_57363565_+
10,0.68690246,silencing,GM12878,ENSG00000268133_chr19_57363565_+
11,0.6681438,silencing,GM12878,ENSG00000268133_chr19_57363565_+
12,0.63960654,silencing,GM12878,ENSG00000268133_chr19_57363565_+
13,0.6338087,silencing,GM12878,ENSG00000268133_chr19_57363565_+
14,0.6297003,silencing,GM12878,ENSG00000268133_chr19_57363565_+
15,0.63034683,silencing,GM12878,ENSG00000268133_chr19_57363565_+
16,0.6341118,silencing,GM12878,ENSG00000268133_chr19_57363565_+
17,0.62072355,silencing,GM12878,ENSG00000268133_chr19_57363565_+
18,0.61753815,silencing,GM12878,ENSG00000268133_chr19_57363565_+
19,0.61209023,silencing,GM12878,ENSG00000268133_chr19_57363565_+
20,0.6128811,silencing,GM12878,ENSG00000268133_chr19_57363565_+
21,0.6132797,silencing,GM12878,ENSG00000268133_chr19_57363565_+
22,0.6149718,silencing,GM12878,ENSG00000268133_chr19_57363565_+
23,0.62258697,silencing,GM12878,ENSG00000268133_chr19_57363565_+
24,0.6234435,silencing,GM12878,ENSG00000268133_chr19_57363565_+
25,0.6195203,silencing,GM12878,ENSG00000268133_chr19_57363565_+
0,1.0,silencing,GM12878,TMEM160_chr19_47048624_-
1,0.5808913,silencing,GM12878,TMEM160_chr19_47048624_-
2,0.5564682,silencing,GM12878,TMEM160_chr19_47048624_-
3,0.55673087,silencing,GM12878,TMEM160_chr19_47048624_-
4,0.54656315,silencing,GM12878,TMEM160_chr19_47048624_-
5,0.5526207,silencing,GM12878,TMEM160_chr19_47048624_-
6,0.55581075,silencing,GM12878,TMEM160_chr19_47048624_-
7,0.54821503,silencing,GM12878,TMEM160_chr19_47048624_-
8,0.5520571,silencing,GM12878,TMEM160_chr19_47048624_-
9,0.56626177,silencing,GM12878,TMEM160_chr19_47048624_-
10,0.5401333,silencing,GM12878,TMEM160_chr19_47048624_-
11,0.5473099,silencing,GM12878,TMEM160_chr19_47048624_-
12,0.553307,silencing,GM12878,TMEM160_chr19_47048624_-
13,0.5719155,silencing,GM12878,TMEM160_chr19_47048624_-
14,0.5767098,silencing,GM12878,TMEM160_chr19_47048624_-
15,0.57651836,silencing,GM12878,TMEM160_chr19_47048624_-
16,0.5675576,silencing,GM12878,TMEM160_chr19_47048624_-
17,0.56355965,silencing,GM12878,TMEM160_chr19_47048624_-
18,0.5600142,silencing,GM12878,TMEM160_chr19_47048624_-
19,0.5480668,silencing,GM12878,TMEM160_chr19_47048624_-
20,0.5453872,silencing,GM12878,TMEM160_chr19_47048624_-
21,0.5463621,silencing,GM12878,TMEM160_chr19_47048624_-
22,0.54558164,silencing,GM12878,TMEM160_chr19_47048624_-
23,0.53699285,silencing,GM12878,TMEM160_chr19_47048624_-
24,0.571058,silencing,GM12878,TMEM160_chr19_47048624_-
25,0.5683058,silencing,GM12878,TMEM160_chr19_47048624_-
0,1.0,silencing,GM12878,NUDT16_chr3_131381773_+
1,0.93192774,silencing,GM12878,NUDT16_chr3_131381773_+
2,0.9110856,silencing,GM12878,NUDT16_chr3_131381773_+
3,0.81430554,silencing,GM12878,NUDT16_chr3_131381773_+
4,0.8484074,silencing,GM12878,NUDT16_chr3_131381773_+
5,0.83118135,silencing,GM12878,NUDT16_chr3_131381773_+
6,0.73283905,silencing,GM12878,NUDT16_chr3_131381773_+
7,0.6901497,silencing,GM12878,NUDT16_chr3_131381773_+
8,0.62418133,silencing,GM12878,NUDT16_chr3_131381773_+
9,0.6150384,silencing,GM12878,NUDT16_chr3_131381773_+
10,0.61178994,silencing,GM12878,NUDT16_chr3_131381773_+
11,0.60568726,silencing,GM12878,NUDT16_chr3_131381773_+
12,0.57654655,silencing,GM12878,NUDT16_chr3_131381773_+
13,0.5776454,silencing,GM12878,NUDT16_chr3_131381773_+
14,0.6923543,silencing,GM12878,NUDT16_chr3_131381773_+
15,0.6932471,silencing,GM12878,NUDT16_chr3_131381773_+
16,0.7081621,silencing,GM12878,NUDT16_chr3_131381773_+
17,0.698408,silencing,GM12878,NUDT16_chr3_131381773_+
18,0.7019267,silencing,GM12878,NUDT16_chr3_131381773_+
19,0.6976,silencing,GM12878,NUDT16_chr3_131381773_+
20,0.7083577,silencing,GM12878,NUDT16_chr3_131381773_+
21,0.74793184,silencing,GM12878,NUDT16_chr3_131381773_+
22,0.74354106,silencing,GM12878,NUDT16_chr3_131381773_+
23,0.76635844,silencing,GM12878,NUDT16_chr3_131381773_+
24,0.7569076,silencing,GM12878,NUDT16_chr3_131381773_+
25,0.7582054,silencing,GM12878,NUDT16_chr3_131381773_+
0,1.0,silencing,GM12878,ZNF275_chrX_153334152_+
1,0.64376366,silencing,GM12878,ZNF275_chrX_153334152_+
2,0.56469667,silencing,GM12878,ZNF275_chrX_153334152_+
3,0.5411317,silencing,GM12878,ZNF275_chrX_153334152_+
4,0.5193598,silencing,GM12878,ZNF275_chrX_153334152_+
5,0.46468785,silencing,GM12878,ZNF275_chrX_153334152_+
6,0.60343426,silencing,GM12878,ZNF275_chrX_153334152_+
7,0.6148729,silencing,GM12878,ZNF275_chrX_153334152_+
8,0.5796585,silencing,GM12878,ZNF275_chrX_153334152_+
9,0.63614786,silencing,GM12878,ZNF275_chrX_153334152_+
10,0.627476,silencing,GM12878,ZNF275_chrX_153334152_+
11,0.6151113,silencing,GM12878,ZNF275_chrX_153334152_+
12,0.60828006,silencing,GM12878,ZNF275_chrX_153334152_+
13,0.60613805,silencing,GM12878,ZNF275_chrX_153334152_+
14,0.6095402,silencing,GM12878,ZNF275_chrX_153334152_+
15,0.6067553,silencing,GM12878,ZNF275_chrX_153334152_+
16,0.6099597,silencing,GM12878,ZNF275_chrX_153334152_+
17,0.60951716,silencing,GM12878,ZNF275_chrX_153334152_+
18,0.61747915,silencing,GM12878,ZNF275_chrX_153334152_+
19,0.63838756,silencing,GM12878,ZNF275_chrX_153334152_+
20,0.65298283,silencing,GM12878,ZNF275_chrX_153334152_+
21,0.6618674,silencing,GM12878,ZNF275_chrX_153334152_+
22,0.6684201,silencing,GM12878,ZNF275_chrX_153334152_+
23,0.6588271,silencing,GM12878,ZNF275_chrX_153334152_+
24,0.6699493,silencing,GM12878,ZNF275_chrX_153334152_+
25,0.66814965,silencing,GM12878,ZNF275_chrX_153334152_+
0,1.0,silencing,GM12878,FOXO3B_chr17_18682314_-
1,0.39807746,silencing,GM12878,FOXO3B_chr17_18682314_-
2,0.47314155,silencing,GM12878,FOXO3B_chr17_18682314_-
3,0.55372256,silencing,GM12878,FOXO3B_chr17_18682314_-
4,0.5353854,silencing,GM12878,FOXO3B_chr17_18682314_-
5,0.5436526,silencing,GM12878,FOXO3B_chr17_18682314_-
6,0.52221525,silencing,GM12878,FOXO3B_chr17_18682314_-
7,0.52015114,silencing,GM12878,FOXO3B_chr17_18682314_-
8,0.5207962,silencing,GM12878,FOXO3B_chr17_18682314_-
9,0.5155066,silencing,GM12878,FOXO3B_chr17_18682314_-
10,0.5287445,silencing,GM12878,FOXO3B_chr17_18682314_-
11,0.54245234,silencing,GM12878,FOXO3B_chr17_18682314_-
12,0.5534515,silencing,GM12878,FOXO3B_chr17_18682314_-
13,0.58389086,silencing,GM12878,FOXO3B_chr17_18682314_-
14,0.5822127,silencing,GM12878,FOXO3B_chr17_18682314_-
15,0.5471632,silencing,GM12878,FOXO3B_chr17_18682314_-
16,0.54956317,silencing,GM12878,FOXO3B_chr17_18682314_-
17,0.55118793,silencing,GM12878,FOXO3B_chr17_18682314_-
18,0.5611253,silencing,GM12878,FOXO3B_chr17_18682314_-
19,0.55731803,silencing,GM12878,FOXO3B_chr17_18682314_-
20,0.5582831,silencing,GM12878,FOXO3B_chr17_18682314_-
21,0.56310683,silencing,GM12878,FOXO3B_chr17_18682314_-
22,0.5582567,silencing,GM12878,FOXO3B_chr17_18682314_-
23,0.54505914,silencing,GM12878,FOXO3B_chr17_18682314_-
24,0.54087204,silencing,GM12878,FOXO3B_chr17_18682314_-
25,0.538042,silencing,GM12878,FOXO3B_chr17_18682314_-
0,1.0,silencing,GM12878,ZNF268_chr12_133181521_+
1,0.608609,silencing,GM12878,ZNF268_chr12_133181521_+
2,0.560014,silencing,GM12878,ZNF268_chr12_133181521_+
3,0.5369063,silencing,GM12878,ZNF268_chr12_133181521_+
4,0.5198791,silencing,GM12878,ZNF268_chr12_133181521_+
5,0.4776939,silencing,GM12878,ZNF268_chr12_133181521_+
6,0.46627557,silencing,GM12878,ZNF268_chr12_133181521_+
7,0.49389553,silencing,GM12878,ZNF268_chr12_133181521_+
8,0.4610661,silencing,GM12878,ZNF268_chr12_133181521_+
9,0.44470546,silencing,GM12878,ZNF268_chr12_133181521_+
10,0.42146337,silencing,GM12878,ZNF268_chr12_133181521_+
11,0.4181595,silencing,GM12878,ZNF268_chr12_133181521_+
12,0.42666113,silencing,GM12878,ZNF268_chr12_133181521_+
13,0.42837417,silencing,GM12878,ZNF268_chr12_133181521_+
14,0.46741757,silencing,GM12878,ZNF268_chr12_133181521_+
15,0.4666064,silencing,GM12878,ZNF268_chr12_133181521_+
16,0.4838491,silencing,GM12878,ZNF268_chr12_133181521_+
17,0.48899904,silencing,GM12878,ZNF268_chr12_133181521_+
18,0.48818088,silencing,GM12878,ZNF268_chr12_133181521_+
19,0.49359715,silencing,GM12878,ZNF268_chr12_133181521_+
20,0.490614,silencing,GM12878,ZNF268_chr12_133181521_+
21,0.49509758,silencing,GM12878,ZNF268_chr12_133181521_+
22,0.49583533,silencing,GM12878,ZNF268_chr12_133181521_+
23,0.5106647,silencing,GM12878,ZNF268_chr12_133181521_+
24,0.5221253,silencing,GM12878,ZNF268_chr12_133181521_+
25,0.5619607,silencing,GM12878,ZNF268_chr12_133181521_+
0,1.0,silencing,GM12878,ASPH_chr8_61714568_-
1,0.95793575,silencing,GM12878,ASPH_chr8_61714568_-
2,0.81587577,silencing,GM12878,ASPH_chr8_61714568_-
3,0.74345446,silencing,GM12878,ASPH_chr8_61714568_-
4,0.7017186,silencing,GM12878,ASPH_chr8_61714568_-
5,0.77636933,silencing,GM12878,ASPH_chr8_61714568_-
6,0.7655465,silencing,GM12878,ASPH_chr8_61714568_-
7,0.78229547,silencing,GM12878,ASPH_chr8_61714568_-
8,0.78075296,silencing,GM12878,ASPH_chr8_61714568_-
9,0.7585492,silencing,GM12878,ASPH_chr8_61714568_-
10,0.7028575,silencing,GM12878,ASPH_chr8_61714568_-
11,0.7050311,silencing,GM12878,ASPH_chr8_61714568_-
12,0.7054607,silencing,GM12878,ASPH_chr8_61714568_-
13,0.7026298,silencing,GM12878,ASPH_chr8_61714568_-
14,0.63481927,silencing,GM12878,ASPH_chr8_61714568_-
15,0.68515706,silencing,GM12878,ASPH_chr8_61714568_-
16,0.6739392,silencing,GM12878,ASPH_chr8_61714568_-
17,0.64883584,silencing,GM12878,ASPH_chr8_61714568_-
18,0.64187235,silencing,GM12878,ASPH_chr8_61714568_-
19,0.6544923,silencing,GM12878,ASPH_chr8_61714568_-
20,0.64428276,silencing,GM12878,ASPH_chr8_61714568_-
21,0.64820904,silencing,GM12878,ASPH_chr8_61714568_-
22,0.62954307,silencing,GM12878,ASPH_chr8_61714568_-
23,0.61906177,silencing,GM12878,ASPH_chr8_61714568_-
24,0.58002865,silencing,GM12878,ASPH_chr8_61714568_-
25,0.57411635,silencing,GM12878,ASPH_chr8_61714568_-
0,1.0,silencing,GM12878,USPL1_chr13_30617936_+
1,0.74251276,silencing,GM12878,USPL1_chr13_30617936_+
2,0.7692868,silencing,GM12878,USPL1_chr13_30617936_+
3,0.8756926,silencing,GM12878,USPL1_chr13_30617936_+
4,0.88468796,silencing,GM12878,USPL1_chr13_30617936_+
5,0.9015099,silencing,GM12878,USPL1_chr13_30617936_+
6,0.8861823,silencing,GM12878,USPL1_chr13_30617936_+
7,0.86855954,silencing,GM12878,USPL1_chr13_30617936_+
8,0.86075765,silencing,GM12878,USPL1_chr13_30617936_+
9,0.8648162,silencing,GM12878,USPL1_chr13_30617936_+
10,0.8590972,silencing,GM12878,USPL1_chr13_30617936_+
11,0.85513467,silencing,GM12878,USPL1_chr13_30617936_+
12,0.8634839,silencing,GM12878,USPL1_chr13_30617936_+
13,0.86266357,silencing,GM12878,USPL1_chr13_30617936_+
14,0.8702201,silencing,GM12878,USPL1_chr13_30617936_+
15,0.8655324,silencing,GM12878,USPL1_chr13_30617936_+
16,0.8751841,silencing,GM12878,USPL1_chr13_30617936_+
17,0.87357116,silencing,GM12878,USPL1_chr13_30617936_+
18,0.8758732,silencing,GM12878,USPL1_chr13_30617936_+
19,0.867384,silencing,GM12878,USPL1_chr13_30617936_+
20,0.87298363,silencing,GM12878,USPL1_chr13_30617936_+
21,0.8700632,silencing,GM12878,USPL1_chr13_30617936_+
22,0.87357485,silencing,GM12878,USPL1_chr13_30617936_+
23,0.87870157,silencing,GM12878,USPL1_chr13_30617936_+
24,0.881173,silencing,GM12878,USPL1_chr13_30617936_+
25,0.83857685,silencing,GM12878,USPL1_chr13_30617936_+
0,1.0,silencing,GM12878,HJURP_chr2_233854535_-
1,0.77547413,silencing,GM12878,HJURP_chr2_233854535_-
2,0.70387584,silencing,GM12878,HJURP_chr2_233854535_-
3,0.59167415,silencing,GM12878,HJURP_chr2_233854535_-
4,0.61334693,silencing,GM12878,HJURP_chr2_233854535_-
5,0.6271859,silencing,GM12878,HJURP_chr2_233854535_-
6,0.6657433,silencing,GM12878,HJURP_chr2_233854535_-
7,0.65170044,silencing,GM12878,HJURP_chr2_233854535_-
8,0.6095834,silencing,GM12878,HJURP_chr2_233854535_-
9,0.62063193,silencing,GM12878,HJURP_chr2_233854535_-
10,0.62861794,silencing,GM12878,HJURP_chr2_233854535_-
11,0.6353799,silencing,GM12878,HJURP_chr2_233854535_-
12,0.63664705,silencing,GM12878,HJURP_chr2_233854535_-
13,0.63524175,silencing,GM12878,HJURP_chr2_233854535_-
14,0.64363873,silencing,GM12878,HJURP_chr2_233854535_-
15,0.65327716,silencing,GM12878,HJURP_chr2_233854535_-
16,0.6562942,silencing,GM12878,HJURP_chr2_233854535_-
17,0.6599636,silencing,GM12878,HJURP_chr2_233854535_-
18,0.662144,silencing,GM12878,HJURP_chr2_233854535_-
19,0.6522,silencing,GM12878,HJURP_chr2_233854535_-
20,0.65703756,silencing,GM12878,HJURP_chr2_233854535_-
21,0.6562252,silencing,GM12878,HJURP_chr2_233854535_-
22,0.6579501,silencing,GM12878,HJURP_chr2_233854535_-
23,0.66172713,silencing,GM12878,HJURP_chr2_233854535_-
24,0.6623289,silencing,GM12878,HJURP_chr2_233854535_-
25,0.6579959,silencing,GM12878,HJURP_chr2_233854535_-
0,1.0,silencing,GM12878,REXO2_chr11_114439483_+
1,0.9459593,silencing,GM12878,REXO2_chr11_114439483_+
2,0.9372743,silencing,GM12878,REXO2_chr11_114439483_+
3,0.8448995,silencing,GM12878,REXO2_chr11_114439483_+
4,0.8145367,silencing,GM12878,REXO2_chr11_114439483_+
5,0.81186396,silencing,GM12878,REXO2_chr11_114439483_+
6,0.77704245,silencing,GM12878,REXO2_chr11_114439483_+
7,0.7476228,silencing,GM12878,REXO2_chr11_114439483_+
8,0.7402233,silencing,GM12878,REXO2_chr11_114439483_+
9,0.7360568,silencing,GM12878,REXO2_chr11_114439483_+
10,0.7359401,silencing,GM12878,REXO2_chr11_114439483_+
11,0.7222401,silencing,GM12878,REXO2_chr11_114439483_+
12,0.73451954,silencing,GM12878,REXO2_chr11_114439483_+
13,0.7306145,silencing,GM12878,REXO2_chr11_114439483_+
14,0.73170906,silencing,GM12878,REXO2_chr11_114439483_+
15,0.72945595,silencing,GM12878,REXO2_chr11_114439483_+
16,0.72725224,silencing,GM12878,REXO2_chr11_114439483_+
17,0.7293615,silencing,GM12878,REXO2_chr11_114439483_+
18,0.7317204,silencing,GM12878,REXO2_chr11_114439483_+
19,0.7276583,silencing,GM12878,REXO2_chr11_114439483_+
20,0.7175149,silencing,GM12878,REXO2_chr11_114439483_+
21,0.71246904,silencing,GM12878,REXO2_chr11_114439483_+
22,0.7166538,silencing,GM12878,REXO2_chr11_114439483_+
23,0.7111292,silencing,GM12878,REXO2_chr11_114439483_+
24,0.72124475,silencing,GM12878,REXO2_chr11_114439483_+
25,0.72267497,silencing,GM12878,REXO2_chr11_114439483_+
0,1.0,silencing,PC-3,ZNF606_chr19_58002819_-
1,0.45707384,silencing,PC-3,ZNF606_chr19_58002819_-
2,0.4150859,silencing,PC-3,ZNF606_chr19_58002819_-
3,0.42240268,silencing,PC-3,ZNF606_chr19_58002819_-
4,0.42333776,silencing,PC-3,ZNF606_chr19_58002819_-
5,0.4243361,silencing,PC-3,ZNF606_chr19_58002819_-
6,0.4221113,silencing,PC-3,ZNF606_chr19_58002819_-
7,0.45879355,silencing,PC-3,ZNF606_chr19_58002819_-
8,0.49161443,silencing,PC-3,ZNF606_chr19_58002819_-
9,0.49719766,silencing,PC-3,ZNF606_chr19_58002819_-
10,0.4888982,silencing,PC-3,ZNF606_chr19_58002819_-
11,0.45046046,silencing,PC-3,ZNF606_chr19_58002819_-
12,0.4382828,silencing,PC-3,ZNF606_chr19_58002819_-
13,0.43609563,silencing,PC-3,ZNF606_chr19_58002819_-
14,0.41942805,silencing,PC-3,ZNF606_chr19_58002819_-
15,0.42349267,silencing,PC-3,ZNF606_chr19_58002819_-
16,0.430763,silencing,PC-3,ZNF606_chr19_58002819_-
17,0.43060073,silencing,PC-3,ZNF606_chr19_58002819_-
18,0.42922267,silencing,PC-3,ZNF606_chr19_58002819_-
19,0.43059358,silencing,PC-3,ZNF606_chr19_58002819_-
20,0.4326152,silencing,PC-3,ZNF606_chr19_58002819_-
21,0.43329668,silencing,PC-3,ZNF606_chr19_58002819_-
22,0.43973592,silencing,PC-3,ZNF606_chr19_58002819_-
23,0.4390685,silencing,PC-3,ZNF606_chr19_58002819_-
24,0.43850017,silencing,PC-3,ZNF606_chr19_58002819_-
25,0.43797758,silencing,PC-3,ZNF606_chr19_58002819_-
0,1.0,silencing,PC-3,ZNF700_chr19_11925067_+
