,0,context,seq_id,cell_line
two_cres_shuffled,173.73434,neutral,METTL2B_chr7_128476753_+,K562
wt,156.30576,neutral,KHDC4_chr1_155934399_-,K562
greedy_it1,177.9154,neutral,KHDC4_chr1_155934399_-,K562
greedy_it2,166.3924,neutral,KHDC4_chr1_155934399_-,K562
two_cres_shuffled,193.78249,neutral,KHDC4_chr1_155934399_-,K562
wt,37.431152,neutral,NAA35_chr9_85941145_+,K562
greedy_it1,40.125854,neutral,NAA35_chr9_85941145_+,K562
greedy_it2,39.952515,neutral,NAA35_chr9_85941145_+,K562
two_cres_shuffled,43.431305,neutral,NAA35_chr9_85941145_+,K562
wt,197.42944,neutral,NPAT_chr11_108222638_-,K562
greedy_it1,226.81299,neutral,NPAT_chr11_108222638_-,K562
greedy_it2,211.81564,neutral,NPAT_chr11_108222638_-,K562
two_cres_shuffled,254.71448,neutral,NPAT_chr11_108222638_-,K562
wt,186.78064,neutral,DNAJC3_chr13_95677138_+,K562
greedy_it1,210.7316,neutral,DNAJC3_chr13_95677138_+,K562
greedy_it2,200.5013,neutral,DNAJC3_chr13_95677138_+,K562
two_cres_shuffled,224.25665,neutral,DNAJC3_chr13_95677138_+,K562
wt,160.40764,neutral,DENND5A_chr11_9265350_-,K562
greedy_it1,175.2778,neutral,DENND5A_chr11_9265350_-,K562
greedy_it2,174.4091,neutral,DENND5A_chr11_9265350_-,K562
two_cres_shuffled,189.09177,neutral,DENND5A_chr11_9265350_-,K562
wt,59.22592,neutral,ACADSB_chr10_123008978_+,K562
greedy_it1,67.517944,neutral,ACADSB_chr10_123008978_+,K562
greedy_it2,66.70571,neutral,ACADSB_chr10_123008978_+,K562
two_cres_shuffled,77.5842,neutral,ACADSB_chr10_123008978_+,K562
wt,145.7657,neutral,PIAS2_chr18_46917503_-,K562
greedy_it1,156.53873,neutral,PIAS2_chr18_46917503_-,K562
greedy_it2,156.39482,neutral,PIAS2_chr18_46917503_-,K562
two_cres_shuffled,163.45917,neutral,PIAS2_chr18_46917503_-,K562
wt,82.80746,neutral,USP38_chr4_143184916_+,K562
greedy_it1,122.22426,neutral,USP38_chr4_143184916_+,K562
greedy_it2,85.167404,neutral,USP38_chr4_143184916_+,K562
two_cres_shuffled,126.42845,neutral,USP38_chr4_143184916_+,K562
wt,430.27625,neutral,BANF1_chr11_66002502_+,K562
greedy_it1,436.66626,neutral,BANF1_chr11_66002502_+,K562
greedy_it2,436.09424,neutral,BANF1_chr11_66002502_+,K562
two_cres_shuffled,445.05585,neutral,BANF1_chr11_66002502_+,K562
wt,171.47403,neutral,TMEM183A_chr1_203007373_+,K562
greedy_it1,194.20706,neutral,TMEM183A_chr1_203007373_+,K562
greedy_it2,179.43925,neutral,TMEM183A_chr1_203007373_+,K562
two_cres_shuffled,200.95674,neutral,TMEM183A_chr1_203007373_+,K562
wt,172.64066,neutral,UBAC2_chr13_99200853_+,K562
greedy_it1,187.35178,neutral,UBAC2_chr13_99200853_+,K562
greedy_it2,182.64154,neutral,UBAC2_chr13_99200853_+,K562
two_cres_shuffled,202.03397,neutral,UBAC2_chr13_99200853_+,K562
wt,141.92604,neutral,STX12_chr1_27773218_+,K562
greedy_it1,169.32376,neutral,STX12_chr1_27773218_+,K562
greedy_it2,155.91388,neutral,STX12_chr1_27773218_+,K562
two_cres_shuffled,180.36661,neutral,STX12_chr1_27773218_+,K562
wt,137.12663,neutral,UHRF2_chr9_6413198_+,K562
greedy_it1,152.4922,neutral,UHRF2_chr9_6413198_+,K562
greedy_it2,144.40816,neutral,UHRF2_chr9_6413198_+,K562
two_cres_shuffled,160.71301,neutral,UHRF2_chr9_6413198_+,K562
wt,78.77578,neutral,CCDC186_chr10_114174232_-,K562
greedy_it1,116.61162,neutral,CCDC186_chr10_114174232_-,K562
greedy_it2,91.25313,neutral,CCDC186_chr10_114174232_-,K562
two_cres_shuffled,128.81819,neutral,CCDC186_chr10_114174232_-,K562
wt,51.545708,neutral,TMCO3_chr13_113491020_+,K562
greedy_it1,56.900116,neutral,TMCO3_chr13_113491020_+,K562
greedy_it2,51.249012,neutral,TMCO3_chr13_113491020_+,K562
two_cres_shuffled,61.464737,neutral,TMCO3_chr13_113491020_+,K562
wt,204.00612,neutral,RPAP2_chr1_92299058_+,K562
greedy_it1,230.51624,neutral,RPAP2_chr1_92299058_+,K562
greedy_it2,211.53024,neutral,RPAP2_chr1_92299058_+,K562
two_cres_shuffled,238.02145,neutral,RPAP2_chr1_92299058_+,K562
wt,30.130123,neutral,ZSCAN2_chr15_84601017_+,K562
greedy_it1,39.67109,neutral,ZSCAN2_chr15_84601017_+,K562
greedy_it2,34.2936,neutral,ZSCAN2_chr15_84601017_+,K562
two_cres_shuffled,50.569435,neutral,ZSCAN2_chr15_84601017_+,K562
wt,60.143486,neutral,TMEM30A_chr6_75284763_-,K562
greedy_it1,87.966896,neutral,TMEM30A_chr6_75284763_-,K562
greedy_it2,67.64659,neutral,TMEM30A_chr6_75284763_-,K562
two_cres_shuffled,98.70724,neutral,TMEM30A_chr6_75284763_-,K562
wt,17.213074,neutral,SLCO4A1_chr20_62642502_+,K562
greedy_it1,24.094053,neutral,SLCO4A1_chr20_62642502_+,K562
greedy_it2,20.623075,neutral,SLCO4A1_chr20_62642502_+,K562
two_cres_shuffled,30.816578,neutral,SLCO4A1_chr20_62642502_+,K562
wt,135.04004,neutral,CFAP61_chr20_20052531_+,K562
greedy_it1,140.68997,neutral,CFAP61_chr20_20052531_+,K562
greedy_it2,137.6669,neutral,CFAP61_chr20_20052531_+,K562
two_cres_shuffled,143.94481,neutral,CFAP61_chr20_20052531_+,K562
wt,124.2353,neutral,NSMCE3_chr15_29269822_-,K562
greedy_it1,133.0843,neutral,NSMCE3_chr15_29269822_-,K562
greedy_it2,126.27838,neutral,NSMCE3_chr15_29269822_-,K562
two_cres_shuffled,136.12491,neutral,NSMCE3_chr15_29269822_-,K562
wt,97.409904,neutral,ZNF845_chr19_53333748_+,K562
greedy_it1,130.27182,neutral,ZNF845_chr19_53333748_+,K562
greedy_it2,104.12627,neutral,ZNF845_chr19_53333748_+,K562
two_cres_shuffled,137.35315,neutral,ZNF845_chr19_53333748_+,K562
wt,36.56756,neutral,VAV1_chr19_6772727_+,K562
greedy_it1,42.32619,neutral,VAV1_chr19_6772727_+,K562
greedy_it2,40.27665,neutral,VAV1_chr19_6772727_+,K562
two_cres_shuffled,45.572975,neutral,VAV1_chr19_6772727_+,K562
wt,29.317886,neutral,UBQLN2_chrX_56563626_+,K562
greedy_it1,30.854162,neutral,UBQLN2_chrX_56563626_+,K562
greedy_it2,29.74938,neutral,UBQLN2_chrX_56563626_+,K562
two_cres_shuffled,36.201664,neutral,UBQLN2_chrX_56563626_+,K562
wt,254.87039,neutral,TMED7-TICAM2_chr5_115626014_-,K562
greedy_it1,279.02325,neutral,TMED7-TICAM2_chr5_115626014_-,K562
greedy_it2,273.16068,neutral,TMED7-TICAM2_chr5_115626014_-,K562
two_cres_shuffled,314.58908,neutral,TMED7-TICAM2_chr5_115626014_-,K562
wt,30.112972,neutral,CCR4_chr3_32951643_+,K562
greedy_it1,41.410408,neutral,CCR4_chr3_32951643_+,K562
greedy_it2,35.55124,neutral,CCR4_chr3_32951643_+,K562
two_cres_shuffled,47.02889,neutral,CCR4_chr3_32951643_+,K562
wt,51.052494,neutral,PPP2R2A_chr8_26291507_+,K562
greedy_it1,58.144447,neutral,PPP2R2A_chr8_26291507_+,K562
greedy_it2,53.006355,neutral,PPP2R2A_chr8_26291507_+,K562
two_cres_shuffled,60.99681,neutral,PPP2R2A_chr8_26291507_+,K562
wt,101.28075,neutral,GEMIN4_chr17_752174_-,K562
greedy_it1,122.129906,neutral,GEMIN4_chr17_752174_-,K562
greedy_it2,105.10463,neutral,GEMIN4_chr17_752174_-,K562
two_cres_shuffled,127.24099,neutral,GEMIN4_chr17_752174_-,K562
wt,87.6403,neutral,ZNF254_chr19_24087183_+,K562
greedy_it1,146.7252,neutral,ZNF254_chr19_24087183_+,K562
greedy_it2,89.87932,neutral,ZNF254_chr19_24087183_+,K562
two_cres_shuffled,160.23325,neutral,ZNF254_chr19_24087183_+,K562
wt,72.78868,neutral,ZNF146_chr19_36215105_+,K562
greedy_it1,134.91458,neutral,ZNF146_chr19_36215105_+,K562
greedy_it2,84.04365,neutral,ZNF146_chr19_36215105_+,K562
two_cres_shuffled,151.3739,neutral,ZNF146_chr19_36215105_+,K562
wt,54.36671,neutral,ERO1A_chr14_52695705_-,K562
greedy_it1,64.61757,neutral,ERO1A_chr14_52695705_-,K562
greedy_it2,59.990032,neutral,ERO1A_chr14_52695705_-,K562
two_cres_shuffled,72.60222,neutral,ERO1A_chr14_52695705_-,K562
wt,27.731295,neutral,SLC25A20_chr3_48898904_-,K562
greedy_it1,38.2454,neutral,SLC25A20_chr3_48898904_-,K562
greedy_it2,32.203854,neutral,SLC25A20_chr3_48898904_-,K562
two_cres_shuffled,45.98578,neutral,SLC25A20_chr3_48898904_-,K562
wt,184.39447,neutral,ANXA5_chr4_121696980_-,K562
greedy_it1,201.2115,neutral,ANXA5_chr4_121696980_-,K562
greedy_it2,196.03343,neutral,ANXA5_chr4_121696980_-,K562
two_cres_shuffled,222.94391,neutral,ANXA5_chr4_121696980_-,K562
wt,192.33072,neutral,SRFBP1_chr5_121961974_+,K562
greedy_it1,268.21417,neutral,SRFBP1_chr5_121961974_+,K562
greedy_it2,210.32202,neutral,SRFBP1_chr5_121961974_+,K562
two_cres_shuffled,294.487,neutral,SRFBP1_chr5_121961974_+,K562
wt,145.88171,neutral,LYRM2_chr6_89638734_-,K562
greedy_it1,162.6394,neutral,LYRM2_chr6_89638734_-,K562
greedy_it2,148.88123,neutral,LYRM2_chr6_89638734_-,K562
two_cres_shuffled,169.43459,neutral,LYRM2_chr6_89638734_-,K562
wt,80.09559,neutral,HACD2_chr3_123585053_-,K562
greedy_it1,88.696526,neutral,HACD2_chr3_123585053_-,K562
greedy_it2,88.681076,neutral,HACD2_chr3_123585053_-,K562
two_cres_shuffled,102.68368,neutral,HACD2_chr3_123585053_-,K562
wt,59.735943,neutral,SELENOM_chr22_31107568_-,K562
greedy_it1,66.28938,neutral,SELENOM_chr22_31107568_-,K562
greedy_it2,63.03648,neutral,SELENOM_chr22_31107568_-,K562
two_cres_shuffled,74.51303,neutral,SELENOM_chr22_31107568_-,K562
wt,427.23846,neutral,GAPDH_chr12_6534516_+,K562
greedy_it1,437.6224,neutral,GAPDH_chr12_6534516_+,K562
greedy_it2,430.88153,neutral,GAPDH_chr12_6534516_+,K562
two_cres_shuffled,440.85535,neutral,GAPDH_chr12_6534516_+,K562
wt,55.80069,neutral,SP3_chr2_173964219_-,K562
greedy_it1,72.23778,neutral,SP3_chr2_173964219_-,K562
greedy_it2,60.761883,neutral,SP3_chr2_173964219_-,K562
two_cres_shuffled,82.618996,neutral,SP3_chr2_173964219_-,K562
wt,141.26268,neutral,TIPARP_chr3_156674589_+,K562
greedy_it1,169.2854,neutral,TIPARP_chr3_156674589_+,K562
greedy_it2,162.38046,neutral,TIPARP_chr3_156674589_+,K562
two_cres_shuffled,223.75067,neutral,TIPARP_chr3_156674589_+,K562
wt,116.88145,neutral,LDAF1_chr16_21158660_+,K562
greedy_it1,122.66953,neutral,LDAF1_chr16_21158660_+,K562
greedy_it2,122.3098,neutral,LDAF1_chr16_21158660_+,K562
two_cres_shuffled,128.61342,neutral,LDAF1_chr16_21158660_+,K562
wt,59.66774,neutral,ZNF507_chr19_32345593_+,K562
greedy_it1,72.592026,neutral,ZNF507_chr19_32345593_+,K562
greedy_it2,72.4861,neutral,ZNF507_chr19_32345593_+,K562
two_cres_shuffled,82.993996,neutral,ZNF507_chr19_32345593_+,K562
wt,28.628166,neutral,PHYKPL_chr5_178232802_-,K562
greedy_it1,38.83831,neutral,PHYKPL_chr5_178232802_-,K562
greedy_it2,34.765617,neutral,PHYKPL_chr5_178232802_-,K562
two_cres_shuffled,45.358475,neutral,PHYKPL_chr5_178232802_-,K562
wt,77.90191,neutral,TARBP2_chr12_53501282_+,K562
greedy_it1,80.98305,neutral,TARBP2_chr12_53501282_+,K562
greedy_it2,80.37558,neutral,TARBP2_chr12_53501282_+,K562
two_cres_shuffled,83.83954,neutral,TARBP2_chr12_53501282_+,K562
wt,60.629543,neutral,SBF2_chr11_10294128_-,K562
greedy_it1,77.748245,neutral,SBF2_chr11_10294128_-,K562
greedy_it2,63.803417,neutral,SBF2_chr11_10294128_-,K562
two_cres_shuffled,80.99653,neutral,SBF2_chr11_10294128_-,K562
wt,82.47397,neutral,PHACTR1_chr6_13272729_+,K562
greedy_it1,90.92388,neutral,PHACTR1_chr6_13272729_+,K562
greedy_it2,89.49607,neutral,PHACTR1_chr6_13272729_+,K562
two_cres_shuffled,99.92297,neutral,PHACTR1_chr6_13272729_+,K562
wt,58.989044,neutral,PHF12_chr17_28951518_-,K562
greedy_it1,68.68266,neutral,PHF12_chr17_28951518_-,K562
greedy_it2,67.839584,neutral,PHF12_chr17_28951518_-,K562
two_cres_shuffled,80.78606,neutral,PHF12_chr17_28951518_-,K562
wt,27.0935,neutral,ZNF500_chr16_4767162_-,K562
greedy_it1,44.257744,neutral,ZNF500_chr16_4767162_-,K562
greedy_it2,28.681635,neutral,ZNF500_chr16_4767162_-,K562
two_cres_shuffled,45.852306,neutral,ZNF500_chr16_4767162_-,K562
wt,20.823523,neutral,ZNF594_chr17_5191868_-,K562
greedy_it1,26.611322,neutral,ZNF594_chr17_5191868_-,K562
greedy_it2,22.062754,neutral,ZNF594_chr17_5191868_-,K562
two_cres_shuffled,32.084934,neutral,ZNF594_chr17_5191868_-,K562
wt,73.40945,neutral,ZNF696_chr8_143291421_+,K562
greedy_it1,82.917885,neutral,ZNF696_chr8_143291421_+,K562
greedy_it2,79.99015,neutral,ZNF696_chr8_143291421_+,K562
two_cres_shuffled,100.9266,neutral,ZNF696_chr8_143291421_+,K562
wt,56.44478,neutral,GDAP1_chr8_74350417_+,K562
greedy_it1,67.34053,neutral,GDAP1_chr8_74350417_+,K562
greedy_it2,63.039276,neutral,GDAP1_chr8_74350417_+,K562
two_cres_shuffled,78.38139,neutral,GDAP1_chr8_74350417_+,K562
wt,87.654236,neutral,WDR27_chr6_169702054_-,K562
greedy_it1,94.24187,neutral,WDR27_chr6_169702054_-,K562
greedy_it2,91.331215,neutral,WDR27_chr6_169702054_-,K562
two_cres_shuffled,99.11779,neutral,WDR27_chr6_169702054_-,K562
wt,40.248882,neutral,SLC2A8_chr9_127397230_+,K562
greedy_it1,51.246063,neutral,SLC2A8_chr9_127397230_+,K562
greedy_it2,49.93259,neutral,SLC2A8_chr9_127397230_+,K562
two_cres_shuffled,62.735184,neutral,SLC2A8_chr9_127397230_+,K562
wt,27.457914,neutral,SPSB2_chr12_6873285_-,K562
greedy_it1,30.367771,neutral,SPSB2_chr12_6873285_-,K562
greedy_it2,28.677887,neutral,SPSB2_chr12_6873285_-,K562
two_cres_shuffled,31.601534,neutral,SPSB2_chr12_6873285_-,K562
wt,474.6988,neutral,COX5B_chr2_97646061_+,K562
greedy_it1,484.04883,neutral,COX5B_chr2_97646061_+,K562
greedy_it2,478.35596,neutral,COX5B_chr2_97646061_+,K562
two_cres_shuffled,487.12128,neutral,COX5B_chr2_97646061_+,K562
wt,94.427986,neutral,PEX26_chr22_18077922_+,K562
greedy_it1,110.417786,neutral,PEX26_chr22_18077922_+,K562
greedy_it2,107.2054,neutral,PEX26_chr22_18077922_+,K562
two_cres_shuffled,115.39042,neutral,PEX26_chr22_18077922_+,K562
wt,302.82623,neutral,REXO2_chr11_114439483_+,K562
greedy_it1,313.52313,neutral,REXO2_chr11_114439483_+,K562
greedy_it2,290.5079,neutral,REXO2_chr11_114439483_+,K562
two_cres_shuffled,325.4088,neutral,REXO2_chr11_114439483_+,K562
wt,56.00946,neutral,CBX4_chr17_79839440_-,K562
greedy_it1,58.31208,neutral,CBX4_chr17_79839440_-,K562
greedy_it2,56.741386,neutral,CBX4_chr17_79839440_-,K562
two_cres_shuffled,61.20479,neutral,CBX4_chr17_79839440_-,K562
wt,67.682686,neutral,CDKN2AIP_chr4_183444634_+,K562
greedy_it1,81.54671,neutral,CDKN2AIP_chr4_183444634_+,K562
greedy_it2,76.59381,neutral,CDKN2AIP_chr4_183444634_+,K562
two_cres_shuffled,88.86668,neutral,CDKN2AIP_chr4_183444634_+,K562
wt,56.994766,neutral,ZNF761_chr19_53431983_+,K562
greedy_it1,81.01451,neutral,ZNF761_chr19_53431983_+,K562
greedy_it2,62.722282,neutral,ZNF761_chr19_53431983_+,K562
two_cres_shuffled,92.19045,neutral,ZNF761_chr19_53431983_+,K562
wt,442.55896,neutral,MRPL57_chr13_21176657_+,K562
greedy_it1,448.43326,neutral,MRPL57_chr13_21176657_+,K562
greedy_it2,448.14975,neutral,MRPL57_chr13_21176657_+,K562
two_cres_shuffled,453.47244,neutral,MRPL57_chr13_21176657_+,K562
wt,125.48552,neutral,TARS3_chr15_101724473_-,K562
greedy_it1,133.80621,neutral,TARS3_chr15_101724473_-,K562
greedy_it2,130.43564,neutral,TARS3_chr15_101724473_-,K562
two_cres_shuffled,143.22328,neutral,TARS3_chr15_101724473_-,K562
wt,89.18097,neutral,TNPO1_chr5_72848183_+,K562
greedy_it1,99.96714,neutral,TNPO1_chr5_72848183_+,K562
greedy_it2,92.98059,neutral,TNPO1_chr5_72848183_+,K562
two_cres_shuffled,104.437935,neutral,TNPO1_chr5_72848183_+,K562
wt,193.63574,neutral,MRPS28_chr8_80030259_-,K562
greedy_it1,218.97607,neutral,MRPS28_chr8_80030259_-,K562
greedy_it2,201.5864,neutral,MRPS28_chr8_80030259_-,K562
two_cres_shuffled,228.04832,neutral,MRPS28_chr8_80030259_-,K562
wt,134.06873,neutral,CXXC1_chr18_50287636_-,K562
greedy_it1,139.60196,neutral,CXXC1_chr18_50287636_-,K562
greedy_it2,136.56886,neutral,CXXC1_chr18_50287636_-,K562
two_cres_shuffled,142.489,neutral,CXXC1_chr18_50287636_-,K562
wt,27.950077,neutral,ZNF251_chr8_144755531_-,K562
greedy_it1,43.000584,neutral,ZNF251_chr8_144755531_-,K562
greedy_it2,32.94521,neutral,ZNF251_chr8_144755531_-,K562
two_cres_shuffled,51.418118,neutral,ZNF251_chr8_144755531_-,K562
wt,131.67754,neutral,TMEM101_chr17_44014963_-,K562
greedy_it1,140.64706,neutral,TMEM101_chr17_44014963_-,K562
greedy_it2,136.30032,neutral,TMEM101_chr17_44014963_-,K562
two_cres_shuffled,154.59323,neutral,TMEM101_chr17_44014963_-,K562
wt,72.56805,neutral,ACADS_chr12_120725825_+,K562
greedy_it1,82.69189,neutral,ACADS_chr12_120725825_+,K562
greedy_it2,80.00694,neutral,ACADS_chr12_120725825_+,K562
two_cres_shuffled,92.68028,neutral,ACADS_chr12_120725825_+,K562
wt,102.12638,neutral,TTPAL_chr20_44475873_+,K562
greedy_it1,131.95828,neutral,TTPAL_chr20_44475873_+,K562
greedy_it2,112.02086,neutral,TTPAL_chr20_44475873_+,K562
two_cres_shuffled,148.97215,neutral,TTPAL_chr20_44475873_+,K562
wt,64.91848,neutral,TSC2_chr16_2048032_+,K562
greedy_it1,74.46824,neutral,TSC2_chr16_2048032_+,K562
greedy_it2,71.0944,neutral,TSC2_chr16_2048032_+,K562
two_cres_shuffled,80.84839,neutral,TSC2_chr16_2048032_+,K562
wt,238.89085,neutral,MFSD11_chr17_76737386_+,K562
greedy_it1,245.49358,neutral,MFSD11_chr17_76737386_+,K562
greedy_it2,241.16455,neutral,MFSD11_chr17_76737386_+,K562
two_cres_shuffled,247.5677,neutral,MFSD11_chr17_76737386_+,K562
wt,93.19141,neutral,GYPB_chr4_144019337_-,K562
greedy_it1,103.41085,neutral,GYPB_chr4_144019337_-,K562
greedy_it2,102.02851,neutral,GYPB_chr4_144019337_-,K562
two_cres_shuffled,120.10922,neutral,GYPB_chr4_144019337_-,K562
wt,136.50557,neutral,PPRC1_chr10_102133039_+,K562
greedy_it1,192.6072,neutral,PPRC1_chr10_102133039_+,K562
greedy_it2,145.20256,neutral,PPRC1_chr10_102133039_+,K562
two_cres_shuffled,216.19492,neutral,PPRC1_chr10_102133039_+,K562
wt,78.22705,neutral,EIF2AK3_chr2_88627464_-,K562
greedy_it1,101.58995,neutral,EIF2AK3_chr2_88627464_-,K562
greedy_it2,87.6864,neutral,EIF2AK3_chr2_88627464_-,K562
two_cres_shuffled,115.45421,neutral,EIF2AK3_chr2_88627464_-,K562
wt,255.09183,neutral,CKS2_chr9_89311194_+,K562
greedy_it1,288.68018,neutral,CKS2_chr9_89311194_+,K562
greedy_it2,258.94797,neutral,CKS2_chr9_89311194_+,K562
two_cres_shuffled,298.32587,neutral,CKS2_chr9_89311194_+,K562
wt,159.41061,neutral,JMJD4_chr1_227735411_-,K562
greedy_it1,178.33237,neutral,JMJD4_chr1_227735411_-,K562
greedy_it2,171.0312,neutral,JMJD4_chr1_227735411_-,K562
two_cres_shuffled,190.76413,neutral,JMJD4_chr1_227735411_-,K562
wt,50.858704,neutral,SP1_chr12_53380175_+,K562
greedy_it1,57.279213,neutral,SP1_chr12_53380175_+,K562
greedy_it2,56.165596,neutral,SP1_chr12_53380175_+,K562
two_cres_shuffled,62.427124,neutral,SP1_chr12_53380175_+,K562
wt,267.12,neutral,RBM4_chr11_66638690_+,K562
greedy_it1,294.22437,neutral,RBM4_chr11_66638690_+,K562
greedy_it2,290.51685,neutral,RBM4_chr11_66638690_+,K562
two_cres_shuffled,308.03116,neutral,RBM4_chr11_66638690_+,K562
wt,119.983536,neutral,MBD5_chr2_148021090_+,K562
greedy_it1,127.577965,neutral,MBD5_chr2_148021090_+,K562
greedy_it2,125.321,neutral,MBD5_chr2_148021090_+,K562
two_cres_shuffled,133.2348,neutral,MBD5_chr2_148021090_+,K562
wt,243.63373,neutral,ELAC2_chr17_13018021_-,K562
greedy_it1,262.9929,neutral,ELAC2_chr17_13018021_-,K562
greedy_it2,254.69084,neutral,ELAC2_chr17_13018021_-,K562
two_cres_shuffled,274.41617,neutral,ELAC2_chr17_13018021_-,K562
wt,40.349453,neutral,EHBP1_chr2_62705712_+,K562
greedy_it1,48.54229,neutral,EHBP1_chr2_62705712_+,K562
greedy_it2,47.49405,neutral,EHBP1_chr2_62705712_+,K562
two_cres_shuffled,56.045387,neutral,EHBP1_chr2_62705712_+,K562
wt,146.79738,neutral,TM2D3_chr15_101652391_-,K562
greedy_it1,157.01152,neutral,TM2D3_chr15_101652391_-,K562
greedy_it2,149.78049,neutral,TM2D3_chr15_101652391_-,K562
two_cres_shuffled,164.3622,neutral,TM2D3_chr15_101652391_-,K562
wt,392.64343,neutral,RPL41_chr12_56116632_+,K562
greedy_it1,404.149,neutral,RPL41_chr12_56116632_+,K562
greedy_it2,395.85248,neutral,RPL41_chr12_56116632_+,K562
two_cres_shuffled,408.1856,neutral,RPL41_chr12_56116632_+,K562
wt,51.11223,neutral,ZMAT3_chr3_179071809_-,K562
greedy_it1,62.08557,neutral,ZMAT3_chr3_179071809_-,K562
greedy_it2,61.42376,neutral,ZMAT3_chr3_179071809_-,K562
two_cres_shuffled,72.23828,neutral,ZMAT3_chr3_179071809_-,K562
wt,81.576965,neutral,SLC25A26_chr3_66221011_+,K562
greedy_it1,86.754875,neutral,SLC25A26_chr3_66221011_+,K562
greedy_it2,86.48331,neutral,SLC25A26_chr3_66221011_+,K562
two_cres_shuffled,92.13376,neutral,SLC25A26_chr3_66221011_+,K562
wt,90.819824,neutral,ENSG00000288683_chr22_18077988_+,K562
greedy_it1,107.11487,neutral,ENSG00000288683_chr22_18077988_+,K562
greedy_it2,100.81007,neutral,ENSG00000288683_chr22_18077988_+,K562
two_cres_shuffled,112.37891,neutral,ENSG00000288683_chr22_18077988_+,K562
wt,79.41056,neutral,RBSN_chr3_15099163_-,K562
greedy_it1,143.14217,neutral,RBSN_chr3_15099163_-,K562
greedy_it2,80.22854,neutral,RBSN_chr3_15099163_-,K562
two_cres_shuffled,159.97829,neutral,RBSN_chr3_15099163_-,K562
wt,385.6588,neutral,SPCS1_chr3_52706105_+,K562
greedy_it1,399.55164,neutral,SPCS1_chr3_52706105_+,K562
greedy_it2,394.0185,neutral,SPCS1_chr3_52706105_+,K562
two_cres_shuffled,411.40222,neutral,SPCS1_chr3_52706105_+,K562
wt,74.763985,neutral,CEP97_chr3_101724654_+,K562
greedy_it1,86.37349,neutral,CEP97_chr3_101724654_+,K562
greedy_it2,82.66069,neutral,CEP97_chr3_101724654_+,K562
two_cres_shuffled,96.738716,neutral,CEP97_chr3_101724654_+,K562
wt,208.618,neutral,GATD3_chr21_44133682_+,K562
greedy_it1,218.05461,neutral,GATD3_chr21_44133682_+,K562
greedy_it2,217.40515,neutral,GATD3_chr21_44133682_+,K562
two_cres_shuffled,231.55704,neutral,GATD3_chr21_44133682_+,K562
wt,120.26166,neutral,ZNF431_chr19_21142036_+,K562
greedy_it1,141.20102,neutral,ZNF431_chr19_21142036_+,K562
greedy_it2,141.15607,neutral,ZNF431_chr19_21142036_+,K562
two_cres_shuffled,176.70346,neutral,ZNF431_chr19_21142036_+,K562
wt,36.704044,neutral,DCBLD1_chr6_117482656_+,K562
greedy_it1,53.060802,neutral,DCBLD1_chr6_117482656_+,K562
greedy_it2,45.75071,neutral,DCBLD1_chr6_117482656_+,K562
two_cres_shuffled,69.91484,neutral,DCBLD1_chr6_117482656_+,K562
wt,82.284004,neutral,SMC5_chr9_70258977_+,K562
greedy_it1,87.33563,neutral,SMC5_chr9_70258977_+,K562
greedy_it2,86.621414,neutral,SMC5_chr9_70258977_+,K562
two_cres_shuffled,91.54627,neutral,SMC5_chr9_70258977_+,K562
wt,343.0597,neutral,SNRPB2_chr20_16730025_+,K562
greedy_it1,356.9678,neutral,SNRPB2_chr20_16730025_+,K562
greedy_it2,354.867,neutral,SNRPB2_chr20_16730025_+,K562
two_cres_shuffled,371.25952,neutral,SNRPB2_chr20_16730025_+,K562
wt,60.30906,neutral,GARRE1_chr19_34254553_+,K562
greedy_it1,87.42967,neutral,GARRE1_chr19_34254553_+,K562
greedy_it2,61.44278,neutral,GARRE1_chr19_34254553_+,K562
two_cres_shuffled,93.71493,neutral,GARRE1_chr19_34254553_+,K562
wt,182.5058,neutral,TRIM59_chr3_160449786_-,K562
greedy_it1,255.50423,neutral,TRIM59_chr3_160449786_-,K562
greedy_it2,193.79283,neutral,TRIM59_chr3_160449786_-,K562
two_cres_shuffled,271.80316,neutral,TRIM59_chr3_160449786_-,K562
wt,177.65414,neutral,MLX_chr17_42567099_+,K562
greedy_it1,194.04741,neutral,MLX_chr17_42567099_+,K562
greedy_it2,187.47607,neutral,MLX_chr17_42567099_+,K562
two_cres_shuffled,209.0375,neutral,MLX_chr17_42567099_+,K562
wt,239.63403,neutral,CDV3_chr3_133573685_+,K562
greedy_it1,266.57037,neutral,CDV3_chr3_133573685_+,K562
greedy_it2,252.64302,neutral,CDV3_chr3_133573685_+,K562
two_cres_shuffled,281.3463,neutral,CDV3_chr3_133573685_+,K562
wt,307.1094,neutral,POLE3_chr9_113410382_-,K562
greedy_it1,337.39087,neutral,POLE3_chr9_113410382_-,K562
greedy_it2,318.53903,neutral,POLE3_chr9_113410382_-,K562
two_cres_shuffled,349.83316,neutral,POLE3_chr9_113410382_-,K562
wt,107.34378,neutral,ENSG00000283977_chr11_6481500_+,K562
greedy_it1,113.90041,neutral,ENSG00000283977_chr11_6481500_+,K562
greedy_it2,111.14022,neutral,ENSG00000283977_chr11_6481500_+,K562
two_cres_shuffled,118.50829,neutral,ENSG00000283977_chr11_6481500_+,K562
wt,338.0948,neutral,DDX56_chr7_44573925_-,K562
