,trace,hypothetical_trace,sorted_effects,log_trace,log_hypothetical_trace,log_sorted_effects,cell_line,context,seq_id
19,0.6355268,1.1698247,-0.002797467,0.91197896,1.03077,-0.0005448996,K562,neutral,SCO1_chr17_10697533_-
20,0.6377879,1.1670272,-0.0037444108,0.9126686,1.030225,-0.0007286007,K562,neutral,SCO1_chr17_10697533_-
21,0.63954014,1.1632829,0.004621794,0.91320133,1.0294964,0.0008933206,K562,neutral,SCO1_chr17_10697533_-
22,0.63938797,1.1679046,-0.0018061849,0.91315514,1.0303898,-0.0003522172,K562,neutral,SCO1_chr17_10697533_-
23,0.6443075,1.1660985,0.0042971782,0.91464347,1.0300375,0.00082989555,K562,neutral,SCO1_chr17_10697533_-
24,0.65399146,1.1703956,0.017994147,0.91754025,1.0308675,0.003454395,K562,neutral,SCO1_chr17_10697533_-
0,1.0,1.0,-0.09510559,1.0,1.0,-0.032162197,K562,neutral,FBXO48_chr2_68467294_-
1,0.9045037,0.9048944,-0.060101427,0.9677235,0.9678378,-0.01994414,K562,neutral,FBXO48_chr2_68467294_-
2,0.83743113,0.84479296,-0.01765892,0.9429467,0.9478937,-0.00574722,K562,neutral,FBXO48_chr2_68467294_-
3,0.81060594,0.8271341,-0.03591447,0.932477,0.9421464,-0.011781648,K562,neutral,FBXO48_chr2_68467294_-
4,0.78898597,0.7912196,-0.013028932,0.92378354,0.9303648,-0.004234588,K562,neutral,FBXO48_chr2_68467294_-
5,0.7592237,0.7781907,-0.016630497,0.91141814,0.92613024,-0.0053970655,K562,neutral,FBXO48_chr2_68467294_-
6,0.73962766,0.76156014,-0.012172239,0.903009,0.92073315,-0.003960644,K562,neutral,FBXO48_chr2_68467294_-
7,0.72416615,0.7493879,-0.026463104,0.8962153,0.9167725,-0.00896025,K562,neutral,FBXO48_chr2_68467294_-
8,0.6962686,0.7229248,-0.03197906,0.883582,0.90781224,-0.010485839,K562,neutral,FBXO48_chr2_68467294_-
9,0.6607248,0.69094574,-0.020423364,0.8667318,0.8973264,-0.0066393577,K562,neutral,FBXO48_chr2_68467294_-
10,0.6458845,0.6705224,-0.0013370775,0.85942656,0.89068705,-0.00043610175,K562,neutral,FBXO48_chr2_68467294_-
11,0.6408189,0.66918534,-0.010537995,0.85689455,0.8902509,-0.0034106101,K562,neutral,FBXO48_chr2_68467294_-
12,0.63435316,0.6586473,-0.003574759,0.85363334,0.88684034,-0.0011551176,K562,neutral,FBXO48_chr2_68467294_-
13,0.6321496,0.65507257,-0.0053746053,0.8525143,0.8856852,-0.0017343631,K562,neutral,FBXO48_chr2_68467294_-
14,0.6298111,0.64969796,0.0023639686,0.8513226,0.8839508,0.000755281,K562,neutral,FBXO48_chr2_68467294_-
15,0.6291435,0.65206194,0.0049272394,0.8509815,0.88470614,0.0015776487,K562,neutral,FBXO48_chr2_68467294_-
16,0.6272705,0.65698916,-0.007779507,0.85002273,0.8862838,-0.0025166322,K562,neutral,FBXO48_chr2_68467294_-
17,0.6262147,0.6492097,0.008339799,0.8494809,0.8837671,0.0026651428,K562,neutral,FBXO48_chr2_68467294_-
18,0.6244125,0.65754944,0.0073253326,0.84855413,0.8864323,0.002345657,K562,neutral,FBXO48_chr2_68467294_-
19,0.6216801,0.6648748,-0.010901198,0.8471439,0.888778,-0.0035444768,K562,neutral,FBXO48_chr2_68467294_-
20,0.62298036,0.6539736,0.015275548,0.84781575,0.88523346,0.004865739,K562,neutral,FBXO48_chr2_68467294_-
21,0.61945534,0.6692491,-0.00010382093,0.845991,0.8900992,-3.5115085e-05,K562,neutral,FBXO48_chr2_68467294_-
22,0.62011856,0.66914535,0.0028706489,0.8463351,0.8900641,0.0009154456,K562,neutral,FBXO48_chr2_68467294_-
23,0.62004083,0.67201596,0.0015586755,0.84629476,0.8909795,0.0004957514,K562,neutral,FBXO48_chr2_68467294_-
24,0.62062496,0.6735746,0.0072109597,0.8465976,0.8914753,0.002308395,K562,neutral,FBXO48_chr2_68467294_-
0,1.0,1.0,-0.17418718,1.0,1.0,-0.052453097,K562,neutral,TAF9_chr5_69370013_-
1,0.8263564,0.8258128,-0.13569641,0.94780177,0.9475469,-0.040157616,K562,neutral,TAF9_chr5_69370013_-
2,0.7297472,0.6901164,-0.12873173,0.9137759,0.9073893,-0.037891947,K562,neutral,TAF9_chr5_69370013_-
3,0.6608339,0.5613847,-0.07141222,0.88662827,0.86949736,-0.020675909,K562,neutral,TAF9_chr5_69370013_-
4,0.6226782,0.48997247,-0.031769183,0.87035197,0.84882146,-0.008860339,K562,neutral,TAF9_chr5_69370013_-
5,0.59473217,0.4582033,-0.08303941,0.85778505,0.8399611,-0.024312412,K562,neutral,TAF9_chr5_69370013_-
6,0.536864,0.37516385,-0.04166878,0.8297697,0.8156487,-0.011789796,K562,neutral,TAF9_chr5_69370013_-
7,0.5125294,0.33349508,-0.002308886,0.81707466,0.8038589,-0.00066359073,K562,neutral,TAF9_chr5_69370013_-
8,0.50341743,0.3311862,-0.036152106,0.8121654,0.8031953,-0.010200636,K562,neutral,TAF9_chr5_69370013_-
9,0.48667213,0.29503408,-0.088128656,0.8029071,0.7929947,-0.02571163,K562,neutral,TAF9_chr5_69370013_-
10,0.46071526,0.20690544,-0.045340244,0.78790665,0.767283,-0.012795035,K562,neutral,TAF9_chr5_69370013_-
11,0.43514875,0.16156514,0.002826087,0.7722818,0.754488,-4.972037e-05,K562,neutral,TAF9_chr5_69370013_-
12,0.41805673,0.16439122,0.016263233,0.76131535,0.7544383,0.003995051,K562,neutral,TAF9_chr5_69370013_-
13,0.3990406,0.18065447,-0.008127469,0.74857455,0.75843334,-0.0022450509,K562,neutral,TAF9_chr5_69370013_-
14,0.38629505,0.17252699,-0.0062309015,0.7396905,0.7561883,-0.0017745344,K562,neutral,TAF9_chr5_69370013_-
15,0.37301347,0.1662961,-0.013287428,0.73011535,0.7544137,-0.0037630228,K562,neutral,TAF9_chr5_69370013_-
16,0.36413357,0.15300867,0.021423193,0.7235215,0.7506507,0.0057969904,K562,neutral,TAF9_chr5_69370013_-
17,0.3597514,0.17443186,0.0017252206,0.72020787,0.75644773,0.00044030583,K562,neutral,TAF9_chr5_69370013_-
18,0.35339558,0.17615707,0.020518165,0.7153295,0.75688803,0.005535143,K562,neutral,TAF9_chr5_69370013_-
19,0.35020924,0.19667524,-0.050642714,0.71285075,0.76242316,-0.014560172,K562,neutral,TAF9_chr5_69370013_-
20,0.34998184,0.14603253,0.02980536,0.712673,0.747863,0.008030622,K562,neutral,TAF9_chr5_69370013_-
21,0.34799206,0.17583789,0.009733684,0.71111256,0.7558936,0.0026221948,K562,neutral,TAF9_chr5_69370013_-
22,0.34736145,0.18557157,0.016484156,0.71061623,0.7585158,0.004461457,K562,neutral,TAF9_chr5_69370013_-
23,0.34680623,0.20205572,0.034287043,0.71017843,0.76297724,0.009189981,K562,neutral,TAF9_chr5_69370013_-
24,0.35044172,0.23634277,0.019320317,0.71303236,0.77216727,0.0051965616,K562,neutral,TAF9_chr5_69370013_-
0,1.0,1.0,-0.19096227,1.0,1.0,-0.062178127,K562,neutral,GPR89B_chr1_147928419_+
1,0.7906174,0.80903774,-0.16507636,0.9337902,0.93782187,-0.05125052,K562,neutral,GPR89B_chr1_147928419_+
2,0.6258756,0.64396137,-0.15268964,0.86794084,0.88657135,-0.047777485,K562,neutral,GPR89B_chr1_147928419_+
3,0.54121494,0.49127176,0.010297908,0.82698333,0.8387939,0.0025840504,K562,neutral,GPR89B_chr1_147928419_+
4,0.50450283,0.5015697,0.028081564,0.8071878,0.8413779,0.0049141236,K562,neutral,GPR89B_chr1_147928419_+
5,0.46518117,0.5296512,-0.06701208,0.7843196,0.846292,-0.020598024,K562,neutral,GPR89B_chr1_147928419_+
6,0.43037456,0.46263915,-0.013658148,0.7624026,0.825694,-0.005390969,K562,neutral,GPR89B_chr1_147928419_+
7,0.40551478,0.448981,-0.14907598,0.7456351,0.820303,-0.045705553,K562,neutral,GPR89B_chr1_147928419_+
8,0.39255357,0.299905,0.18325038,0.73648053,0.77459747,0.045068864,K562,neutral,GPR89B_chr1_147928419_+
9,0.37479848,0.4831554,-0.11151819,0.7234369,0.8196664,-0.03363317,K562,neutral,GPR89B_chr1_147928419_+
10,0.3627905,0.3716372,0.06433293,0.71426016,0.7860332,0.016757794,K562,neutral,GPR89B_chr1_147928419_+
11,0.35385233,0.43597013,-0.0311659,0.7072301,0.802791,-0.008943223,K562,neutral,GPR89B_chr1_147928419_+
12,0.3447679,0.40480423,-0.038248215,0.69990057,0.79384774,-0.011010921,K562,neutral,GPR89B_chr1_147928419_+
13,0.3403345,0.36655602,0.0155467875,0.69625324,0.78283685,0.0036644614,K562,neutral,GPR89B_chr1_147928419_+
14,0.3366267,0.38210282,0.14961034,0.69316614,0.7865013,0.039111417,K562,neutral,GPR89B_chr1_147928419_+
15,0.33496034,0.5317131,0.18182828,0.69176763,0.8256127,0.04440026,K562,neutral,GPR89B_chr1_147928419_+
16,0.33789176,0.71354145,0.05887509,0.6942232,0.870013,0.015139058,K562,neutral,GPR89B_chr1_147928419_+
17,0.33400783,0.77241653,-0.014987846,0.69096506,0.88515204,-0.004295709,K562,neutral,GPR89B_chr1_147928419_+
18,0.33285728,0.7574287,0.020923523,0.68999267,0.88085634,0.0057268506,K562,neutral,GPR89B_chr1_147928419_+
19,0.33294335,0.7783522,0.019204991,0.69006556,0.88658315,0.005344944,K562,neutral,GPR89B_chr1_147928419_+
20,0.33193302,0.7975572,0.039620385,0.68920904,0.89192814,0.010916653,K562,neutral,GPR89B_chr1_147928419_+
21,0.32469893,0.8371776,0.10409785,0.6829993,0.9028448,0.027640449,K562,neutral,GPR89B_chr1_147928419_+
22,0.32747906,0.94127536,-0.03334493,0.68540204,0.93048525,-0.009571179,K562,neutral,GPR89B_chr1_147928419_+
23,0.33151093,0.9079305,0.034254186,0.68885046,0.92091405,0.009470663,K562,neutral,GPR89B_chr1_147928419_+
24,0.34173504,0.94218475,0.016216684,0.6974106,0.9303847,0.004478062,K562,neutral,GPR89B_chr1_147928419_+
0,1.0,1.0,-0.09894187,1.0,1.0,-0.022670291,K562,neutral,CTTN_chr11_70398528_+
1,0.8975082,0.90105814,-0.0864717,0.97651863,0.97732973,-0.019699538,K562,neutral,CTTN_chr11_70398528_+
2,0.80188435,0.8145864,-0.069823466,0.9520546,0.95763016,-0.015855888,K562,neutral,CTTN_chr11_70398528_+
3,0.73483354,0.74476296,-0.047165357,0.9330927,0.9417743,-0.010512261,K562,neutral,CTTN_chr11_70398528_+
4,0.66108936,0.6975976,-0.003946712,0.91012776,0.931262,-0.000922704,K562,neutral,CTTN_chr11_70398528_+
5,0.60013443,0.6936509,-0.06018598,0.88912135,0.93033934,-0.013564711,K562,neutral,CTTN_chr11_70398528_+
6,0.5377768,0.63346493,0.09344712,0.86529744,0.91677463,0.019389624,K562,neutral,CTTN_chr11_70398528_+
7,0.5099457,0.726912,-0.0072484314,0.8537581,0.9361642,-0.0015867485,K562,neutral,CTTN_chr11_70398528_+
8,0.49289957,0.7196636,0.0011209717,0.8463751,0.93457747,0.00022790613,K562,neutral,CTTN_chr11_70398528_+
9,0.47447556,0.7207846,-0.013980594,0.83810264,0.9348054,-0.003057939,K562,neutral,CTTN_chr11_70398528_+
10,0.46687788,0.706804,0.0065482724,0.83459723,0.93174744,0.0014008824,K562,neutral,CTTN_chr11_70398528_+
11,0.45580342,0.71335226,0.032697182,0.82938427,0.9331483,0.0069424906,K562,neutral,CTTN_chr11_70398528_+
12,0.44316748,0.74604946,0.0024069874,0.82327926,0.94009084,0.0005211502,K562,neutral,CTTN_chr11_70398528_+
13,0.43928266,0.7484564,-0.012587907,0.82136726,0.94061196,-0.0027521658,K562,neutral,CTTN_chr11_70398528_+
14,0.43843266,0.7358685,-0.0076246066,0.8209467,0.93785983,-0.0016703106,K562,neutral,CTTN_chr11_70398528_+
15,0.44044155,0.7282439,-0.0025279282,0.8219394,0.9361895,-0.0005589447,K562,neutral,CTTN_chr11_70398528_+
16,0.43759552,0.725716,-0.03522839,0.82053167,0.93563056,-0.007887975,K562,neutral,CTTN_chr11_70398528_+
17,0.4170533,0.69048756,0.0026477242,0.8100907,0.9277426,0.000570749,K562,neutral,CTTN_chr11_70398528_+
18,0.4213905,0.6931353,-0.015621497,0.8123374,0.9283133,-0.0034497594,K562,neutral,CTTN_chr11_70398528_+
19,0.42800453,0.67751384,0.02264224,0.81571925,0.9248636,0.0048550945,K562,neutral,CTTN_chr11_70398528_+
20,0.42375684,0.70015603,0.0059908004,0.8135534,0.9297187,0.0012902946,K562,neutral,CTTN_chr11_70398528_+
21,0.4199331,0.70614684,0.008898872,0.81158507,0.93100893,0.0019110566,K562,neutral,CTTN_chr11_70398528_+
22,0.40774718,0.71504575,0.0017955691,0.80519027,0.93292004,0.00038695373,K562,neutral,CTTN_chr11_70398528_+
23,0.41308108,0.7168413,-0.0046503805,0.80801255,0.933307,-0.0010134109,K562,neutral,CTTN_chr11_70398528_+
24,0.41759408,0.7121909,0.0048118383,0.8103721,0.93229353,0.0010409543,K562,neutral,CTTN_chr11_70398528_+
0,1.0,1.0,-0.15728767,1.0,1.0,-0.034474764,K562,neutral,FASTKD3_chr5_7869031_-
1,0.84620285,0.84271234,0.016028553,0.9664221,0.9655252,0.003131167,K562,neutral,FASTKD3_chr5_7869031_-
2,0.78411037,0.85874087,-0.023685955,0.95109874,0.9686564,-0.004828007,K562,neutral,FASTKD3_chr5_7869031_-
3,0.76294285,0.83505493,-0.008684738,0.94559616,0.9638284,-0.0017600231,K562,neutral,FASTKD3_chr5_7869031_-
4,0.75200844,0.8263702,-0.0061077396,0.94269353,0.9620684,-0.0012328887,K562,neutral,FASTKD3_chr5_7869031_-
5,0.7413018,0.82026243,-0.0065591126,0.93981034,0.96083546,-0.0013237805,K562,neutral,FASTKD3_chr5_7869031_-
6,0.73225397,0.81370336,-0.017711146,0.9373411,0.9595117,-0.0035942553,K562,neutral,FASTKD3_chr5_7869031_-
7,0.7259464,0.7959922,-0.009879002,0.9356016,0.9559175,-0.0019991414,K562,neutral,FASTKD3_chr5_7869031_-
8,0.71718866,0.7861132,-0.001495814,0.93316114,0.9539183,-0.00030182232,K562,neutral,FASTKD3_chr5_7869031_-
9,0.70937306,0.78461736,-0.009081524,0.930958,0.9536165,-0.0018346157,K562,neutral,FASTKD3_chr5_7869031_-
10,0.70370555,0.7755358,0.003571286,0.9293451,0.95178187,0.0007119862,K562,neutral,FASTKD3_chr5_7869031_-
11,0.69928783,0.77910715,0.003179779,0.92807883,0.95249385,0.00063595537,K562,neutral,FASTKD3_chr5_7869031_-
12,0.69583803,0.7822869,-0.004304464,0.9270844,0.9531298,-0.0008687459,K562,neutral,FASTKD3_chr5_7869031_-
13,0.69377226,0.7779825,-0.003260129,0.9264866,0.9522611,-0.00065771956,K562,neutral,FASTKD3_chr5_7869031_-
14,0.690907,0.77472234,0.002124569,0.9256545,0.95160335,0.00042617542,K562,neutral,FASTKD3_chr5_7869031_-
15,0.6895778,0.7768469,-0.0062138517,0.9252672,0.9520295,-0.0012541735,K562,neutral,FASTKD3_chr5_7869031_-
16,0.6887723,0.77063304,0.01375321,0.92503226,0.9507753,0.0027451643,K562,neutral,FASTKD3_chr5_7869031_-
17,0.687456,0.7843862,-0.0013603491,0.9246477,0.95352054,-0.00027497663,K562,neutral,FASTKD3_chr5_7869031_-
18,0.6873424,0.7830259,0.0053108945,0.9246144,0.9532455,0.0010591586,K562,neutral,FASTKD3_chr5_7869031_-
19,0.6855372,0.7883368,0.0443674,0.9240856,0.9543047,0.008675379,K562,neutral,FASTKD3_chr5_7869031_-
20,0.6853997,0.8327042,-0.0016338127,0.92404526,0.9629801,-0.0003304897,K562,neutral,FASTKD3_chr5_7869031_-
21,0.6853007,0.83107036,0.000293419,0.92401624,0.9626496,5.800588e-05,K562,neutral,FASTKD3_chr5_7869031_-
22,0.68460983,0.8313638,-0.0024660288,0.92381346,0.9627076,-0.0004970289,K562,neutral,FASTKD3_chr5_7869031_-
23,0.68324924,0.8288978,-0.0018751785,0.92341346,0.96221054,-0.00037842843,K562,neutral,FASTKD3_chr5_7869031_-
24,0.6853188,0.8270226,0.0006035203,0.9240216,0.9618321,0.000119367476,K562,neutral,FASTKD3_chr5_7869031_-
0,1.0,1.0,-0.034396637,1.0,1.0,-0.00620413,K562,neutral,RTRAF_chr14_51989545_+
1,0.97234654,0.96560335,-0.023193032,0.9950727,0.9937959,-0.004138237,K562,neutral,RTRAF_chr14_51989545_+
2,0.9547498,0.94241035,0.008396369,0.99186385,0.98965764,0.0014154944,K562,neutral,RTRAF_chr14_51989545_+
3,0.9353022,0.9508067,-0.0085120285,0.98824793,0.99107313,-0.001504722,K562,neutral,RTRAF_chr14_51989545_+
4,0.92340773,0.94229466,-0.015151159,0.9859991,0.9895684,-0.0026836165,K562,neutral,RTRAF_chr14_51989545_+
5,0.902563,0.9271435,-0.006885177,0.9819874,0.9868848,-0.0012269852,K562,neutral,RTRAF_chr14_51989545_+
6,0.89141685,0.92025834,-0.014792544,0.97980404,0.9856578,-0.0026230423,K562,neutral,RTRAF_chr14_51989545_+
7,0.8800499,0.9054658,0.002868,0.97754925,0.9830348,0.00049682637,K562,neutral,RTRAF_chr14_51989545_+
8,0.8741465,0.9083338,-0.007913031,0.9763666,0.9835316,-0.00139723,K562,neutral,RTRAF_chr14_51989545_+
9,0.8609928,0.9004208,-0.005516937,0.9737026,0.98213434,-0.0009746343,K562,neutral,RTRAF_chr14_51989545_+
10,0.8536023,0.89490384,0.0064673414,0.97218794,0.98115975,0.0011260281,K562,neutral,RTRAF_chr14_51989545_+
11,0.8476969,0.9013712,-0.0040528122,0.9709682,0.98228574,-0.00071390514,K562,neutral,RTRAF_chr14_51989545_+
12,0.8438543,0.89731836,-0.004237373,0.9701699,0.98157185,-0.00075035024,K562,neutral,RTRAF_chr14_51989545_+
13,0.83802336,0.893081,-0.0030654343,0.9689515,0.9808215,-0.0005401416,K562,neutral,RTRAF_chr14_51989545_+
14,0.8354466,0.89001554,0.00454645,0.9684105,0.98028135,0.00071943476,K562,neutral,RTRAF_chr14_51989545_+
15,0.83092463,0.894562,-0.0037347751,0.9674569,0.9810008,-0.0006579389,K562,neutral,RTRAF_chr14_51989545_+
16,0.82826596,0.89082724,0.0127096465,0.9668938,0.98034286,0.0022177894,K562,neutral,RTRAF_chr14_51989545_+
17,0.8293975,0.90353686,-0.001915742,0.96713364,0.98256063,-0.00033755708,K562,neutral,RTRAF_chr14_51989545_+
18,0.82836336,0.9016211,0.02042895,0.9669145,0.9822231,0.0035497532,K562,neutral,RTRAF_chr14_51989545_+
19,0.83277225,0.92205006,-0.0038025433,0.9678471,0.98577285,-0.0006948029,K562,neutral,RTRAF_chr14_51989545_+
20,0.83271694,0.9182475,0.0023246177,0.9678355,0.98507804,0.00040642577,K562,neutral,RTRAF_chr14_51989545_+
21,0.8340269,0.92057216,0.0009603943,0.96811163,0.9854845,0.0001680664,K562,neutral,RTRAF_chr14_51989545_+
22,0.84101236,0.9215326,0.019450018,0.96957713,0.9856525,0.0033800113,K562,neutral,RTRAF_chr14_51989545_+
23,0.8452663,0.9409826,-0.004426568,0.97046363,0.9890325,-0.0007801766,K562,neutral,RTRAF_chr14_51989545_+
24,0.84746695,0.936556,0.022425747,0.9709205,0.98825234,0.003879016,K562,neutral,RTRAF_chr14_51989545_+
0,1.0,1.0,-0.05859902,1.0,1.0,-0.012184836,K562,neutral,APPBP2_chr17_60526242_-
1,0.9443423,0.941401,-0.024952587,0.9885183,0.98781514,-0.0050871493,K562,neutral,APPBP2_chr17_60526242_-
2,0.9219037,0.9164484,-0.0364226,0.9836969,0.982728,-0.007463179,K562,neutral,APPBP2_chr17_60526242_-
3,0.8996689,0.8800258,-0.008778263,0.97880197,0.97526485,-0.001778222,K562,neutral,APPBP2_chr17_60526242_-
4,0.8839499,0.87124753,-0.0077365376,0.975268,0.9734866,-0.0015614893,K562,neutral,APPBP2_chr17_60526242_-
5,0.86405754,0.86351097,-0.016876616,0.97070456,0.97192514,-0.0034210698,K562,neutral,APPBP2_chr17_60526242_-
6,0.8380465,0.8466344,-0.010558293,0.9645762,0.9685041,-0.0021300423,K562,neutral,APPBP2_chr17_60526242_-
7,0.8241097,0.8360761,-0.015245744,0.96121395,0.96637404,-0.00312164,K562,neutral,APPBP2_chr17_60526242_-
8,0.8085639,0.82083035,-0.0138434535,0.95739573,0.96325237,-0.002800413,K562,neutral,APPBP2_chr17_60526242_-
9,0.8040867,0.80698687,-0.0026641644,0.9562825,0.96045196,-0.00053662155,K562,neutral,APPBP2_chr17_60526242_-
10,0.7928344,0.8043227,-0.040999297,0.95345694,0.95991534,-0.008434222,K562,neutral,APPBP2_chr17_60526242_-
11,0.7855196,0.7633234,-0.0030400306,0.9515986,0.9514811,-0.0006155899,K562,neutral,APPBP2_chr17_60526242_-
12,0.7813268,0.7602834,1.800744e-05,0.9505256,0.9508655,2.1032733e-06,K562,neutral,APPBP2_chr17_60526242_-
13,0.77790827,0.7603014,-0.0032057408,0.9496464,0.95086765,-0.00069436705,K562,neutral,APPBP2_chr17_60526242_-
14,0.76808697,0.75709563,-0.0011967141,0.947099,0.95017326,-0.00024120722,K562,neutral,APPBP2_chr17_60526242_-
15,0.76504785,0.75589895,-0.011056673,0.9463041,0.94993204,-0.0022344412,K562,neutral,APPBP2_chr17_60526242_-
16,0.7642471,0.7448423,0.0109146945,0.94609416,0.94769764,0.0020825274,K562,neutral,APPBP2_chr17_60526242_-
17,0.7609524,0.755757,-0.0119255055,0.945228,0.94978017,-0.0024626465,K562,neutral,APPBP2_chr17_60526242_-
18,0.7536708,0.74383146,-0.0007775467,0.9433001,0.9473175,-0.00015717189,K562,neutral,APPBP2_chr17_60526242_-
19,0.75327146,0.7430539,0.030589957,0.9431939,0.9471603,0.0060224365,K562,neutral,APPBP2_chr17_60526242_-
20,0.7510006,0.77364385,0.03645268,0.94258857,0.95318276,0.0071636536,K562,neutral,APPBP2_chr17_60526242_-
21,0.7479469,0.81009656,0.026743444,0.9417716,0.9603464,0.005285717,K562,neutral,APPBP2_chr17_60526242_-
22,0.7438789,0.83684,0.0038052949,0.94067824,0.96563214,0.000756318,K562,neutral,APPBP2_chr17_60526242_-
23,0.75061715,0.8406453,-0.012284822,0.94248617,0.96638846,-0.002487599,K562,neutral,APPBP2_chr17_60526242_-
24,0.7558531,0.8283605,-0.0072756303,0.9438799,0.96390086,-0.0014659816,K562,neutral,APPBP2_chr17_60526242_-
0,1.0,1.0,-0.25564235,1.0,1.0,-0.07688754,K562,neutral,CD99L2_chrX_150898668_-
1,0.7491783,0.74435765,-0.09983368,0.9254367,0.92311245,-0.027238222,K562,neutral,CD99L2_chrX_150898668_-
2,0.5969449,0.644524,-0.1651569,0.86678535,0.89587426,-0.047105275,K562,neutral,CD99L2_chrX_150898668_-
3,0.43219563,0.47936705,-0.0973062,0.78339976,0.84876895,-0.026725547,K562,neutral,CD99L2_chrX_150898668_-
4,0.36494815,0.38206086,-0.08427212,0.73973167,0.8220434,-0.023455586,K562,neutral,CD99L2_chrX_150898668_-
5,0.32259804,0.29778874,-0.10828255,0.7078828,0.79858786,-0.029649416,K562,neutral,CD99L2_chrX_150898668_-
6,0.28841943,0.18950619,0.005987079,0.6789664,0.7689384,0.0012428411,K562,neutral,CD99L2_chrX_150898668_-
7,0.2629969,0.19549327,-0.012491269,0.6551412,0.77018124,-0.0033738746,K562,neutral,CD99L2_chrX_150898668_-
8,0.24565636,0.183002,0.018861143,0.6375295,0.7668074,0.004809276,K562,neutral,CD99L2_chrX_150898668_-
9,0.23017609,0.20186314,0.07303459,0.62072337,0.77161664,0.017992048,K562,neutral,CD99L2_chrX_150898668_-
10,0.22329824,0.27489772,-0.031882297,0.6128904,0.7896087,-0.008421143,K562,neutral,CD99L2_chrX_150898668_-
11,0.20730068,0.24301544,-0.020837955,0.5936962,0.78118753,-0.005712489,K562,neutral,CD99L2_chrX_150898668_-
12,0.19661178,0.22217748,-0.033125646,0.5800271,0.7754751,-0.008721373,K562,neutral,CD99L2_chrX_150898668_-
13,0.18266718,0.18905182,-0.036009666,0.56103235,0.7667537,-0.009512977,K562,neutral,CD99L2_chrX_150898668_-
14,0.17456762,0.15304217,-0.034533225,0.54932195,0.7572407,-0.009271598,K562,neutral,CD99L2_chrX_150898668_-
15,0.16271247,0.11850894,0.0011474342,0.53116316,0.74796915,0.00023392918,K562,neutral,CD99L2_chrX_150898668_-
16,0.15603104,0.11965638,0.065334335,0.5203368,0.74820304,0.016332012,K562,neutral,CD99L2_chrX_150898668_-
17,0.15080537,0.1849907,-0.01369876,0.5115412,0.76453507,-0.003578501,K562,neutral,CD99L2_chrX_150898668_-
18,0.1461394,0.17129195,-0.04169622,0.5034261,0.7609566,-0.01106048,K562,neutral,CD99L2_chrX_150898668_-
19,0.14262778,0.12959573,0.010095882,0.49714592,0.7498961,0.0024166116,K562,neutral,CD99L2_chrX_150898668_-
20,0.1394162,0.1396916,-0.006398435,0.49126545,0.7523127,-0.001668346,K562,neutral,CD99L2_chrX_150898668_-
21,0.13591726,0.13329317,0.045937434,0.48470262,0.7506443,0.011399677,K562,neutral,CD99L2_chrX_150898668_-
22,0.13089292,0.1792306,-0.002333505,0.47497696,0.762044,-0.00062114355,K562,neutral,CD99L2_chrX_150898668_-
23,0.12881985,0.17689711,0.015762603,0.47085482,0.7614229,0.0039896006,K562,neutral,CD99L2_chrX_150898668_-
24,0.12404456,0.1926597,-0.04215097,0.46110144,0.7654125,-0.011849806,K562,neutral,CD99L2_chrX_150898668_-
0,1.0,1.0,-0.22020063,1.0,1.0,-0.058512956,K562,neutral,TRAF3_chr14_102777475_+
1,0.778747,0.7797994,-0.14790104,0.94145924,0.941487,-0.038049877,K562,neutral,TRAF3_chr14_102777475_+
2,0.67119765,0.63189834,-0.03421872,0.906667,0.90343714,-0.008860485,K562,neutral,TRAF3_chr14_102777475_+
3,0.6153064,0.5976796,-0.051754788,0.8863137,0.89457667,-0.012633581,K562,neutral,TRAF3_chr14_102777475_+
4,0.58551776,0.54592484,-0.040824097,0.87469685,0.8819431,-0.009813777,K562,neutral,TRAF3_chr14_102777475_+
5,0.5500097,0.5051007,-0.044704176,0.8600515,0.8721293,-0.011301651,K562,neutral,TRAF3_chr14_102777475_+
6,0.5329481,0.46039656,-0.009305117,0.85267466,0.8608277,-0.002378543,K562,neutral,TRAF3_chr14_102777475_+
7,0.50910926,0.45109144,0.015809327,0.84196204,0.8584491,0.0036149207,K562,neutral,TRAF3_chr14_102777475_+
8,0.485929,0.46690077,-0.039753977,0.831053,0.86206406,-0.009621556,K562,neutral,TRAF3_chr14_102777475_+
9,0.46363512,0.4271468,-0.051364075,0.82005864,0.8524425,-0.012527759,K562,neutral,TRAF3_chr14_102777475_+
10,0.44316024,0.3757827,0.008183668,0.80948526,0.83991474,0.0018247626,K562,neutral,TRAF3_chr14_102777475_+
11,0.43231145,0.3839664,-0.0121101765,0.8036831,0.8417395,-0.0028883421,K562,neutral,TRAF3_chr14_102777475_+
12,0.4251372,0.37185618,-0.0036536802,0.7997656,0.83885115,-0.0010643611,K562,neutral,TRAF3_chr14_102777475_+
13,0.42129555,0.3682025,-0.012928873,0.7976406,0.8377868,-0.0030575683,K562,neutral,TRAF3_chr14_102777475_+
14,0.41799048,0.35527363,0.006670442,0.7957969,0.83472925,0.0015426817,K562,neutral,TRAF3_chr14_102777475_+
15,0.41570333,0.36194408,0.027625805,0.7945124,0.8362719,0.0063599343,K562,neutral,TRAF3_chr14_102777475_+
16,0.41885516,0.38956988,0.003464873,0.7962807,0.8426318,0.00065413275,K562,neutral,TRAF3_chr14_102777475_+
