,tile_selected,context,seq_id,cell_line
16,0,silencing,ZFX_chrX_24149644_+,K562
17,0,silencing,ZFX_chrX_24149644_+,K562
18,0,silencing,ZFX_chrX_24149644_+,K562
19,0,silencing,ZFX_chrX_24149644_+,K562
20,0,silencing,ZFX_chrX_24149644_+,K562
21,0,silencing,ZFX_chrX_24149644_+,K562
22,0,silencing,ZFX_chrX_24149644_+,K562
23,0,silencing,ZFX_chrX_24149644_+,K562
24,1,silencing,ZFX_chrX_24149644_+,K562
25,1,silencing,ZFX_chrX_24149644_+,K562
26,0,silencing,ZFX_chrX_24149644_+,K562
27,0,silencing,ZFX_chrX_24149644_+,K562
28,0,silencing,ZFX_chrX_24149644_+,K562
29,1,silencing,ZFX_chrX_24149644_+,K562
30,1,silencing,ZFX_chrX_24149644_+,K562
31,1,silencing,ZFX_chrX_24149644_+,K562
32,0,silencing,ZFX_chrX_24149644_+,K562
33,0,silencing,ZFX_chrX_24149644_+,K562
34,0,silencing,ZFX_chrX_24149644_+,K562
35,0,silencing,ZFX_chrX_24149644_+,K562
36,0,silencing,ZFX_chrX_24149644_+,K562
37,0,silencing,ZFX_chrX_24149644_+,K562
0,0,silencing,ZNF93_chr19_19900945_+,K562
1,0,silencing,ZNF93_chr19_19900945_+,K562
2,0,silencing,ZNF93_chr19_19900945_+,K562
3,0,silencing,ZNF93_chr19_19900945_+,K562
4,0,silencing,ZNF93_chr19_19900945_+,K562
5,0,silencing,ZNF93_chr19_19900945_+,K562
6,1,silencing,ZNF93_chr19_19900945_+,K562
7,0,silencing,ZNF93_chr19_19900945_+,K562
8,0,silencing,ZNF93_chr19_19900945_+,K562
9,0,silencing,ZNF93_chr19_19900945_+,K562
10,0,silencing,ZNF93_chr19_19900945_+,K562
11,0,silencing,ZNF93_chr19_19900945_+,K562
12,1,silencing,ZNF93_chr19_19900945_+,K562
13,0,silencing,ZNF93_chr19_19900945_+,K562
14,0,silencing,ZNF93_chr19_19900945_+,K562
15,0,silencing,ZNF93_chr19_19900945_+,K562
16,0,silencing,ZNF93_chr19_19900945_+,K562
17,1,silencing,ZNF93_chr19_19900945_+,K562
18,0,silencing,ZNF93_chr19_19900945_+,K562
19,0,silencing,ZNF93_chr19_19900945_+,K562
20,0,silencing,ZNF93_chr19_19900945_+,K562
21,0,silencing,ZNF93_chr19_19900945_+,K562
22,1,silencing,ZNF93_chr19_19900945_+,K562
23,0,silencing,ZNF93_chr19_19900945_+,K562
24,0,silencing,ZNF93_chr19_19900945_+,K562
25,1,silencing,ZNF93_chr19_19900945_+,K562
26,0,silencing,ZNF93_chr19_19900945_+,K562
27,0,silencing,ZNF93_chr19_19900945_+,K562
28,0,silencing,ZNF93_chr19_19900945_+,K562
29,0,silencing,ZNF93_chr19_19900945_+,K562
30,0,silencing,ZNF93_chr19_19900945_+,K562
31,0,silencing,ZNF93_chr19_19900945_+,K562
32,0,silencing,ZNF93_chr19_19900945_+,K562
33,0,silencing,ZNF93_chr19_19900945_+,K562
34,0,silencing,ZNF93_chr19_19900945_+,K562
35,0,silencing,ZNF93_chr19_19900945_+,K562
36,0,silencing,ZNF93_chr19_19900945_+,K562
37,0,silencing,ZNF93_chr19_19900945_+,K562
0,0,silencing,LDOC1_chrX_141177129_-,K562
1,0,silencing,LDOC1_chrX_141177129_-,K562
2,0,silencing,LDOC1_chrX_141177129_-,K562
3,0,silencing,LDOC1_chrX_141177129_-,K562
4,0,silencing,LDOC1_chrX_141177129_-,K562
5,0,silencing,LDOC1_chrX_141177129_-,K562
6,0,silencing,LDOC1_chrX_141177129_-,K562
7,0,silencing,LDOC1_chrX_141177129_-,K562
8,0,silencing,LDOC1_chrX_141177129_-,K562
9,0,silencing,LDOC1_chrX_141177129_-,K562
10,0,silencing,LDOC1_chrX_141177129_-,K562
11,0,silencing,LDOC1_chrX_141177129_-,K562
12,0,silencing,LDOC1_chrX_141177129_-,K562
13,0,silencing,LDOC1_chrX_141177129_-,K562
14,1,silencing,LDOC1_chrX_141177129_-,K562
15,1,silencing,LDOC1_chrX_141177129_-,K562
16,0,silencing,LDOC1_chrX_141177129_-,K562
17,0,silencing,LDOC1_chrX_141177129_-,K562
18,0,silencing,LDOC1_chrX_141177129_-,K562
19,1,silencing,LDOC1_chrX_141177129_-,K562
20,0,silencing,LDOC1_chrX_141177129_-,K562
21,1,silencing,LDOC1_chrX_141177129_-,K562
22,1,silencing,LDOC1_chrX_141177129_-,K562
23,0,silencing,LDOC1_chrX_141177129_-,K562
24,0,silencing,LDOC1_chrX_141177129_-,K562
25,0,silencing,LDOC1_chrX_141177129_-,K562
26,0,silencing,LDOC1_chrX_141177129_-,K562
27,0,silencing,LDOC1_chrX_141177129_-,K562
28,0,silencing,LDOC1_chrX_141177129_-,K562
29,0,silencing,LDOC1_chrX_141177129_-,K562
30,0,silencing,LDOC1_chrX_141177129_-,K562
31,0,silencing,LDOC1_chrX_141177129_-,K562
32,0,silencing,LDOC1_chrX_141177129_-,K562
33,0,silencing,LDOC1_chrX_141177129_-,K562
34,0,silencing,LDOC1_chrX_141177129_-,K562
35,0,silencing,LDOC1_chrX_141177129_-,K562
36,0,silencing,LDOC1_chrX_141177129_-,K562
37,0,silencing,LDOC1_chrX_141177129_-,K562
0,0,silencing,ZNF12_chr7_6706923_-,K562
1,0,silencing,ZNF12_chr7_6706923_-,K562
2,0,silencing,ZNF12_chr7_6706923_-,K562
3,0,silencing,ZNF12_chr7_6706923_-,K562
4,0,silencing,ZNF12_chr7_6706923_-,K562
5,0,silencing,ZNF12_chr7_6706923_-,K562
6,0,silencing,ZNF12_chr7_6706923_-,K562
7,0,silencing,ZNF12_chr7_6706923_-,K562
8,0,silencing,ZNF12_chr7_6706923_-,K562
9,0,silencing,ZNF12_chr7_6706923_-,K562
10,0,silencing,ZNF12_chr7_6706923_-,K562
11,0,silencing,ZNF12_chr7_6706923_-,K562
12,0,silencing,ZNF12_chr7_6706923_-,K562
13,0,silencing,ZNF12_chr7_6706923_-,K562
14,0,silencing,ZNF12_chr7_6706923_-,K562
15,0,silencing,ZNF12_chr7_6706923_-,K562
16,0,silencing,ZNF12_chr7_6706923_-,K562
17,0,silencing,ZNF12_chr7_6706923_-,K562
18,0,silencing,ZNF12_chr7_6706923_-,K562
19,1,silencing,ZNF12_chr7_6706923_-,K562
20,0,silencing,ZNF12_chr7_6706923_-,K562
21,1,silencing,ZNF12_chr7_6706923_-,K562
22,0,silencing,ZNF12_chr7_6706923_-,K562
23,1,silencing,ZNF12_chr7_6706923_-,K562
24,1,silencing,ZNF12_chr7_6706923_-,K562
25,1,silencing,ZNF12_chr7_6706923_-,K562
26,0,silencing,ZNF12_chr7_6706923_-,K562
27,0,silencing,ZNF12_chr7_6706923_-,K562
28,0,silencing,ZNF12_chr7_6706923_-,K562
29,0,silencing,ZNF12_chr7_6706923_-,K562
30,0,silencing,ZNF12_chr7_6706923_-,K562
31,0,silencing,ZNF12_chr7_6706923_-,K562
32,0,silencing,ZNF12_chr7_6706923_-,K562
33,0,silencing,ZNF12_chr7_6706923_-,K562
34,0,silencing,ZNF12_chr7_6706923_-,K562
35,0,silencing,ZNF12_chr7_6706923_-,K562
36,0,silencing,ZNF12_chr7_6706923_-,K562
37,0,silencing,ZNF12_chr7_6706923_-,K562
0,0,silencing,OTUD1_chr10_23439074_+,K562
1,0,silencing,OTUD1_chr10_23439074_+,K562
2,0,silencing,OTUD1_chr10_23439074_+,K562
3,0,silencing,OTUD1_chr10_23439074_+,K562
4,0,silencing,OTUD1_chr10_23439074_+,K562
5,0,silencing,OTUD1_chr10_23439074_+,K562
6,1,silencing,OTUD1_chr10_23439074_+,K562
7,0,silencing,OTUD1_chr10_23439074_+,K562
8,0,silencing,OTUD1_chr10_23439074_+,K562
9,1,silencing,OTUD1_chr10_23439074_+,K562
10,0,silencing,OTUD1_chr10_23439074_+,K562
11,0,silencing,OTUD1_chr10_23439074_+,K562
12,0,silencing,OTUD1_chr10_23439074_+,K562
13,0,silencing,OTUD1_chr10_23439074_+,K562
14,0,silencing,OTUD1_chr10_23439074_+,K562
15,0,silencing,OTUD1_chr10_23439074_+,K562
16,0,silencing,OTUD1_chr10_23439074_+,K562
17,1,silencing,OTUD1_chr10_23439074_+,K562
18,0,silencing,OTUD1_chr10_23439074_+,K562
19,0,silencing,OTUD1_chr10_23439074_+,K562
20,0,silencing,OTUD1_chr10_23439074_+,K562
21,0,silencing,OTUD1_chr10_23439074_+,K562
22,1,silencing,OTUD1_chr10_23439074_+,K562
23,0,silencing,OTUD1_chr10_23439074_+,K562
24,0,silencing,OTUD1_chr10_23439074_+,K562
25,0,silencing,OTUD1_chr10_23439074_+,K562
26,0,silencing,OTUD1_chr10_23439074_+,K562
27,0,silencing,OTUD1_chr10_23439074_+,K562
28,1,silencing,OTUD1_chr10_23439074_+,K562
29,0,silencing,OTUD1_chr10_23439074_+,K562
30,0,silencing,OTUD1_chr10_23439074_+,K562
31,0,silencing,OTUD1_chr10_23439074_+,K562
32,0,silencing,OTUD1_chr10_23439074_+,K562
33,0,silencing,OTUD1_chr10_23439074_+,K562
34,0,silencing,OTUD1_chr10_23439074_+,K562
35,0,silencing,OTUD1_chr10_23439074_+,K562
36,0,silencing,OTUD1_chr10_23439074_+,K562
37,0,silencing,OTUD1_chr10_23439074_+,K562
0,0,silencing,ZNF33B_chr10_42638570_-,K562
1,0,silencing,ZNF33B_chr10_42638570_-,K562
2,0,silencing,ZNF33B_chr10_42638570_-,K562
3,0,silencing,ZNF33B_chr10_42638570_-,K562
4,0,silencing,ZNF33B_chr10_42638570_-,K562
5,0,silencing,ZNF33B_chr10_42638570_-,K562
6,0,silencing,ZNF33B_chr10_42638570_-,K562
7,0,silencing,ZNF33B_chr10_42638570_-,K562
8,0,silencing,ZNF33B_chr10_42638570_-,K562
9,0,silencing,ZNF33B_chr10_42638570_-,K562
10,0,silencing,ZNF33B_chr10_42638570_-,K562
11,0,silencing,ZNF33B_chr10_42638570_-,K562
12,0,silencing,ZNF33B_chr10_42638570_-,K562
13,1,silencing,ZNF33B_chr10_42638570_-,K562
14,0,silencing,ZNF33B_chr10_42638570_-,K562
15,0,silencing,ZNF33B_chr10_42638570_-,K562
16,0,silencing,ZNF33B_chr10_42638570_-,K562
17,0,silencing,ZNF33B_chr10_42638570_-,K562
18,0,silencing,ZNF33B_chr10_42638570_-,K562
19,0,silencing,ZNF33B_chr10_42638570_-,K562
20,1,silencing,ZNF33B_chr10_42638570_-,K562
21,1,silencing,ZNF33B_chr10_42638570_-,K562
22,0,silencing,ZNF33B_chr10_42638570_-,K562
23,0,silencing,ZNF33B_chr10_42638570_-,K562
24,0,silencing,ZNF33B_chr10_42638570_-,K562
25,0,silencing,ZNF33B_chr10_42638570_-,K562
26,1,silencing,ZNF33B_chr10_42638570_-,K562
27,1,silencing,ZNF33B_chr10_42638570_-,K562
28,0,silencing,ZNF33B_chr10_42638570_-,K562
29,0,silencing,ZNF33B_chr10_42638570_-,K562
30,0,silencing,ZNF33B_chr10_42638570_-,K562
31,0,silencing,ZNF33B_chr10_42638570_-,K562
32,0,silencing,ZNF33B_chr10_42638570_-,K562
33,0,silencing,ZNF33B_chr10_42638570_-,K562
34,0,silencing,ZNF33B_chr10_42638570_-,K562
35,0,silencing,ZNF33B_chr10_42638570_-,K562
36,0,silencing,ZNF33B_chr10_42638570_-,K562
37,0,silencing,ZNF33B_chr10_42638570_-,K562
0,0,silencing,PRRG1_chrX_37349363_+,K562
1,0,silencing,PRRG1_chrX_37349363_+,K562
2,0,silencing,PRRG1_chrX_37349363_+,K562
3,0,silencing,PRRG1_chrX_37349363_+,K562
4,0,silencing,PRRG1_chrX_37349363_+,K562
5,0,silencing,PRRG1_chrX_37349363_+,K562
6,0,silencing,PRRG1_chrX_37349363_+,K562
7,0,silencing,PRRG1_chrX_37349363_+,K562
8,0,silencing,PRRG1_chrX_37349363_+,K562
9,0,silencing,PRRG1_chrX_37349363_+,K562
10,0,silencing,PRRG1_chrX_37349363_+,K562
11,0,silencing,PRRG1_chrX_37349363_+,K562
12,0,silencing,PRRG1_chrX_37349363_+,K562
13,1,silencing,PRRG1_chrX_37349363_+,K562
14,0,silencing,PRRG1_chrX_37349363_+,K562
15,0,silencing,PRRG1_chrX_37349363_+,K562
16,0,silencing,PRRG1_chrX_37349363_+,K562
17,0,silencing,PRRG1_chrX_37349363_+,K562
18,0,silencing,PRRG1_chrX_37349363_+,K562
19,0,silencing,PRRG1_chrX_37349363_+,K562
20,0,silencing,PRRG1_chrX_37349363_+,K562
21,1,silencing,PRRG1_chrX_37349363_+,K562
22,0,silencing,PRRG1_chrX_37349363_+,K562
23,0,silencing,PRRG1_chrX_37349363_+,K562
24,0,silencing,PRRG1_chrX_37349363_+,K562
25,0,silencing,PRRG1_chrX_37349363_+,K562
26,0,silencing,PRRG1_chrX_37349363_+,K562
27,0,silencing,PRRG1_chrX_37349363_+,K562
28,0,silencing,PRRG1_chrX_37349363_+,K562
29,0,silencing,PRRG1_chrX_37349363_+,K562
30,1,silencing,PRRG1_chrX_37349363_+,K562
31,0,silencing,PRRG1_chrX_37349363_+,K562
32,0,silencing,PRRG1_chrX_37349363_+,K562
33,0,silencing,PRRG1_chrX_37349363_+,K562
34,0,silencing,PRRG1_chrX_37349363_+,K562
35,1,silencing,PRRG1_chrX_37349363_+,K562
36,1,silencing,PRRG1_chrX_37349363_+,K562
37,0,silencing,PRRG1_chrX_37349363_+,K562
0,0,silencing,MYO1G_chr7_44979015_-,K562
1,0,silencing,MYO1G_chr7_44979015_-,K562
2,0,silencing,MYO1G_chr7_44979015_-,K562
3,0,silencing,MYO1G_chr7_44979015_-,K562
4,0,silencing,MYO1G_chr7_44979015_-,K562
5,0,silencing,MYO1G_chr7_44979015_-,K562
6,0,silencing,MYO1G_chr7_44979015_-,K562
7,0,silencing,MYO1G_chr7_44979015_-,K562
8,0,silencing,MYO1G_chr7_44979015_-,K562
9,0,silencing,MYO1G_chr7_44979015_-,K562
10,0,silencing,MYO1G_chr7_44979015_-,K562
11,0,silencing,MYO1G_chr7_44979015_-,K562
12,0,silencing,MYO1G_chr7_44979015_-,K562
13,1,silencing,MYO1G_chr7_44979015_-,K562
14,0,silencing,MYO1G_chr7_44979015_-,K562
15,1,silencing,MYO1G_chr7_44979015_-,K562
16,0,silencing,MYO1G_chr7_44979015_-,K562
17,0,silencing,MYO1G_chr7_44979015_-,K562
18,0,silencing,MYO1G_chr7_44979015_-,K562
19,0,silencing,MYO1G_chr7_44979015_-,K562
20,0,silencing,MYO1G_chr7_44979015_-,K562
21,0,silencing,MYO1G_chr7_44979015_-,K562
22,1,silencing,MYO1G_chr7_44979015_-,K562
23,0,silencing,MYO1G_chr7_44979015_-,K562
24,0,silencing,MYO1G_chr7_44979015_-,K562
25,0,silencing,MYO1G_chr7_44979015_-,K562
26,0,silencing,MYO1G_chr7_44979015_-,K562
27,1,silencing,MYO1G_chr7_44979015_-,K562
28,0,silencing,MYO1G_chr7_44979015_-,K562
29,0,silencing,MYO1G_chr7_44979015_-,K562
30,0,silencing,MYO1G_chr7_44979015_-,K562
31,1,silencing,MYO1G_chr7_44979015_-,K562
32,0,silencing,MYO1G_chr7_44979015_-,K562
33,0,silencing,MYO1G_chr7_44979015_-,K562
34,0,silencing,MYO1G_chr7_44979015_-,K562
35,0,silencing,MYO1G_chr7_44979015_-,K562
36,0,silencing,MYO1G_chr7_44979015_-,K562
37,0,silencing,MYO1G_chr7_44979015_-,K562
0,0,silencing,ZNF605_chr12_132956306_-,K562
1,0,silencing,ZNF605_chr12_132956306_-,K562
2,0,silencing,ZNF605_chr12_132956306_-,K562
3,0,silencing,ZNF605_chr12_132956306_-,K562
4,0,silencing,ZNF605_chr12_132956306_-,K562
5,0,silencing,ZNF605_chr12_132956306_-,K562
6,0,silencing,ZNF605_chr12_132956306_-,K562
7,0,silencing,ZNF605_chr12_132956306_-,K562
8,1,silencing,ZNF605_chr12_132956306_-,K562
9,0,silencing,ZNF605_chr12_132956306_-,K562
10,0,silencing,ZNF605_chr12_132956306_-,K562
11,0,silencing,ZNF605_chr12_132956306_-,K562
12,0,silencing,ZNF605_chr12_132956306_-,K562
13,0,silencing,ZNF605_chr12_132956306_-,K562
14,0,silencing,ZNF605_chr12_132956306_-,K562
15,0,silencing,ZNF605_chr12_132956306_-,K562
16,0,silencing,ZNF605_chr12_132956306_-,K562
17,0,silencing,ZNF605_chr12_132956306_-,K562
18,0,silencing,ZNF605_chr12_132956306_-,K562
19,1,silencing,ZNF605_chr12_132956306_-,K562
20,0,silencing,ZNF605_chr12_132956306_-,K562
21,0,silencing,ZNF605_chr12_132956306_-,K562
22,1,silencing,ZNF605_chr12_132956306_-,K562
23,0,silencing,ZNF605_chr12_132956306_-,K562
24,1,silencing,ZNF605_chr12_132956306_-,K562
25,0,silencing,ZNF605_chr12_132956306_-,K562
26,1,silencing,ZNF605_chr12_132956306_-,K562
27,0,silencing,ZNF605_chr12_132956306_-,K562
28,0,silencing,ZNF605_chr12_132956306_-,K562
29,0,silencing,ZNF605_chr12_132956306_-,K562
30,0,silencing,ZNF605_chr12_132956306_-,K562
31,0,silencing,ZNF605_chr12_132956306_-,K562
32,0,silencing,ZNF605_chr12_132956306_-,K562
33,0,silencing,ZNF605_chr12_132956306_-,K562
34,0,silencing,ZNF605_chr12_132956306_-,K562
35,0,silencing,ZNF605_chr12_132956306_-,K562
36,0,silencing,ZNF605_chr12_132956306_-,K562
37,0,silencing,ZNF605_chr12_132956306_-,K562
0,0,silencing,KBTBD8_chr3_66998306_+,K562
1,0,silencing,KBTBD8_chr3_66998306_+,K562
2,0,silencing,KBTBD8_chr3_66998306_+,K562
3,0,silencing,KBTBD8_chr3_66998306_+,K562
4,0,silencing,KBTBD8_chr3_66998306_+,K562
5,0,silencing,KBTBD8_chr3_66998306_+,K562
6,0,silencing,KBTBD8_chr3_66998306_+,K562
7,0,silencing,KBTBD8_chr3_66998306_+,K562
8,0,silencing,KBTBD8_chr3_66998306_+,K562
9,0,silencing,KBTBD8_chr3_66998306_+,K562
10,0,silencing,KBTBD8_chr3_66998306_+,K562
11,0,silencing,KBTBD8_chr3_66998306_+,K562
12,0,silencing,KBTBD8_chr3_66998306_+,K562
13,0,silencing,KBTBD8_chr3_66998306_+,K562
14,0,silencing,KBTBD8_chr3_66998306_+,K562
15,0,silencing,KBTBD8_chr3_66998306_+,K562
16,0,silencing,KBTBD8_chr3_66998306_+,K562
17,0,silencing,KBTBD8_chr3_66998306_+,K562
18,0,silencing,KBTBD8_chr3_66998306_+,K562
19,1,silencing,KBTBD8_chr3_66998306_+,K562
20,1,silencing,KBTBD8_chr3_66998306_+,K562
21,1,silencing,KBTBD8_chr3_66998306_+,K562
22,1,silencing,KBTBD8_chr3_66998306_+,K562
23,0,silencing,KBTBD8_chr3_66998306_+,K562
24,0,silencing,KBTBD8_chr3_66998306_+,K562
25,0,silencing,KBTBD8_chr3_66998306_+,K562
26,0,silencing,KBTBD8_chr3_66998306_+,K562
27,0,silencing,KBTBD8_chr3_66998306_+,K562
28,1,silencing,KBTBD8_chr3_66998306_+,K562
29,0,silencing,KBTBD8_chr3_66998306_+,K562
30,0,silencing,KBTBD8_chr3_66998306_+,K562
31,0,silencing,KBTBD8_chr3_66998306_+,K562
32,0,silencing,KBTBD8_chr3_66998306_+,K562
33,0,silencing,KBTBD8_chr3_66998306_+,K562
34,0,silencing,KBTBD8_chr3_66998306_+,K562
35,0,silencing,KBTBD8_chr3_66998306_+,K562
36,0,silencing,KBTBD8_chr3_66998306_+,K562
37,0,silencing,KBTBD8_chr3_66998306_+,K562
0,0,silencing,ZNF71_chr19_56595299_+,K562
1,0,silencing,ZNF71_chr19_56595299_+,K562
2,0,silencing,ZNF71_chr19_56595299_+,K562
3,0,silencing,ZNF71_chr19_56595299_+,K562
4,0,silencing,ZNF71_chr19_56595299_+,K562
5,0,silencing,ZNF71_chr19_56595299_+,K562
6,0,silencing,ZNF71_chr19_56595299_+,K562
7,0,silencing,ZNF71_chr19_56595299_+,K562
8,0,silencing,ZNF71_chr19_56595299_+,K562
9,0,silencing,ZNF71_chr19_56595299_+,K562
10,0,silencing,ZNF71_chr19_56595299_+,K562
11,1,silencing,ZNF71_chr19_56595299_+,K562
12,0,silencing,ZNF71_chr19_56595299_+,K562
13,0,silencing,ZNF71_chr19_56595299_+,K562
14,0,silencing,ZNF71_chr19_56595299_+,K562
15,0,silencing,ZNF71_chr19_56595299_+,K562
16,1,silencing,ZNF71_chr19_56595299_+,K562
17,0,silencing,ZNF71_chr19_56595299_+,K562
18,0,silencing,ZNF71_chr19_56595299_+,K562
19,0,silencing,ZNF71_chr19_56595299_+,K562
20,1,silencing,ZNF71_chr19_56595299_+,K562
21,0,silencing,ZNF71_chr19_56595299_+,K562
22,0,silencing,ZNF71_chr19_56595299_+,K562
23,1,silencing,ZNF71_chr19_56595299_+,K562
24,0,silencing,ZNF71_chr19_56595299_+,K562
25,0,silencing,ZNF71_chr19_56595299_+,K562
26,0,silencing,ZNF71_chr19_56595299_+,K562
27,1,silencing,ZNF71_chr19_56595299_+,K562
28,0,silencing,ZNF71_chr19_56595299_+,K562
29,0,silencing,ZNF71_chr19_56595299_+,K562
30,0,silencing,ZNF71_chr19_56595299_+,K562
31,0,silencing,ZNF71_chr19_56595299_+,K562
32,0,silencing,ZNF71_chr19_56595299_+,K562
33,0,silencing,ZNF71_chr19_56595299_+,K562
34,0,silencing,ZNF71_chr19_56595299_+,K562
35,0,silencing,ZNF71_chr19_56595299_+,K562
36,0,silencing,ZNF71_chr19_56595299_+,K562
37,0,silencing,ZNF71_chr19_56595299_+,K562
0,0,silencing,ANKFY1_chr17_4263956_-,K562
1,0,silencing,ANKFY1_chr17_4263956_-,K562
2,0,silencing,ANKFY1_chr17_4263956_-,K562
3,0,silencing,ANKFY1_chr17_4263956_-,K562
4,0,silencing,ANKFY1_chr17_4263956_-,K562
5,0,silencing,ANKFY1_chr17_4263956_-,K562
6,0,silencing,ANKFY1_chr17_4263956_-,K562
7,0,silencing,ANKFY1_chr17_4263956_-,K562
8,0,silencing,ANKFY1_chr17_4263956_-,K562
9,0,silencing,ANKFY1_chr17_4263956_-,K562
10,0,silencing,ANKFY1_chr17_4263956_-,K562
11,0,silencing,ANKFY1_chr17_4263956_-,K562
12,0,silencing,ANKFY1_chr17_4263956_-,K562
13,0,silencing,ANKFY1_chr17_4263956_-,K562
14,0,silencing,ANKFY1_chr17_4263956_-,K562
15,0,silencing,ANKFY1_chr17_4263956_-,K562
16,0,silencing,ANKFY1_chr17_4263956_-,K562
17,0,silencing,ANKFY1_chr17_4263956_-,K562
18,0,silencing,ANKFY1_chr17_4263956_-,K562
19,0,silencing,ANKFY1_chr17_4263956_-,K562
20,0,silencing,ANKFY1_chr17_4263956_-,K562
21,1,silencing,ANKFY1_chr17_4263956_-,K562
22,1,silencing,ANKFY1_chr17_4263956_-,K562
23,1,silencing,ANKFY1_chr17_4263956_-,K562
24,1,silencing,ANKFY1_chr17_4263956_-,K562
25,0,silencing,ANKFY1_chr17_4263956_-,K562
26,0,silencing,ANKFY1_chr17_4263956_-,K562
27,0,silencing,ANKFY1_chr17_4263956_-,K562
28,0,silencing,ANKFY1_chr17_4263956_-,K562
29,0,silencing,ANKFY1_chr17_4263956_-,K562
30,0,silencing,ANKFY1_chr17_4263956_-,K562
31,0,silencing,ANKFY1_chr17_4263956_-,K562
32,0,silencing,ANKFY1_chr17_4263956_-,K562
33,0,silencing,ANKFY1_chr17_4263956_-,K562
34,0,silencing,ANKFY1_chr17_4263956_-,K562
35,1,silencing,ANKFY1_chr17_4263956_-,K562
36,0,silencing,ANKFY1_chr17_4263956_-,K562
37,0,silencing,ANKFY1_chr17_4263956_-,K562
0,0,silencing,ZNF548_chr19_57389874_+,K562
1,0,silencing,ZNF548_chr19_57389874_+,K562
2,0,silencing,ZNF548_chr19_57389874_+,K562
3,0,silencing,ZNF548_chr19_57389874_+,K562
4,0,silencing,ZNF548_chr19_57389874_+,K562
5,0,silencing,ZNF548_chr19_57389874_+,K562
6,0,silencing,ZNF548_chr19_57389874_+,K562
7,1,silencing,ZNF548_chr19_57389874_+,K562
8,0,silencing,ZNF548_chr19_57389874_+,K562
9,0,silencing,ZNF548_chr19_57389874_+,K562
10,0,silencing,ZNF548_chr19_57389874_+,K562
11,0,silencing,ZNF548_chr19_57389874_+,K562
12,1,silencing,ZNF548_chr19_57389874_+,K562
13,0,silencing,ZNF548_chr19_57389874_+,K562
14,0,silencing,ZNF548_chr19_57389874_+,K562
15,0,silencing,ZNF548_chr19_57389874_+,K562
16,0,silencing,ZNF548_chr19_57389874_+,K562
17,1,silencing,ZNF548_chr19_57389874_+,K562
18,0,silencing,ZNF548_chr19_57389874_+,K562
19,0,silencing,ZNF548_chr19_57389874_+,K562
20,1,silencing,ZNF548_chr19_57389874_+,K562
21,0,silencing,ZNF548_chr19_57389874_+,K562
22,0,silencing,ZNF548_chr19_57389874_+,K562
23,0,silencing,ZNF548_chr19_57389874_+,K562
24,1,silencing,ZNF548_chr19_57389874_+,K562
25,0,silencing,ZNF548_chr19_57389874_+,K562
26,0,silencing,ZNF548_chr19_57389874_+,K562
27,0,silencing,ZNF548_chr19_57389874_+,K562
28,0,silencing,ZNF548_chr19_57389874_+,K562
29,0,silencing,ZNF548_chr19_57389874_+,K562
30,0,silencing,ZNF548_chr19_57389874_+,K562
31,0,silencing,ZNF548_chr19_57389874_+,K562
32,0,silencing,ZNF548_chr19_57389874_+,K562
33,0,silencing,ZNF548_chr19_57389874_+,K562
34,0,silencing,ZNF548_chr19_57389874_+,K562
35,0,silencing,ZNF548_chr19_57389874_+,K562
36,0,silencing,ZNF548_chr19_57389874_+,K562
37,0,silencing,ZNF548_chr19_57389874_+,K562
0,0,silencing,TMEM86B_chr19_55228763_-,K562
1,0,silencing,TMEM86B_chr19_55228763_-,K562
2,0,silencing,TMEM86B_chr19_55228763_-,K562
3,0,silencing,TMEM86B_chr19_55228763_-,K562
4,0,silencing,TMEM86B_chr19_55228763_-,K562
5,0,silencing,TMEM86B_chr19_55228763_-,K562
6,0,silencing,TMEM86B_chr19_55228763_-,K562
7,0,silencing,TMEM86B_chr19_55228763_-,K562
8,0,silencing,TMEM86B_chr19_55228763_-,K562
9,1,silencing,TMEM86B_chr19_55228763_-,K562
10,0,silencing,TMEM86B_chr19_55228763_-,K562
11,0,silencing,TMEM86B_chr19_55228763_-,K562
12,0,silencing,TMEM86B_chr19_55228763_-,K562
13,1,silencing,TMEM86B_chr19_55228763_-,K562
14,1,silencing,TMEM86B_chr19_55228763_-,K562
15,0,silencing,TMEM86B_chr19_55228763_-,K562
16,0,silencing,TMEM86B_chr19_55228763_-,K562
17,0,silencing,TMEM86B_chr19_55228763_-,K562
18,0,silencing,TMEM86B_chr19_55228763_-,K562
19,0,silencing,TMEM86B_chr19_55228763_-,K562
20,1,silencing,TMEM86B_chr19_55228763_-,K562
21,1,silencing,TMEM86B_chr19_55228763_-,K562
22,0,silencing,TMEM86B_chr19_55228763_-,K562
23,0,silencing,TMEM86B_chr19_55228763_-,K562
24,0,silencing,TMEM86B_chr19_55228763_-,K562
25,0,silencing,TMEM86B_chr19_55228763_-,K562
26,0,silencing,TMEM86B_chr19_55228763_-,K562
27,0,silencing,TMEM86B_chr19_55228763_-,K562
28,0,silencing,TMEM86B_chr19_55228763_-,K562
29,0,silencing,TMEM86B_chr19_55228763_-,K562
30,0,silencing,TMEM86B_chr19_55228763_-,K562
31,0,silencing,TMEM86B_chr19_55228763_-,K562
32,0,silencing,TMEM86B_chr19_55228763_-,K562
33,0,silencing,TMEM86B_chr19_55228763_-,K562
34,0,silencing,TMEM86B_chr19_55228763_-,K562
