,Normalized TSS activity,cell_line,tile class,seq_id
9,0.865674775694533,PC-3,Silencer,ZNF324_chr19_58467055_+_100804
10,0.8739187478013586,PC-3,Silencer,ZNF324_chr19_58467055_+_100804
11,0.884000806649929,PC-3,Silencer,ZNF324_chr19_58467055_+_100804
12,0.8953649259203811,PC-3,Silencer,ZNF324_chr19_58467055_+_100804
13,0.906198527822908,PC-3,Silencer,ZNF324_chr19_58467055_+_100804
14,0.9176908719825093,PC-3,Silencer,ZNF324_chr19_58467055_+_100804
15,0.9290955204133483,PC-3,Silencer,ZNF324_chr19_58467055_+_100804
0,2.4587126254958003,PC-3,Silencer,ZNF324B_chr19_58451646_+_100804
1,0.9505154487558056,PC-3,Silencer,ZNF324B_chr19_58451646_+_100804
2,0.8281766532375417,PC-3,Silencer,ZNF324B_chr19_58451646_+_100804
3,0.7853170875057327,PC-3,Silencer,ZNF324B_chr19_58451646_+_100804
4,0.7666496660663835,PC-3,Silencer,ZNF324B_chr19_58451646_+_100804
5,0.7675361191920181,PC-3,Silencer,ZNF324B_chr19_58451646_+_100804
6,0.777107268255845,PC-3,Silencer,ZNF324B_chr19_58451646_+_100804
7,0.7899708399227525,PC-3,Silencer,ZNF324B_chr19_58451646_+_100804
8,0.803364209661657,PC-3,Silencer,ZNF324B_chr19_58451646_+_100804
9,0.8173173578962324,PC-3,Silencer,ZNF324B_chr19_58451646_+_100804
10,0.8317419692065158,PC-3,Silencer,ZNF324B_chr19_58451646_+_100804
11,0.8466447426385714,PC-3,Silencer,ZNF324B_chr19_58451646_+_100804
12,0.8614195663146869,PC-3,Silencer,ZNF324B_chr19_58451646_+_100804
13,0.8782061141984291,PC-3,Silencer,ZNF324B_chr19_58451646_+_100804
14,0.8925051706786059,PC-3,Silencer,ZNF324B_chr19_58451646_+_100804
15,0.9056187591099943,PC-3,Silencer,ZNF324B_chr19_58451646_+_100804
0,2.2800180097125717,PC-3,Silencer,ZNF324B_chr19_58451646_+_115804
1,0.7259103360846189,PC-3,Silencer,ZNF324B_chr19_58451646_+_115804
2,0.6563394935683103,PC-3,Silencer,ZNF324B_chr19_58451646_+_115804
3,0.6216455013870958,PC-3,Silencer,ZNF324B_chr19_58451646_+_115804
4,0.596281307828201,PC-3,Silencer,ZNF324B_chr19_58451646_+_115804
5,0.5992400256044923,PC-3,Silencer,ZNF324B_chr19_58451646_+_115804
6,0.5999471053938553,PC-3,Silencer,ZNF324B_chr19_58451646_+_115804
7,0.6061358245132893,PC-3,Silencer,ZNF324B_chr19_58451646_+_115804
8,0.6126932887047063,PC-3,Silencer,ZNF324B_chr19_58451646_+_115804
9,0.6188396107028384,PC-3,Silencer,ZNF324B_chr19_58451646_+_115804
10,0.6268968430794467,PC-3,Silencer,ZNF324B_chr19_58451646_+_115804
11,0.6355402166341739,PC-3,Silencer,ZNF324B_chr19_58451646_+_115804
12,0.644582332855722,PC-3,Silencer,ZNF324B_chr19_58451646_+_115804
13,0.6545347349613769,PC-3,Silencer,ZNF324B_chr19_58451646_+_115804
14,0.6623948633943667,PC-3,Silencer,ZNF324B_chr19_58451646_+_115804
15,0.6700171083344898,PC-3,Silencer,ZNF324B_chr19_58451646_+_115804
0,1.5115504019352015,PC-3,Silencer,SEC24B_chr4_109433771_+_115804
1,0.9999999687164313,PC-3,Silencer,SEC24B_chr4_109433771_+_115804
2,0.9294151106675796,PC-3,Silencer,SEC24B_chr4_109433771_+_115804
3,0.8810921797725919,PC-3,Silencer,SEC24B_chr4_109433771_+_115804
4,0.8249408212640673,PC-3,Silencer,SEC24B_chr4_109433771_+_115804
5,0.8035727008629964,PC-3,Silencer,SEC24B_chr4_109433771_+_115804
6,0.787969403105598,PC-3,Silencer,SEC24B_chr4_109433771_+_115804
7,0.7741487056618958,PC-3,Silencer,SEC24B_chr4_109433771_+_115804
8,0.7629537359033307,PC-3,Silencer,SEC24B_chr4_109433771_+_115804
9,0.753225777817056,PC-3,Silencer,SEC24B_chr4_109433771_+_115804
10,0.7457136544565595,PC-3,Silencer,SEC24B_chr4_109433771_+_115804
11,0.7397149441216806,PC-3,Silencer,SEC24B_chr4_109433771_+_115804
12,0.7361359787240448,PC-3,Silencer,SEC24B_chr4_109433771_+_115804
13,0.733485337586856,PC-3,Silencer,SEC24B_chr4_109433771_+_115804
14,0.7295979201119326,PC-3,Silencer,SEC24B_chr4_109433771_+_115804
15,0.7298903471811354,PC-3,Silencer,SEC24B_chr4_109433771_+_115804
0,1.880993604161783,PC-3,Silencer,SEC24B_chr4_109433771_+_125804
1,0.9999998922827792,PC-3,Silencer,SEC24B_chr4_109433771_+_125804
2,0.8556326206727812,PC-3,Silencer,SEC24B_chr4_109433771_+_125804
3,0.8202273910530077,PC-3,Silencer,SEC24B_chr4_109433771_+_125804
4,0.8019198029903326,PC-3,Silencer,SEC24B_chr4_109433771_+_125804
5,0.7846798156907059,PC-3,Silencer,SEC24B_chr4_109433771_+_125804
6,0.7634712130856932,PC-3,Silencer,SEC24B_chr4_109433771_+_125804
7,0.7534050336770197,PC-3,Silencer,SEC24B_chr4_109433771_+_125804
8,0.7393165188461537,PC-3,Silencer,SEC24B_chr4_109433771_+_125804
9,0.729084885786405,PC-3,Silencer,SEC24B_chr4_109433771_+_125804
10,0.7240353845940779,PC-3,Silencer,SEC24B_chr4_109433771_+_125804
11,0.7193792974682863,PC-3,Silencer,SEC24B_chr4_109433771_+_125804
12,0.7159439336995377,PC-3,Silencer,SEC24B_chr4_109433771_+_125804
13,0.7128558040859706,PC-3,Silencer,SEC24B_chr4_109433771_+_125804
14,0.7105773232680994,PC-3,Silencer,SEC24B_chr4_109433771_+_125804
15,0.7098102945860811,PC-3,Silencer,SEC24B_chr4_109433771_+_125804
0,1.812096209345987,PC-3,Silencer,ZNF177_chr19_9363012_+_75804
1,0.24038351142455777,PC-3,Silencer,ZNF177_chr19_9363012_+_75804
2,0.1771091412044562,PC-3,Silencer,ZNF177_chr19_9363012_+_75804
3,0.15258563492430016,PC-3,Silencer,ZNF177_chr19_9363012_+_75804
4,0.13795841251959495,PC-3,Silencer,ZNF177_chr19_9363012_+_75804
5,0.12734160611700535,PC-3,Silencer,ZNF177_chr19_9363012_+_75804
6,0.1210909166305433,PC-3,Silencer,ZNF177_chr19_9363012_+_75804
7,0.11622623184201764,PC-3,Silencer,ZNF177_chr19_9363012_+_75804
8,0.11122906826370456,PC-3,Silencer,ZNF177_chr19_9363012_+_75804
9,0.10617756863558972,PC-3,Silencer,ZNF177_chr19_9363012_+_75804
10,0.10174279382906652,PC-3,Silencer,ZNF177_chr19_9363012_+_75804
11,0.09721864266382452,PC-3,Silencer,ZNF177_chr19_9363012_+_75804
12,0.09401958426662183,PC-3,Silencer,ZNF177_chr19_9363012_+_75804
13,0.09153300815166365,PC-3,Silencer,ZNF177_chr19_9363012_+_75804
14,0.09009071750515936,PC-3,Silencer,ZNF177_chr19_9363012_+_75804
15,0.08859260844824586,PC-3,Silencer,ZNF177_chr19_9363012_+_75804
0,4.175421892475602,PC-3,Silencer,ZNF177_chr19_9363012_+_115804
1,0.5190105421386649,PC-3,Silencer,ZNF177_chr19_9363012_+_115804
2,0.3767630255421923,PC-3,Silencer,ZNF177_chr19_9363012_+_115804
3,0.33097642740138555,PC-3,Silencer,ZNF177_chr19_9363012_+_115804
4,0.30477395113818617,PC-3,Silencer,ZNF177_chr19_9363012_+_115804
5,0.2863656937512039,PC-3,Silencer,ZNF177_chr19_9363012_+_115804
6,0.2765965818138528,PC-3,Silencer,ZNF177_chr19_9363012_+_115804
7,0.2676103720353588,PC-3,Silencer,ZNF177_chr19_9363012_+_115804
8,0.2598415402824351,PC-3,Silencer,ZNF177_chr19_9363012_+_115804
9,0.25669226923456195,PC-3,Silencer,ZNF177_chr19_9363012_+_115804
10,0.25424374665656374,PC-3,Silencer,ZNF177_chr19_9363012_+_115804
11,0.25170362606038343,PC-3,Silencer,ZNF177_chr19_9363012_+_115804
12,0.24897896662465072,PC-3,Silencer,ZNF177_chr19_9363012_+_115804
13,0.2467964739553023,PC-3,Silencer,ZNF177_chr19_9363012_+_115804
14,0.24533657705193102,PC-3,Silencer,ZNF177_chr19_9363012_+_115804
15,0.24412387089571647,PC-3,Silencer,ZNF177_chr19_9363012_+_115804
0,1.5561896497257715,PC-3,Silencer,ZNF177_chr19_9363012_+_145804
1,0.19614655767935235,PC-3,Silencer,ZNF177_chr19_9363012_+_145804
2,0.1039971512624792,PC-3,Silencer,ZNF177_chr19_9363012_+_145804
3,0.0700204847789805,PC-3,Silencer,ZNF177_chr19_9363012_+_145804
4,0.056157067238341,PC-3,Silencer,ZNF177_chr19_9363012_+_145804
5,0.045534695966165786,PC-3,Silencer,ZNF177_chr19_9363012_+_145804
6,0.03836978227038826,PC-3,Silencer,ZNF177_chr19_9363012_+_145804
7,0.032961695060079094,PC-3,Silencer,ZNF177_chr19_9363012_+_145804
8,0.029121069887615755,PC-3,Silencer,ZNF177_chr19_9363012_+_145804
9,0.02586475979603653,PC-3,Silencer,ZNF177_chr19_9363012_+_145804
10,0.023820237404110385,PC-3,Silencer,ZNF177_chr19_9363012_+_145804
11,0.02207571669816204,PC-3,Silencer,ZNF177_chr19_9363012_+_145804
12,0.020721683170218698,PC-3,Silencer,ZNF177_chr19_9363012_+_145804
13,0.019649492351191494,PC-3,Silencer,ZNF177_chr19_9363012_+_145804
14,0.018835001232220816,PC-3,Silencer,ZNF177_chr19_9363012_+_145804
15,0.018207836222629472,PC-3,Silencer,ZNF177_chr19_9363012_+_145804
0,1.8855829223889566,PC-3,Silencer,ZNF57_chr19_2900927_+_110804
1,0.9874885372251664,PC-3,Silencer,ZNF57_chr19_2900927_+_110804
2,0.8505930946268958,PC-3,Silencer,ZNF57_chr19_2900927_+_110804
3,0.7932990853693405,PC-3,Silencer,ZNF57_chr19_2900927_+_110804
4,0.756585624068812,PC-3,Silencer,ZNF57_chr19_2900927_+_110804
5,0.7230830263597033,PC-3,Silencer,ZNF57_chr19_2900927_+_110804
6,0.7100642513222479,PC-3,Silencer,ZNF57_chr19_2900927_+_110804
7,0.7114271128675236,PC-3,Silencer,ZNF57_chr19_2900927_+_110804
8,0.7136254378468074,PC-3,Silencer,ZNF57_chr19_2900927_+_110804
9,0.7179734359940487,PC-3,Silencer,ZNF57_chr19_2900927_+_110804
10,0.723527533793092,PC-3,Silencer,ZNF57_chr19_2900927_+_110804
11,0.7293122387085169,PC-3,Silencer,ZNF57_chr19_2900927_+_110804
12,0.7348291214783808,PC-3,Silencer,ZNF57_chr19_2900927_+_110804
13,0.7404665648273202,PC-3,Silencer,ZNF57_chr19_2900927_+_110804
14,0.7451171893276107,PC-3,Silencer,ZNF57_chr19_2900927_+_110804
15,0.7497298839998378,PC-3,Silencer,ZNF57_chr19_2900927_+_110804
0,1.9549351240895434,PC-3,Silencer,ZNF443_chr19_12441021_-_105804
1,0.8886748599056427,PC-3,Silencer,ZNF443_chr19_12441021_-_105804
2,0.8098675235997878,PC-3,Silencer,ZNF443_chr19_12441021_-_105804
3,0.8013135815263493,PC-3,Silencer,ZNF443_chr19_12441021_-_105804
4,0.7996317054111316,PC-3,Silencer,ZNF443_chr19_12441021_-_105804
5,0.7992058102071433,PC-3,Silencer,ZNF443_chr19_12441021_-_105804
6,0.7992959887673786,PC-3,Silencer,ZNF443_chr19_12441021_-_105804
7,0.7991322632812794,PC-3,Silencer,ZNF443_chr19_12441021_-_105804
8,0.8016179905809789,PC-3,Silencer,ZNF443_chr19_12441021_-_105804
9,0.8028949407236851,PC-3,Silencer,ZNF443_chr19_12441021_-_105804
10,0.8051572358056522,PC-3,Silencer,ZNF443_chr19_12441021_-_105804
11,0.8068581254727271,PC-3,Silencer,ZNF443_chr19_12441021_-_105804
12,0.8098727220302294,PC-3,Silencer,ZNF443_chr19_12441021_-_105804
13,0.8122542717809638,PC-3,Silencer,ZNF443_chr19_12441021_-_105804
14,0.8150543620431001,PC-3,Silencer,ZNF443_chr19_12441021_-_105804
15,0.8174289164782723,PC-3,Silencer,ZNF443_chr19_12441021_-_105804
0,2.552109981028675,PC-3,Silencer,ZNF530_chr19_57599884_+_100804
1,0.9242765587412362,PC-3,Silencer,ZNF530_chr19_57599884_+_100804
2,0.7771466686901307,PC-3,Silencer,ZNF530_chr19_57599884_+_100804
3,0.7574574886912622,PC-3,Silencer,ZNF530_chr19_57599884_+_100804
4,0.7529366466296025,PC-3,Silencer,ZNF530_chr19_57599884_+_100804
5,0.7474439207711234,PC-3,Silencer,ZNF530_chr19_57599884_+_100804
6,0.7442558713422547,PC-3,Silencer,ZNF530_chr19_57599884_+_100804
7,0.7463802925048616,PC-3,Silencer,ZNF530_chr19_57599884_+_100804
8,0.7498621470150103,PC-3,Silencer,ZNF530_chr19_57599884_+_100804
9,0.7530153889027131,PC-3,Silencer,ZNF530_chr19_57599884_+_100804
10,0.7563702390932433,PC-3,Silencer,ZNF530_chr19_57599884_+_100804
11,0.7590879479091239,PC-3,Silencer,ZNF530_chr19_57599884_+_100804
12,0.7623657908028971,PC-3,Silencer,ZNF530_chr19_57599884_+_100804
13,0.766499044547847,PC-3,Silencer,ZNF530_chr19_57599884_+_100804
14,0.769845975955253,PC-3,Silencer,ZNF530_chr19_57599884_+_100804
15,0.774512954332587,PC-3,Silencer,ZNF530_chr19_57599884_+_100804
0,2.956448425047085,PC-3,Silencer,ZNF530_chr19_57599884_+_115804
1,0.8689228975713489,PC-3,Silencer,ZNF530_chr19_57599884_+_115804
2,0.754128216709147,PC-3,Silencer,ZNF530_chr19_57599884_+_115804
3,0.6795585956994601,PC-3,Silencer,ZNF530_chr19_57599884_+_115804
4,0.6552147812445833,PC-3,Silencer,ZNF530_chr19_57599884_+_115804
5,0.6499436483336106,PC-3,Silencer,ZNF530_chr19_57599884_+_115804
6,0.6456970425935857,PC-3,Silencer,ZNF530_chr19_57599884_+_115804
7,0.6477883652294696,PC-3,Silencer,ZNF530_chr19_57599884_+_115804
8,0.6499104320781561,PC-3,Silencer,ZNF530_chr19_57599884_+_115804
9,0.6524817199716617,PC-3,Silencer,ZNF530_chr19_57599884_+_115804
10,0.6549087459996533,PC-3,Silencer,ZNF530_chr19_57599884_+_115804
11,0.6568576571666552,PC-3,Silencer,ZNF530_chr19_57599884_+_115804
12,0.6589445192196954,PC-3,Silencer,ZNF530_chr19_57599884_+_115804
13,0.6609440890842739,PC-3,Silencer,ZNF530_chr19_57599884_+_115804
14,0.6627610367979545,PC-3,Silencer,ZNF530_chr19_57599884_+_115804
15,0.6645656824640856,PC-3,Silencer,ZNF530_chr19_57599884_+_115804
0,2.301055889307266,PC-3,Silencer,ZNF530_chr19_57599884_+_135804
1,0.7025696184017474,PC-3,Silencer,ZNF530_chr19_57599884_+_135804
2,0.6019185415935797,PC-3,Silencer,ZNF530_chr19_57599884_+_135804
3,0.561750957300307,PC-3,Silencer,ZNF530_chr19_57599884_+_135804
4,0.5438536728346516,PC-3,Silencer,ZNF530_chr19_57599884_+_135804
5,0.5367685275010589,PC-3,Silencer,ZNF530_chr19_57599884_+_135804
6,0.5361438441136134,PC-3,Silencer,ZNF530_chr19_57599884_+_135804
7,0.537888777345091,PC-3,Silencer,ZNF530_chr19_57599884_+_135804
8,0.5414672249486528,PC-3,Silencer,ZNF530_chr19_57599884_+_135804
9,0.5449037357085241,PC-3,Silencer,ZNF530_chr19_57599884_+_135804
10,0.5489753980829246,PC-3,Silencer,ZNF530_chr19_57599884_+_135804
11,0.5530650558381683,PC-3,Silencer,ZNF530_chr19_57599884_+_135804
12,0.5568676319955467,PC-3,Silencer,ZNF530_chr19_57599884_+_135804
13,0.5611021090222746,PC-3,Silencer,ZNF530_chr19_57599884_+_135804
14,0.5652948069735165,PC-3,Silencer,ZNF530_chr19_57599884_+_135804
15,0.5702351885142964,PC-3,Silencer,ZNF530_chr19_57599884_+_135804
0,1.599490743933147,PC-3,Silencer,ZNF574_chr19_42076165_+_100804
1,0.9999999228680378,PC-3,Silencer,ZNF574_chr19_42076165_+_100804
2,1.0264642230335477,PC-3,Silencer,ZNF574_chr19_42076165_+_100804
3,1.055143938268514,PC-3,Silencer,ZNF574_chr19_42076165_+_100804
4,1.0758039888639959,PC-3,Silencer,ZNF574_chr19_42076165_+_100804
5,1.0932222139433916,PC-3,Silencer,ZNF574_chr19_42076165_+_100804
6,1.113001510089555,PC-3,Silencer,ZNF574_chr19_42076165_+_100804
7,1.1289171891200123,PC-3,Silencer,ZNF574_chr19_42076165_+_100804
8,1.146908018746769,PC-3,Silencer,ZNF574_chr19_42076165_+_100804
9,1.1624155231467619,PC-3,Silencer,ZNF574_chr19_42076165_+_100804
10,1.1784779071692153,PC-3,Silencer,ZNF574_chr19_42076165_+_100804
11,1.20515668046866,PC-3,Silencer,ZNF574_chr19_42076165_+_100804
12,1.232333780235922,PC-3,Silencer,ZNF574_chr19_42076165_+_100804
13,1.2507890445463308,PC-3,Silencer,ZNF574_chr19_42076165_+_100804
14,1.2674149084050237,PC-3,Silencer,ZNF574_chr19_42076165_+_100804
15,1.2846238281919482,PC-3,Silencer,ZNF574_chr19_42076165_+_100804
0,1.962563890310105,PC-3,Silencer,ZNF483_chr9_111525188_+_110804
1,0.7807678104263583,PC-3,Silencer,ZNF483_chr9_111525188_+_110804
2,0.682601665142179,PC-3,Silencer,ZNF483_chr9_111525188_+_110804
3,0.6114693203000447,PC-3,Silencer,ZNF483_chr9_111525188_+_110804
4,0.5658914911906412,PC-3,Silencer,ZNF483_chr9_111525188_+_110804
5,0.5423324785894932,PC-3,Silencer,ZNF483_chr9_111525188_+_110804
6,0.5284130056600048,PC-3,Silencer,ZNF483_chr9_111525188_+_110804
7,0.5184155460778844,PC-3,Silencer,ZNF483_chr9_111525188_+_110804
8,0.511104420682538,PC-3,Silencer,ZNF483_chr9_111525188_+_110804
9,0.5079309287124444,PC-3,Silencer,ZNF483_chr9_111525188_+_110804
10,0.5059050454174113,PC-3,Silencer,ZNF483_chr9_111525188_+_110804
11,0.5044502452183008,PC-3,Silencer,ZNF483_chr9_111525188_+_110804
12,0.5039330404847889,PC-3,Silencer,ZNF483_chr9_111525188_+_110804
13,0.503194213391903,PC-3,Silencer,ZNF483_chr9_111525188_+_110804
14,0.5038398962720456,PC-3,Silencer,ZNF483_chr9_111525188_+_110804
15,0.5045876979086825,PC-3,Silencer,ZNF483_chr9_111525188_+_110804
0,1.4054457917030683,PC-3,Silencer,ZNF483_chr9_111525188_+_115804
1,0.44270168704165186,PC-3,Silencer,ZNF483_chr9_111525188_+_115804
2,0.33883724888198274,PC-3,Silencer,ZNF483_chr9_111525188_+_115804
3,0.30441103169232675,PC-3,Silencer,ZNF483_chr9_111525188_+_115804
4,0.27781797329308827,PC-3,Silencer,ZNF483_chr9_111525188_+_115804
5,0.2562357532970353,PC-3,Silencer,ZNF483_chr9_111525188_+_115804
6,0.24184223785638098,PC-3,Silencer,ZNF483_chr9_111525188_+_115804
7,0.23154706489081114,PC-3,Silencer,ZNF483_chr9_111525188_+_115804
8,0.21939882522334966,PC-3,Silencer,ZNF483_chr9_111525188_+_115804
9,0.20723935034441246,PC-3,Silencer,ZNF483_chr9_111525188_+_115804
10,0.19785495622123553,PC-3,Silencer,ZNF483_chr9_111525188_+_115804
11,0.19240710632234254,PC-3,Silencer,ZNF483_chr9_111525188_+_115804
12,0.18544382117419134,PC-3,Silencer,ZNF483_chr9_111525188_+_115804
13,0.18184995254779268,PC-3,Silencer,ZNF483_chr9_111525188_+_115804
14,0.17825322485833878,PC-3,Silencer,ZNF483_chr9_111525188_+_115804
15,0.1751243453487147,PC-3,Silencer,ZNF483_chr9_111525188_+_115804
0,1.5185562621396098,PC-3,Silencer,ZNF483_chr9_111525188_+_120804
1,0.9696994773099079,PC-3,Silencer,ZNF483_chr9_111525188_+_120804
2,0.8052622078300514,PC-3,Silencer,ZNF483_chr9_111525188_+_120804
3,0.6982996044992618,PC-3,Silencer,ZNF483_chr9_111525188_+_120804
4,0.626072553831419,PC-3,Silencer,ZNF483_chr9_111525188_+_120804
5,0.5739306952489996,PC-3,Silencer,ZNF483_chr9_111525188_+_120804
6,0.5264225392827199,PC-3,Silencer,ZNF483_chr9_111525188_+_120804
7,0.4925952964439149,PC-3,Silencer,ZNF483_chr9_111525188_+_120804
8,0.47907675989450593,PC-3,Silencer,ZNF483_chr9_111525188_+_120804
9,0.46891962408667576,PC-3,Silencer,ZNF483_chr9_111525188_+_120804
10,0.4605283546860927,PC-3,Silencer,ZNF483_chr9_111525188_+_120804
11,0.45207470857367904,PC-3,Silencer,ZNF483_chr9_111525188_+_120804
12,0.44742209229655355,PC-3,Silencer,ZNF483_chr9_111525188_+_120804
13,0.4436717558600844,PC-3,Silencer,ZNF483_chr9_111525188_+_120804
14,0.4412191964823477,PC-3,Silencer,ZNF483_chr9_111525188_+_120804
15,0.43934339288056434,PC-3,Silencer,ZNF483_chr9_111525188_+_120804
0,1.3758901508175783,PC-3,Silencer,HELB_chr12_66302492_+_105804
1,1.0,PC-3,Silencer,HELB_chr12_66302492_+_105804
2,0.8851437440746529,PC-3,Silencer,HELB_chr12_66302492_+_105804
3,0.8397523600384934,PC-3,Silencer,HELB_chr12_66302492_+_105804
4,0.8202248820852873,PC-3,Silencer,HELB_chr12_66302492_+_105804
5,0.8028717580856903,PC-3,Silencer,HELB_chr12_66302492_+_105804
6,0.7920936337494144,PC-3,Silencer,HELB_chr12_66302492_+_105804
7,0.7918840571714973,PC-3,Silencer,HELB_chr12_66302492_+_105804
8,0.7911054931243663,PC-3,Silencer,HELB_chr12_66302492_+_105804
9,0.7918356889774224,PC-3,Silencer,HELB_chr12_66302492_+_105804
10,0.7932091039293113,PC-3,Silencer,HELB_chr12_66302492_+_105804
11,0.7958277362143751,PC-3,Silencer,HELB_chr12_66302492_+_105804
12,0.7962342010348296,PC-3,Silencer,HELB_chr12_66302492_+_105804
13,0.7955966040692563,PC-3,Silencer,HELB_chr12_66302492_+_105804
14,0.7942719710615092,PC-3,Silencer,HELB_chr12_66302492_+_105804
15,0.7902770356868356,PC-3,Silencer,HELB_chr12_66302492_+_105804
0,2.3168112124328,PC-3,Silencer,ZNF586_chr19_57769675_+_105804
1,0.900714366052447,PC-3,Silencer,ZNF586_chr19_57769675_+_105804
2,0.7914792160786601,PC-3,Silencer,ZNF586_chr19_57769675_+_105804
3,0.7452464182130739,PC-3,Silencer,ZNF586_chr19_57769675_+_105804
4,0.7266302777233166,PC-3,Silencer,ZNF586_chr19_57769675_+_105804
5,0.712290456783469,PC-3,Silencer,ZNF586_chr19_57769675_+_105804
6,0.7099077779368932,PC-3,Silencer,ZNF586_chr19_57769675_+_105804
7,0.7111800490580811,PC-3,Silencer,ZNF586_chr19_57769675_+_105804
8,0.7149854429885726,PC-3,Silencer,ZNF586_chr19_57769675_+_105804
9,0.720246906827137,PC-3,Silencer,ZNF586_chr19_57769675_+_105804
10,0.7272750393196035,PC-3,Silencer,ZNF586_chr19_57769675_+_105804
11,0.7347254695765529,PC-3,Silencer,ZNF586_chr19_57769675_+_105804
12,0.7418267896949757,PC-3,Silencer,ZNF586_chr19_57769675_+_105804
13,0.7515047899543407,PC-3,Silencer,ZNF586_chr19_57769675_+_105804
14,0.760498189669531,PC-3,Silencer,ZNF586_chr19_57769675_+_105804
15,0.7696846380353166,PC-3,Silencer,ZNF586_chr19_57769675_+_105804
0,1.7490170617950198,PC-3,Silencer,FBXW5_chr9_136944738_-_100804
1,0.9999999729782628,PC-3,Silencer,FBXW5_chr9_136944738_-_100804
2,0.9200753762349047,PC-3,Silencer,FBXW5_chr9_136944738_-_100804
3,0.8731980892389265,PC-3,Silencer,FBXW5_chr9_136944738_-_100804
4,0.8573607887392856,PC-3,Silencer,FBXW5_chr9_136944738_-_100804
5,0.8458186564017693,PC-3,Silencer,FBXW5_chr9_136944738_-_100804
6,0.8464786578267155,PC-3,Silencer,FBXW5_chr9_136944738_-_100804
7,0.8481854498213998,PC-3,Silencer,FBXW5_chr9_136944738_-_100804
8,0.850735666792438,PC-3,Silencer,FBXW5_chr9_136944738_-_100804
9,0.8552489228910413,PC-3,Silencer,FBXW5_chr9_136944738_-_100804
10,0.8640847111642017,PC-3,Silencer,FBXW5_chr9_136944738_-_100804
11,0.8720158251902579,PC-3,Silencer,FBXW5_chr9_136944738_-_100804
12,0.8804081867576735,PC-3,Silencer,FBXW5_chr9_136944738_-_100804
13,0.8899745932620579,PC-3,Silencer,FBXW5_chr9_136944738_-_100804
14,0.9004531320129852,PC-3,Silencer,FBXW5_chr9_136944738_-_100804
15,0.9123536806713425,PC-3,Silencer,FBXW5_chr9_136944738_-_100804
0,3.649146443995342,PC-3,Silencer,ZNF419_chr19_57487770_+_100804
1,0.9999999099633965,PC-3,Silencer,ZNF419_chr19_57487770_+_100804
2,0.8238634454451114,PC-3,Silencer,ZNF419_chr19_57487770_+_100804
3,0.8147175047543829,PC-3,Silencer,ZNF419_chr19_57487770_+_100804
4,0.8090600142581965,PC-3,Silencer,ZNF419_chr19_57487770_+_100804
5,0.8006058878176334,PC-3,Silencer,ZNF419_chr19_57487770_+_100804
6,0.7958811360170364,PC-3,Silencer,ZNF419_chr19_57487770_+_100804
7,0.7943526971454976,PC-3,Silencer,ZNF419_chr19_57487770_+_100804
8,0.7927085612384859,PC-3,Silencer,ZNF419_chr19_57487770_+_100804
9,0.7928677639607605,PC-3,Silencer,ZNF419_chr19_57487770_+_100804
10,0.7932817297544144,PC-3,Silencer,ZNF419_chr19_57487770_+_100804
11,0.7937069276143524,PC-3,Silencer,ZNF419_chr19_57487770_+_100804
12,0.8005049162686598,PC-3,Silencer,ZNF419_chr19_57487770_+_100804
13,0.8084923964988727,PC-3,Silencer,ZNF419_chr19_57487770_+_100804
14,0.8126844467349755,PC-3,Silencer,ZNF419_chr19_57487770_+_100804
15,0.8193300934561936,PC-3,Silencer,ZNF419_chr19_57487770_+_100804
0,2.0756614669708475,PC-3,Silencer,ZNF419_chr19_57487770_+_115804
1,0.619071715394523,PC-3,Silencer,ZNF419_chr19_57487770_+_115804
2,0.572849685156033,PC-3,Silencer,ZNF419_chr19_57487770_+_115804
3,0.5624387253870308,PC-3,Silencer,ZNF419_chr19_57487770_+_115804
4,0.5606951243381121,PC-3,Silencer,ZNF419_chr19_57487770_+_115804
5,0.5588834561701841,PC-3,Silencer,ZNF419_chr19_57487770_+_115804
6,0.5595746028672688,PC-3,Silencer,ZNF419_chr19_57487770_+_115804
7,0.5620292019883997,PC-3,Silencer,ZNF419_chr19_57487770_+_115804
8,0.563910752468663,PC-3,Silencer,ZNF419_chr19_57487770_+_115804
9,0.5664825552029229,PC-3,Silencer,ZNF419_chr19_57487770_+_115804
10,0.5688418119522851,PC-3,Silencer,ZNF419_chr19_57487770_+_115804
11,0.5704801054811472,PC-3,Silencer,ZNF419_chr19_57487770_+_115804
12,0.5697810298091575,PC-3,Silencer,ZNF419_chr19_57487770_+_115804
13,0.5711421669935768,PC-3,Silencer,ZNF419_chr19_57487770_+_115804
14,0.5734926582006751,PC-3,Silencer,ZNF419_chr19_57487770_+_115804
15,0.5762835889686755,PC-3,Silencer,ZNF419_chr19_57487770_+_115804
0,2.6534429209345793,PC-3,Silencer,ZNF12_chr7_6706923_-_110804
1,0.6507634079721781,PC-3,Silencer,ZNF12_chr7_6706923_-_110804
2,0.5474696104910248,PC-3,Silencer,ZNF12_chr7_6706923_-_110804
3,0.5255714554403355,PC-3,Silencer,ZNF12_chr7_6706923_-_110804
4,0.5266166941721034,PC-3,Silencer,ZNF12_chr7_6706923_-_110804
5,0.5324374751151487,PC-3,Silencer,ZNF12_chr7_6706923_-_110804
6,0.5357229002897925,PC-3,Silencer,ZNF12_chr7_6706923_-_110804
