,delta_mean,path,wt,std,mean_mut,seq_id,context,cell_line
25062,-0.56778204,../results//context_dependence_test_100/enformer/CHAMP1_chr13_114314489_+.pickle,121.57367,9.035729,190.60101,{'CHAMP1_chr13_114314489_+'},silencing,K562
22525,-1.6394913,../results//context_dependence_test_100/enformer/ZNF416_chr19_57578911_-.pickle,57.017754,17.146812,150.49786,{'ZNF416_chr19_57578911_-'},silencing,K562
20186,-1.806021,../results//context_dependence_test_100/enformer/KLF10_chr8_102655725_-.pickle,15.599543,5.2626715,43.772644,{'KLF10_chr8_102655725_-'},silencing,K562
24765,-0.48022306,../results//context_dependence_test_100/enformer/ZNF669_chr1_247104278_-.pickle,112.3176,10.812744,166.2551,{'ZNF669_chr1_247104278_-'},silencing,K562
24499,-0.3745493,../results//context_dependence_test_100/enformer/ZNF560_chr19_9498616_-.pickle,104.90497,14.508583,144.19705,{'ZNF560_chr19_9498616_-'},silencing,K562
21278,-0.38754505,../results//context_dependence_test_100/enformer/PLBD1_chr12_14567883_-.pickle,32.268135,16.746561,44.77349,{'PLBD1_chr12_14567883_-'},silencing,K562
22434,-0.31371996,../results//context_dependence_test_100/enformer/ZNF506_chr19_19821740_-.pickle,54.922466,21.231094,72.15274,{'ZNF506_chr19_19821740_-'},silencing,K562
20766,-0.36042827,../results//context_dependence_test_100/enformer/USP47_chr11_11842065_+.pickle,23.770903,6.7992744,32.338608,{'USP47_chr11_11842065_+'},silencing,K562
21358,-0.80786985,../results//context_dependence_test_100/enformer/ZBTB5_chr9_37465450_-.pickle,33.51848,7.965307,60.597046,{'ZBTB5_chr9_37465450_-'},silencing,K562
20484,-0.568197,../results//context_dependence_test_100/enformer/FZD6_chr8_103298864_+.pickle,19.584126,16.48017,30.711767,{'FZD6_chr8_103298864_+'},silencing,K562
20955,-3.3913388,../results//context_dependence_test_100/enformer/NFKBIZ_chr3_101849513_+.pickle,26.756302,15.376846,117.49599,{'NFKBIZ_chr3_101849513_+'},silencing,K562
20042,-0.4866966,../results//context_dependence_test_100/enformer/PPP1R3B_chr8_9150658_-.pickle,13.656143,14.156244,20.302542,{'PPP1R3B_chr8_9150658_-'},silencing,K562
21942,-0.5004535,../results//context_dependence_test_100/enformer/AKAP13_chr15_85380602_+.pickle,44.59078,16.200033,66.90639,{'AKAP13_chr15_85380602_+'},silencing,K562
20185,-0.43074772,../results//context_dependence_test_100/enformer/RAB40B_chr17_82698687_-.pickle,15.561413,11.953805,22.264456,{'RAB40B_chr17_82698687_-'},silencing,K562
20106,-1.4075501,../results//context_dependence_test_100/enformer/ENSG00000290263_chr4_2242121_-.pickle,14.479372,9.761553,34.859814,{'ENSG00000290263_chr4_2242121_-'},silencing,K562
24026,-0.36642307,../results//context_dependence_test_100/enformer/AEN_chr15_88621339_+.pickle,92.44968,13.534605,126.32537,{'AEN_chr15_88621339_+'},silencing,K562
20447,-0.7137265,../results//context_dependence_test_100/enformer/ENSG00000290183_chr16_3263799_+.pickle,19.221539,11.721278,32.94046,{'ENSG00000290183_chr16_3263799_+'},silencing,K562
21008,-1.5980679,../results//context_dependence_test_100/enformer/ZNF627_chr19_11597482_+.pickle,27.603926,14.230335,71.71687,{'ZNF627_chr19_11597482_+'},silencing,K562
22083,-0.78842455,../results//context_dependence_test_100/enformer/ZNF324B_chr19_58451646_+.pickle,47.68197,15.61167,85.275604,{'ZNF324B_chr19_58451646_+'},silencing,K562
22899,-0.58784395,../results//context_dependence_test_100/enformer/ZNF460_chr19_57280484_+.pickle,65.00847,19.218246,103.223305,{'ZNF460_chr19_57280484_+'},silencing,K562
21262,-1.0576167,../results//context_dependence_test_100/enformer/ZNF140_chr12_133080881_+.pickle,31.899502,9.143988,65.63695,{'ZNF140_chr12_133080881_+'},silencing,K562
20273,-0.6389253,../results//context_dependence_test_100/enformer/MBD3L1_chr19_8832376_+.pickle,16.554886,5.9689875,27.132221,{'MBD3L1_chr19_8832376_+'},silencing,K562
22868,-0.47427806,../results//context_dependence_test_100/enformer/ZNF26_chr12_132986366_+.pickle,64.40657,10.657036,94.95319,{'ZNF26_chr12_132986366_+'},silencing,K562
21280,-0.59075975,../results//context_dependence_test_100/enformer/ZNF253_chr19_19865881_+.pickle,32.229458,13.2442875,51.269325,{'ZNF253_chr19_19865881_+'},silencing,K562
21727,-0.95616674,../results//context_dependence_test_100/enformer/GXYLT1_chr12_42144874_-.pickle,40.11219,14.922001,78.46613,{'GXYLT1_chr12_42144874_-'},silencing,K562
24769,-0.3498889,../results//context_dependence_test_100/enformer/INTS6_chr13_51453036_-.pickle,112.49312,14.457504,151.85321,{'INTS6_chr13_51453036_-'},silencing,K562
23212,-0.36111775,../results//context_dependence_test_100/enformer/ZFX_chrX_24149644_+.pickle,72.63769,6.9007173,98.86845,{'ZFX_chrX_24149644_+'},silencing,K562
21363,-1.7242019,../results//context_dependence_test_100/enformer/ZNF93_chr19_19900945_+.pickle,33.624565,24.759216,91.600105,{'ZNF93_chr19_19900945_+'},silencing,K562
20551,-1.3964337,../results//context_dependence_test_100/enformer/LDOC1_chrX_141177129_-.pickle,20.450598,21.260967,49.008503,{'LDOC1_chrX_141177129_-'},silencing,K562
21971,-0.8963446,../results//context_dependence_test_100/enformer/ZNF12_chr7_6706923_-.pickle,45.355484,13.197479,86.00963,{'ZNF12_chr7_6706923_-'},silencing,K562
20084,-0.4106818,../results//context_dependence_test_100/enformer/OTUD1_chr10_23439074_+.pickle,14.184786,11.775343,20.01022,{'OTUD1_chr10_23439074_+'},silencing,K562
21736,-0.81358826,../results//context_dependence_test_100/enformer/ZNF33B_chr10_42638570_-.pickle,40.313282,23.083979,73.111694,{'ZNF33B_chr10_42638570_-'},silencing,K562
22891,-0.96489,../results//context_dependence_test_100/enformer/PRRG1_chrX_37349363_+.pickle,64.89055,11.609396,127.50279,{'PRRG1_chrX_37349363_+'},silencing,K562
20091,-2.146062,../results//context_dependence_test_100/enformer/MYO1G_chr7_44979015_-.pickle,14.255318,13.254862,44.84811,{'MYO1G_chr7_44979015_-'},silencing,K562
21364,-0.50543994,../results//context_dependence_test_100/enformer/ZNF605_chr12_132956306_-.pickle,33.688232,9.926295,50.71561,{'ZNF605_chr12_132956306_-'},silencing,K562
20773,-1.6734023,../results//context_dependence_test_100/enformer/KBTBD8_chr3_66998306_+.pickle,23.875961,17.427813,63.83005,{'KBTBD8_chr3_66998306_+'},silencing,K562
20648,-0.5406033,../results//context_dependence_test_100/enformer/ZNF71_chr19_56595299_+.pickle,21.82005,12.695156,33.61604,{'ZNF71_chr19_56595299_+'},silencing,K562
22846,-0.32332882,../results//context_dependence_test_100/enformer/ANKFY1_chr17_4263956_-.pickle,63.82155,12.651329,84.456894,{'ANKFY1_chr17_4263956_-'},silencing,K562
21343,-0.67199075,../results//context_dependence_test_100/enformer/ZNF548_chr19_57389874_+.pickle,33.25928,12.758968,55.60921,{'ZNF548_chr19_57389874_+'},silencing,K562
20592,-2.517278,../results//context_dependence_test_100/enformer/TMEM86B_chr19_55228763_-.pickle,20.959406,12.669315,73.720055,{'TMEM86B_chr19_55228763_-'},silencing,K562
20796,-1.3639257,../results//context_dependence_test_100/enformer/RTL6_chr22_44498233_-.pickle,24.157738,14.437521,57.107098,{'RTL6_chr22_44498233_-'},silencing,K562
20073,-0.35376492,../results//context_dependence_test_100/enformer/LRP3_chr19_33194329_+.pickle,14.069879,8.006733,19.047308,{'LRP3_chr19_33194329_+'},silencing,K562
20946,-0.77752554,../results//context_dependence_test_100/enformer/KRCC1_chr2_88055783_-.pickle,26.631083,7.5396414,47.33743,{'KRCC1_chr2_88055783_-'},silencing,K562
20054,-1.334469,../results//context_dependence_test_100/enformer/ZNF20_chr19_12140350_-.pickle,13.769346,12.337954,32.14411,{'ZNF20_chr19_12140350_-'},silencing,K562
21694,-0.44062704,../results//context_dependence_test_100/enformer/ZNF470_chr19_56567525_+.pickle,39.35229,7.058983,56.691975,{'ZNF470_chr19_56567525_+'},silencing,K562
20571,-0.86902,../results//context_dependence_test_100/enformer/HSD17B7_chr1_162790722_+.pickle,20.675694,12.950787,38.643284,{'HSD17B7_chr1_162790722_+'},silencing,K562
20797,-0.5843475,../results//context_dependence_test_100/enformer/MED26_chr19_16628204_-.pickle,24.241375,7.236577,38.40676,{'MED26_chr19_16628204_-'},silencing,K562
21732,-1.4600468,../results//context_dependence_test_100/enformer/GADD45B_chr19_2476126_+.pickle,40.237995,19.806362,98.98735,{'GADD45B_chr19_2476126_+'},silencing,K562
20564,-2.2212343,../results//context_dependence_test_100/enformer/MAT2A_chr2_85539167_+.pickle,20.589596,12.02912,66.32391,{'MAT2A_chr2_85539167_+'},silencing,K562
23210,-0.33740556,../results//context_dependence_test_100/enformer/TOR1B_chr9_129803183_+.pickle,72.578674,15.877418,97.06712,{'TOR1B_chr9_129803183_+'},silencing,K562
20259,-0.6015093,../results//context_dependence_test_100/enformer/SNN_chr16_11668454_+.pickle,16.407341,13.404989,26.276508,{'SNN_chr16_11668454_+'},silencing,K562
20075,-0.50385565,../results//context_dependence_test_100/enformer/SOCS5_chr2_46699294_+.pickle,14.081729,12.273288,21.176888,{'SOCS5_chr2_46699294_+'},silencing,K562
22370,-1.2650892,../results//context_dependence_test_100/enformer/RBAK_chr7_5045859_+.pickle,53.719345,20.763075,121.67911,{'RBAK_chr7_5045859_+'},silencing,K562
20428,-0.32536152,../results//context_dependence_test_100/enformer/ZNF892_chr2_95207520_+.pickle,18.864391,11.586985,25.002138,{'ZNF892_chr2_95207520_+'},silencing,K562
23790,-0.34836397,../results//context_dependence_test_100/enformer/ZNF397_chr18_35241054_+.pickle,86.44661,18.220495,116.56149,{'ZNF397_chr18_35241054_+'},silencing,K562
23885,-0.653879,../results//context_dependence_test_100/enformer/ZNF302_chr19_34677646_+.pickle,88.85164,18.31085,146.94986,{'ZNF302_chr19_34677646_+'},silencing,K562
20558,-1.1128819,../results//context_dependence_test_100/enformer/ZNF304_chr19_57351270_+.pickle,20.527277,13.750324,43.37171,{'ZNF304_chr19_57351270_+'},silencing,K562
24442,-0.4678479,../results//context_dependence_test_100/enformer/ABHD10_chr3_111979025_+.pickle,103.24994,19.200779,151.5552,{'ABHD10_chr3_111979025_+'},silencing,K562
22403,-0.43101266,../results//context_dependence_test_100/enformer/ZNF275_chrX_153334146_+.pickle,54.292664,15.96056,77.69349,{'ZNF275_chrX_153334146_+'},silencing,K562
21060,-1.8095531,../results//context_dependence_test_100/enformer/ZNF552_chr19_57814913_-.pickle,28.590576,17.2224,80.326744,{'ZNF552_chr19_57814913_-'},silencing,K562
21429,-0.401078,../results//context_dependence_test_100/enformer/ARHGAP15_chr2_143129418_+.pickle,34.74948,15.337883,48.686733,{'ARHGAP15_chr2_143129418_+'},silencing,K562
20751,-0.37946767,../results//context_dependence_test_100/enformer/USP7_chr16_8963906_-.pickle,23.541302,5.8485475,32.474464,{'USP7_chr16_8963906_-'},silencing,K562
23251,-0.31189895,../results//context_dependence_test_100/enformer/CCT6B_chr17_34961460_-.pickle,73.45786,6.431486,96.36929,{'CCT6B_chr17_34961460_-'},silencing,K562
21254,-0.9004454,../results//context_dependence_test_100/enformer/CYB5D1_chr17_7858002_+.pickle,31.82909,12.743002,60.48945,{'CYB5D1_chr17_7858002_+'},silencing,K562
23272,-0.388858,../results//context_dependence_test_100/enformer/ZNF559-ZNF177_chr19_9324173_+.pickle,73.887634,14.158519,102.61943,{'ZNF559-ZNF177_chr19_9324173_+'},silencing,K562
21205,-1.186934,../results//context_dependence_test_100/enformer/ZNF17_chr19_57411178_+.pickle,30.9266,14.236928,67.63443,{'ZNF17_chr19_57411178_+'},silencing,K562
22406,-1.2530481,../results//context_dependence_test_100/enformer/ZNF222_chr19_44025378_+.pickle,54.35429,18.702019,122.46283,{'ZNF222_chr19_44025378_+'},silencing,K562
23052,-0.7413401,../results//context_dependence_test_100/enformer/HELB_chr12_66302492_+.pickle,68.73206,13.400054,119.6859,{'HELB_chr12_66302492_+'},silencing,K562
22127,-0.94380414,../results//context_dependence_test_100/enformer/ZNF202_chr11_123741660_-.pickle,48.608536,13.665724,94.48547,{'ZNF202_chr11_123741660_-'},silencing,K562
21305,-0.5446794,../results//context_dependence_test_100/enformer/ZSCAN31_chr6_28336134_-.pickle,32.741188,10.6026945,50.57464,{'ZSCAN31_chr6_28336134_-'},silencing,K562
22093,-0.75019,../results//context_dependence_test_100/enformer/NEK11_chr3_131026882_+.pickle,47.943638,15.873018,83.91048,{'NEK11_chr3_131026882_+'},silencing,K562
21124,-1.499926,../results//context_dependence_test_100/enformer/TREML2_chr6_41201149_-.pickle,29.558853,12.611378,73.89494,{'TREML2_chr6_41201149_-'},silencing,K562
20261,-0.86826456,../results//context_dependence_test_100/enformer/ZNF671_chr19_57727624_-.pickle,16.429813,11.02916,30.695238,{'ZNF671_chr19_57727624_-'},silencing,K562
22303,-0.74183756,../results//context_dependence_test_100/enformer/ZNF136_chr19_12163069_+.pickle,52.29801,16.312477,91.09464,{'ZNF136_chr19_12163069_+'},silencing,K562
23170,-1.4028995,../results//context_dependence_test_100/enformer/ZNF264_chr19_57191500_+.pickle,71.41992,29.810764,171.6149,{'ZNF264_chr19_57191500_+'},silencing,K562
22689,-0.5064376,../results//context_dependence_test_100/enformer/AMDHD2_chr16_2520389_+.pickle,60.7473,10.899706,91.51202,{'AMDHD2_chr16_2520389_+'},silencing,K562
20950,-0.35771686,../results//context_dependence_test_100/enformer/ELK3_chr12_96194374_+.pickle,26.684113,9.674536,36.22947,{'ELK3_chr12_96194374_+'},silencing,K562
23015,-0.3482077,../results//context_dependence_test_100/enformer/BTG2_chr1_203305518_+.pickle,68.01244,14.944692,91.6949,{'BTG2_chr1_203305518_+'},silencing,K562
21004,-0.5410075,../results//context_dependence_test_100/enformer/ZNF354A_chr5_178730659_-.pickle,27.559961,10.950437,42.470108,{'ZNF354A_chr5_178730659_-'},silencing,K562
24234,-0.33657005,../results//context_dependence_test_100/enformer/ZNF266_chr19_9435571_-.pickle,97.420784,14.680626,130.2097,{'ZNF266_chr19_9435571_-'},silencing,K562
25019,-0.31398287,../results//context_dependence_test_100/enformer/C3orf38_chr3_88149958_+.pickle,120.5255,17.188948,158.36844,{'C3orf38_chr3_88149958_+'},silencing,K562
23895,-0.5818642,../results//context_dependence_test_100/enformer/ZNF197_chr3_44625018_+.pickle,89.145515,18.60134,141.0161,{'ZNF197_chr3_44625018_+'},silencing,K562
23404,-0.6003597,../results//context_dependence_test_100/enformer/FOXO3B_chr17_18682314_-.pickle,77.1564,14.801897,123.478,{'FOXO3B_chr17_18682314_-'},silencing,K562
21984,-0.43944225,../results//context_dependence_test_100/enformer/TCF7L2_chr10_112950246_+.pickle,45.548195,16.085556,65.563995,{'TCF7L2_chr10_112950246_+'},silencing,K562
21357,-0.6323307,../results//context_dependence_test_100/enformer/ZCCHC14_chr16_87493024_-.pickle,33.56613,12.462988,54.791027,{'ZCCHC14_chr16_87493024_-'},silencing,K562
22319,-0.59063804,../results//context_dependence_test_100/enformer/CBLB_chr3_105869012_-.pickle,52.643166,10.912227,83.73622,{'CBLB_chr3_105869012_-'},silencing,K562
20023,-0.65395373,../results//context_dependence_test_100/enformer/CHAF1B_chr21_36385391_+.pickle,13.444206,14.81526,22.236095,{'CHAF1B_chr21_36385391_+'},silencing,K562
20994,-1.1253167,../results//context_dependence_test_100/enformer/ZNF443_chr19_12441021_-.pickle,27.408722,21.785831,58.252216,{'ZNF443_chr19_12441021_-'},silencing,K562
22395,-0.7594795,../results//context_dependence_test_100/enformer/NFIL3_chr9_91423832_-.pickle,54.116478,16.460018,95.216835,{'NFIL3_chr9_91423832_-'},silencing,K562
22006,-1.2962569,../results//context_dependence_test_100/enformer/ASTE1_chr3_131026792_-.pickle,46.141357,17.510315,105.95241,{'ASTE1_chr3_131026792_-'},silencing,K562
21021,-0.7368586,../results//context_dependence_test_100/enformer/PLEKHH3_chr17_42676994_-.pickle,27.847343,13.86219,48.366898,{'PLEKHH3_chr17_42676994_-'},silencing,K562
22840,-0.573811,../results//context_dependence_test_100/enformer/REEP5_chr5_112922227_-.pickle,63.639854,28.212978,100.157104,{'REEP5_chr5_112922227_-'},silencing,K562
23423,-1.2202752,../results//context_dependence_test_100/enformer/ZNF595_chr4_53294_+.pickle,77.47779,6.6405773,172.02202,{'ZNF595_chr4_53294_+'},silencing,K562
21114,-1.4947968,../results//context_dependence_test_100/enformer/MYBL1_chr8_66613294_-.pickle,29.386234,13.412764,73.31268,{'MYBL1_chr8_66613294_-'},silencing,K562
20609,-2.463852,../results//context_dependence_test_100/enformer/ZNF606_chr19_58002819_-.pickle,21.098766,13.416296,73.083,{'ZNF606_chr19_58002819_-'},silencing,K562
20173,-0.8801252,../results//context_dependence_test_100/enformer/ZNF717_chr3_75785549_-.pickle,15.447669,9.119817,29.043552,{'ZNF717_chr3_75785549_-'},silencing,K562
20708,-1.7611681,../results//context_dependence_test_100/enformer/ZNF555_chr19_2841474_+.pickle,22.734015,13.119292,62.772438,{'ZNF555_chr19_2841474_+'},silencing,K562
23419,-0.7225709,../results//context_dependence_test_100/enformer/ZNF225_chr19_44113398_+.pickle,77.40498,16.388966,133.33557,{'ZNF225_chr19_44113398_+'},silencing,K562
20909,-0.78849083,../results//context_dependence_test_100/enformer/ENSG00000288208_chr1_45491155_-.pickle,26.127327,21.37775,46.728485,{'ENSG00000288208_chr1_45491155_-'},silencing,K562
21512,-0.35181272,../results//context_dependence_test_100/enformer/FAM174A_chr5_100535373_+.pickle,36.323853,8.049688,49.103046,{'FAM174A_chr5_100535373_+'},silencing,K562
21925,-0.65957606,../results//context_dependence_test_100/enformer/NBEAL1_chr2_203014878_+.pickle,44.32927,16.20856,73.567795,{'NBEAL1_chr2_203014878_+'},silencing,K562
21164,-0.96961504,../results//context_dependence_test_100/enformer/ENSG00000269533_chr19_57390007_+.pickle,30.28046,14.218559,59.64085,{'ENSG00000269533_chr19_57390007_+'},silencing,K562
22180,-0.9220583,../results//context_dependence_test_100/enformer/ZNF189_chr9_101398850_+.pickle,49.82139,10.079672,95.75961,{'ZNF189_chr9_101398850_+'},silencing,K562
22659,-0.3994455,../results//context_dependence_test_100/enformer/P2RX1_chr17_3916465_-.pickle,60.145805,12.807323,84.17078,{'P2RX1_chr17_3916465_-'},silencing,K562
24760,-0.33714,../results//context_dependence_test_100/enformer/FEM1C_chr5_115544775_-.pickle,112.20693,14.352015,150.03638,{'FEM1C_chr5_115544775_-'},silencing,K562
20547,-0.6913508,../results//context_dependence_test_100/enformer/ZFP69_chr1_40477289_+.pickle,20.386395,17.691086,34.480545,{'ZFP69_chr1_40477289_+'},silencing,K562
22330,-0.9326953,../results//context_dependence_test_100/enformer/ETV3_chr1_157138474_-.pickle,52.90045,14.217198,102.240456,{'ETV3_chr1_157138474_-'},silencing,K562
20750,-0.36270502,../results//context_dependence_test_100/enformer/AK7_chr14_96392127_+.pickle,23.518534,14.8011,32.048824,{'AK7_chr14_96392127_+'},silencing,K562
22545,-0.76749915,../results//context_dependence_test_100/enformer/ZNF286A_chr17_15699776_+.pickle,57.53986,13.5285845,101.70165,{'ZNF286A_chr17_15699776_+'},silencing,K562
21377,-0.3156261,../results//context_dependence_test_100/enformer/ZNF324_chr19_58467079_+.pickle,33.950294,9.687452,44.665894,{'ZNF324_chr19_58467079_+'},silencing,K562
20062,-0.5690123,../results//context_dependence_test_100/enformer/ADGRG1_chr16_57628554_+.pickle,13.963677,10.261947,21.909182,{'ADGRG1_chr16_57628554_+'},silencing,K562
20255,-0.67191845,../results//context_dependence_test_100/enformer/PLPPR2_chr19_11355497_+.pickle,16.417534,8.656549,27.448778,{'PLPPR2_chr19_11355497_+'},silencing,K562
20162,-0.4752688,../results//context_dependence_test_100/enformer/N6AMT1_chr21_28885367_-.pickle,15.262499,8.910906,22.516289,{'N6AMT1_chr21_28885367_-'},silencing,K562
21493,-0.6396022,../results//context_dependence_test_100/enformer/AHCYL2_chr7_129225029_+.pickle,35.855206,15.960462,58.788273,{'AHCYL2_chr7_129225029_+'},silencing,K562
21249,-0.60431194,../results//context_dependence_test_100/enformer/CDCA4_chr14_105021060_-.pickle,31.753683,9.192161,50.942814,{'CDCA4_chr14_105021060_-'},silencing,K562
23045,-0.8681687,../results//context_dependence_test_100/enformer/ZNF850_chr19_36772814_-.pickle,68.615845,17.936958,128.18597,{'ZNF850_chr19_36772814_-'},silencing,K562
21148,-1.9526054,../results//context_dependence_test_100/enformer/ZNF134_chr19_57614241_+.pickle,30.103252,22.094667,88.883026,{'ZNF134_chr19_57614241_+'},silencing,K562
24625,-0.5144588,../results//context_dependence_test_100/enformer/ZNF124_chr1_247172002_-.pickle,108.23528,19.326359,163.91788,{'ZNF124_chr1_247172002_-'},silencing,K562
20395,-0.8955467,../results//context_dependence_test_100/enformer/ZNF665_chr19_53193358_-.pickle,18.480186,15.01647,35.030056,{'ZNF665_chr19_53193358_-'},silencing,K562
20794,-0.34057972,../results//context_dependence_test_100/enformer/STARD5_chr15_81324141_-.pickle,24.193178,16.522163,32.432884,{'STARD5_chr15_81324141_-'},silencing,K562
22430,-0.83722156,../results//context_dependence_test_100/enformer/TRAPPC2B_chr19_57363566_+.pickle,54.892136,13.043076,100.849014,{'TRAPPC2B_chr19_57363566_+'},silencing,K562
21683,-0.77923334,../results//context_dependence_test_100/enformer/MST1_chr3_49689474_-.pickle,39.18275,10.841825,69.715256,{'MST1_chr3_49689474_-'},silencing,K562
22843,-0.39021453,../results//context_dependence_test_100/enformer/ZNF723_chr19_22832290_+.pickle,63.7585,24.33738,88.63799,{'ZNF723_chr19_22832290_+'},silencing,K562
20283,-0.42511252,../results//context_dependence_test_100/enformer/JAK1_chr1_64966552_-.pickle,16.692991,7.87609,23.78939,{'JAK1_chr1_64966552_-'},silencing,K562
20760,-0.77222425,../results//context_dependence_test_100/enformer/ZFP90_chr16_68539290_+.pickle,23.669483,12.124303,41.94763,{'ZFP90_chr16_68539290_+'},silencing,K562
23884,-0.38298535,../results//context_dependence_test_100/enformer/ZNF550_chr19_57559812_-.pickle,88.79084,21.38577,122.79643,{'ZNF550_chr19_57559812_-'},silencing,K562
21180,-0.37096563,../results//context_dependence_test_100/enformer/CAV1_chr7_116526276_+.pickle,30.509016,13.565882,41.826813,{'CAV1_chr7_116526276_+'},silencing,K562
20152,-0.8451307,../results//context_dependence_test_100/enformer/ACSL6_chr5_131994579_-.pickle,15.140417,8.340795,27.936049,{'ACSL6_chr5_131994579_-'},silencing,K562
