,Chromosome,Start,gene_name,gene_id,Strand,PC-3
49353,chr20,5113076,TMEM230,ENSG00000089063.15,-,220.97811889648438
43042,chr17,42017439,DNAJC7,ENSG00000168259.17,-,221.36077880859375
7626,chr2,84459280,SUCLG1,ENSG00000163541.12,-,221.47036743164062
2694,chr1,231528652,TSNAX-DISC1,ENSG00000270106.6,+,221.47430419921875
25925,chr10,60778477,CDK1,ENSG00000170312.17,+,222.27728271484375
11492,chr3,139389736,COPB2,ENSG00000184432.11,-,222.31272888183594
44558,chr18,47176362,IER3IP1,ENSG00000134049.6,-,222.32257080078125
39276,chr16,66934443,CES2,ENSG00000172831.14,+,222.41258239746094
23761,chr9,33265048,CHMP5,ENSG00000086065.14,+,222.4866943359375
14881,chr5,139341853,PAIP2,ENSG00000120727.13,+,222.91534423828125
43388,chr17,58352201,SUPT4H1,ENSG00000213246.7,-,222.996337890625
43830,chr17,81860522,P4HB,ENSG00000185624.16,-,223.0655975341797
47069,chr19,9827816,FBXL12,ENSG00000127452.9,-,223.15078735351562
47889,chr19,45691940,SNRPD2,ENSG00000125743.11,-,223.21530151367188
3102,chr1,19485539,CAPZB,ENSG00000077549.19,-,223.2825164794922
37105,chr15,65530489,HACD3,ENSG00000074696.13,+,223.32325744628906
11561,chr3,149377649,TM4SF1,ENSG00000169908.12,-,223.39517211914062
31856,chr12,56158361,MYL6,ENSG00000092841.19,+,223.50912475585938
38549,chr16,3024034,THOC6,ENSG00000131652.14,+,223.54043579101562
10062,chr3,150603320,SELENOT,ENSG00000198843.14,+,223.64578247070312
38261,chr15,90994535,PRC1,ENSG00000198901.14,-,223.6583709716797
47213,chr19,12957223,GADD45GIP1,ENSG00000179271.3,-,223.683837890625
43297,chr17,48944810,SNF8,ENSG00000159210.10,-,223.6971435546875
13060,chr4,674276,ATP5ME,ENSG00000169020.10,-,223.7755889892578
29999,chr11,47578956,KBTBD4,ENSG00000123444.14,-,223.77862548828125
20556,chr7,6484152,KDELR2,ENSG00000136240.10,-,224.0630340576172
29986,chr11,47426439,PSMC3,ENSG00000165916.9,-,224.13198852539062
17168,chr6,43021622,RRP36,ENSG00000124541.7,+,224.13856506347656
7486,chr2,68252532,PPP3R1,ENSG00000221823.11,-,224.186767578125
5691,chr2,73926879,DGUOK,ENSG00000114956.20,+,224.2268524169922
41484,chr17,45061316,NMT1,ENSG00000136448.13,+,224.36810302734375
48848,chr20,36605778,RAB5IF,ENSG00000101084.19,+,224.4227294921875
9766,chr3,122384175,FAM162A,ENSG00000114023.16,+,224.47137451171875
26853,chr10,32056425,KIF5B,ENSG00000170759.11,-,224.4951171875
12558,chr4,88523809,HERC3,ENSG00000287542.1,+,224.50970458984375
1837,chr1,155689090,DAP3,ENSG00000132676.16,+,224.70513916015625
25288,chr9,121201869,RAB14,ENSG00000119396.12,-,224.76776123046875
24517,chr9,135500681,MRPS2,ENSG00000122140.13,+,225.1444091796875
23338,chr8,102864163,AZIN1,ENSG00000155096.15,-,225.2023468017578
20888,chr7,66995586,SBDS,ENSG00000126524.12,-,225.36209106445312
25556,chr9,137046177,NPDC1,ENSG00000107281.10,-,225.38925170898438
41208,chr17,35587321,AP2B1,ENSG00000006125.18,+,225.43333435058594
21119,chr7,97872436,ASNS,ENSG00000070669.17,-,225.47174072265625
37750,chr15,48878054,SHC4,ENSG00000185634.12,-,225.48464965820312
20321,chr7,143263455,GSTK1,ENSG00000197448.14,+,225.68161010742188
34603,chr13,46797161,ESD,ENSG00000139684.15,-,225.6959686279297
14829,chr5,134758778,DDX46,ENSG00000145833.16,+,225.8087921142578
5023,chr1,231528603,ENSG00000287856,ENSG00000287856.1,-,225.82968139648438
49890,chr21,33543037,SON,ENSG00000159140.23,+,225.82974243164062
52197,chrX,103215123,BEX4,ENSG00000102409.10,+,225.88189697265625
2870,chr1,1375157,AURKAIP1,ENSG00000175756.14,-,225.9922332763672
40964,chr17,16381090,UBB,ENSG00000170315.14,+,226.04885864257812
29506,chr11,2992300,NAP1L4,ENSG00000205531.14,-,226.102783203125
7475,chr2,65130105,RAB1A,ENSG00000138069.18,-,226.2615203857422
7749,chr2,99181058,MITD1,ENSG00000158411.11,-,226.38482666015625
1841,chr1,156054781,LAMTOR2,ENSG00000116586.12,+,226.41781616210938
24782,chr9,32573159,NDUFB6,ENSG00000165264.11,-,226.42529296875
49268,chr20,543781,CSNK2A1,ENSG00000101266.19,-,226.50241088867188
47270,chr19,14572066,NDUFB7,ENSG00000099795.7,-,226.5561981201172
3767,chr1,84506273,GNG5,ENSG00000174021.12,-,226.6992645263672
42501,chr17,7931946,TRAPPC1,ENSG00000170043.12,-,227.22235107421875
49307,chr20,2470789,SNRPB,ENSG00000125835.20,-,227.2742919921875
33668,chr12,106248020,CKAP4,ENSG00000136026.14,-,227.64834594726562
53645,chrX,153935041,NAA10,ENSG00000102030.16,-,228.093505859375
37935,chr15,64989911,SPG21,ENSG00000090487.11,-,228.19058227539062
53550,chrX,136880725,RBMX,ENSG00000147274.14,-,228.26925659179688
19955,chr7,100875125,SRRT,ENSG00000087087.20,+,228.78115844726562
16489,chr5,179806866,MGAT4B,ENSG00000161013.17,-,228.9052734375
41268,chr17,39200315,RPL19,ENSG00000108298.12,+,229.1341552734375
38164,chr15,82540457,RPS17,ENSG00000182774.13,-,229.2786865234375
990,chr1,53014973,SCP2,ENSG00000116171.19,+,229.2947998046875
38520,chr16,2752637,SRRM2,ENSG00000167978.19,+,229.4443359375
3730,chr1,71081011,ZRANB2,ENSG00000132485.14,-,229.5731201171875
39698,chr16,636302,METTL26,ENSG00000130731.16,-,229.66677856445312
3542,chr1,46303616,LRRC41,ENSG00000132128.18,-,229.7130126953125
14887,chr5,139561338,UBE2D2,ENSG00000131508.17,+,229.75767517089844
46958,chr19,5903703,ENSG00000267740,ENSG00000267740.5,-,229.98985290527344
42730,chr17,28357527,POLDIP2,ENSG00000004142.12,-,230.0078582763672
16748,chr6,27133042,H2AC11,ENSG00000196787.4,+,230.02488708496094
16257,chr5,149551397,CSNK1A1,ENSG00000113712.19,-,230.19607543945312
34880,chr14,22766701,OXA1L,ENSG00000155463.14,+,230.4391326904297
16759,chr6,27865316,H2AC16,ENSG00000276903.2,+,230.54464721679688
50217,chr21,33915804,ATP5PO,ENSG00000241837.7,-,230.55799865722656
49746,chr20,59032345,ATP5F1E,ENSG00000124172.10,-,230.66055297851562
5856,chr2,99181185,MRPL30,ENSG00000185414.20,+,230.6959686279297
15362,chr5,177303820,PRELID1,ENSG00000169230.10,+,230.7583770751953
27220,chr10,95291003,PDLIM1,ENSG00000107438.9,-,230.85098266601562
16854,chr6,30571441,ABCF1,ENSG00000204574.14,+,231.51344299316406
38854,chr16,23678888,PLK1,ENSG00000166851.15,+,231.64059448242188
49600,chr20,45348424,SDC4,ENSG00000124145.6,-,231.766845703125
51649,chrX,21940708,SMS,ENSG00000102172.16,+,231.79351806640625
5359,chr2,28894666,WDR43,ENSG00000163811.12,+,231.80569458007812
23414,chr8,120445150,MRPL13,ENSG00000172172.8,-,231.8946533203125
10211,chr3,179562925,ACTL6A,ENSG00000136518.17,+,232.0006866455078
14159,chr5,10353715,MARCHF6,ENSG00000145495.17,+,232.07064819335938
7513,chr2,70293740,SNRPG,ENSG00000143977.14,-,232.12245178222656
3315,chr1,32222359,TMEM234,ENSG00000160055.20,-,232.201416015625
3424,chr1,37990022,SF3A3,ENSG00000183431.12,-,232.20999145507812
40620,chr16,88811920,APRT,ENSG00000198931.11,-,232.63844299316406
18757,chr6,108261040,SNX3,ENSG00000112335.15,-,232.71607971191406
42165,chr17,82051892,GPS1,ENSG00000169727.14,+,232.73617553710938
7356,chr2,47176511,CALM2,ENSG00000143933.20,-,232.75732421875
7355,chr2,47176511,ENSG00000273269,ENSG00000273269.3,-,232.77023315429688
25342,chr9,125241343,HSPA5,ENSG00000044574.9,-,232.83184814453125
32850,chr12,15882324,EPS8,ENSG00000151491.14,-,233.28085327148438
37174,chr15,69452817,RPLP1,ENSG00000137818.12,+,233.43765258789062
21284,chr7,106112312,SYPL1,ENSG00000008282.10,-,233.4654083251953
30046,chr11,57335892,SSRP1,ENSG00000149136.9,-,233.47659301757812
20258,chr7,139359893,LUC7L2,ENSG00000146963.18,+,233.56393432617188
13798,chr4,121823883,CCNA2,ENSG00000145386.11,-,233.59373474121094
5070,chr1,241519755,FH,ENSG00000091483.8,-,233.67425537109375
31451,chr12,27710834,MRPS35,ENSG00000061794.13,+,233.67840576171875
47397,chr19,18919375,COPE,ENSG00000105669.14,-,233.87901306152344
19563,chr7,56064283,SUMF2,ENSG00000129103.19,+,234.02017211914062
15949,chr5,115626014,TMED7-TICAM2,ENSG00000251201.8,-,234.1566162109375
50566,chr22,29268290,EWSR1,ENSG00000182944.18,+,234.27395629882812
9291,chr3,49022120,NDUFAF3,ENSG00000178057.15,+,234.33160400390625
30376,chr11,67401871,PPP1CA,ENSG00000172531.16,-,234.58163452148438
42669,chr17,18258723,FLII,ENSG00000177731.16,-,234.77554321289062
28460,chr11,63986445,OTUB1,ENSG00000167770.13,+,234.83395385742188
47994,chr19,48619177,RPL18,ENSG00000063177.13,-,235.0733642578125
19837,chr7,98281685,BRI3,ENSG00000164713.10,+,235.18075561523438
19366,chr7,27740161,TAX1BP1,ENSG00000106052.14,+,235.24136352539062
29204,chr11,118572408,ARCN1,ENSG00000095139.15,+,235.28768920898438
3933,chr1,109426448,PSMA5,ENSG00000143106.13,-,235.41159057617188
9400,chr3,52686015,GNL3,ENSG00000163938.17,+,235.60665893554688
30175,chr11,62679055,UBXN1,ENSG00000162191.14,-,235.712158203125
13386,chr4,70839890,GRSF1,ENSG00000132463.15,-,235.96218872070312
31579,chr12,49265080,TUBA1C,ENSG00000167553.17,+,236.176025390625
23096,chr8,70608416,TRAM1,ENSG00000067167.8,-,236.4735565185547
4920,chr1,220046505,EPRS1,ENSG00000136628.18,-,236.64175415039062
20811,chr7,44582231,TMED4,ENSG00000158604.15,-,236.65621948242188
13895,chr4,145098196,ANAPC10,ENSG00000164162.14,-,236.86911010742188
32250,chr12,107685798,PWP1,ENSG00000136045.12,+,237.02969360351562
22900,chr8,30083064,SARAF,ENSG00000133872.14,-,237.12660217285156
20011,chr7,103347642,PSMC2,ENSG00000161057.13,+,237.14854431152344
27842,chr11,9384651,IPO7,ENSG00000205339.10,+,237.23001098632812
28849,chr11,75399517,RPS3,ENSG00000149273.15,+,237.23831176757812
13778,chr4,119300645,C4orf3,ENSG00000164096.13,-,237.29629516601562
9094,chr3,40457338,RPL14,ENSG00000188846.14,+,237.4622802734375
43837,chr17,81871324,ARHGDIA,ENSG00000141522.12,-,237.4668731689453
42776,chr17,29294115,NUFIP2,ENSG00000108256.9,-,237.5448455810547
23584,chr8,143939597,PLEC,ENSG00000178209.17,-,237.60348510742188
41263,chr17,38752740,PSMB3,ENSG00000277791.5,+,237.6781768798828
52099,chrX,77899467,COX7B,ENSG00000131174.7,+,237.97850036621094
49371,chr20,10434214,MKKS,ENSG00000125863.20,-,238.0667724609375
26024,chr10,72216011,ANAPC16,ENSG00000166295.9,+,238.1558837890625
21773,chr8,17246957,VPS37A,ENSG00000155975.10,+,238.65988159179688
26731,chr10,12195869,NUDT5,ENSG00000165609.14,-,238.66436767578125
11229,chr3,113746230,NAA50,ENSG00000121579.14,-,238.66470336914062
32421,chr12,120687148,MLEC,ENSG00000110917.8,+,238.68984985351562
13666,chr4,99950275,H2AZ1,ENSG00000164032.12,-,239.2393798828125
6341,chr2,177392767,AGPS,ENSG00000018510.18,+,239.2861328125
14897,chr5,140175187,CYSTM1,ENSG00000120306.11,+,239.5592041015625
49684,chr20,50958532,DPM1,ENSG00000000419.14,-,239.5709228515625
45099,chr19,8321495,RPS28,ENSG00000233927.5,+,239.61557006835938
43021,chr17,41528308,KRT19,ENSG00000171345.13,-,239.65823364257812
7942,chr2,149587778,MMADHC,ENSG00000168288.13,-,239.69044494628906
5863,chr2,101002282,RPL31,ENSG00000071082.11,+,239.76953125
22597,chr8,144095075,CYC1,ENSG00000179091.5,+,239.79010009765625
34630,chr13,49691463,EBPL,ENSG00000123179.14,-,239.85543823242188
28942,chr11,86800541,PRSS23,ENSG00000150687.12,+,239.8732147216797
3948,chr1,110407668,LAMTOR5,ENSG00000134248.14,-,239.8992919921875
11423,chr3,131502971,MRPL3,ENSG00000114686.9,-,239.94065856933594
10098,chr3,155870649,GMPS,ENSG00000163655.16,+,240.02163696289062
6852,chr2,232550682,EIF4E2,ENSG00000135930.15,+,240.04959106445312
17504,chr6,110958705,GTF3C6,ENSG00000155115.7,+,240.10247802734375
19841,chr7,99325878,ENSG00000284292,ENSG00000284292.1,+,240.18527221679688
14803,chr5,132866645,UQCRQ,ENSG00000164405.11,+,240.397216796875
26595,chr10,125823545,BCCIP,ENSG00000107949.17,+,240.40396118164062
10394,chr3,197950189,RPL35A,ENSG00000182899.17,+,240.434814453125
35224,chr14,58244903,PSMA3,ENSG00000100567.13,+,240.44921875
1632,chr1,150293860,MRPS21,ENSG00000266472.6,+,240.67489624023438
24857,chr9,35072625,VCP,ENSG00000165280.18,-,240.802978515625
47184,chr19,12669397,ENSG00000269590,ENSG00000269590.1,-,240.85610961914062
8345,chr2,202238569,SUMO1,ENSG00000116030.17,-,240.86553955078125
33974,chr13,21140577,SAP18,ENSG00000150459.13,+,240.90621948242188
21444,chr7,133082090,CHCHD3,ENSG00000106554.13,-,241.10736083984375
27058,chr10,70233434,PPA1,ENSG00000180817.12,-,241.26963806152344
3184,chr1,23980308,SRSF10,ENSG00000188529.15,-,241.36453247070312
1470,chr1,112619831,CAPZA1,ENSG00000116489.13,+,241.36767578125
12811,chr4,145098310,ABCE1,ENSG00000164163.11,+,241.49801635742188
52112,chrX,78104247,PGK1,ENSG00000102144.15,+,241.52777099609375
4291,chr1,153977674,JTB,ENSG00000143543.15,-,241.7150421142578
32321,chr12,112013425,ERP29,ENSG00000089248.7,+,241.74932861328125
43367,chr17,57850044,MRPS23,ENSG00000181610.13,-,241.7943115234375
18806,chr6,113971148,HDAC2,ENSG00000196591.12,-,242.02493286132812
15279,chr5,171387848,NPM1,ENSG00000181163.14,+,242.10731506347656
34091,chr13,38349850,UFM1,ENSG00000120686.12,+,242.1497802734375
52167,chrX,101391010,RPL36A,ENSG00000241343.10,+,242.19235229492188
23302,chr8,100721992,PABPC1,ENSG00000070756.17,-,242.2749481201172
29741,chr11,14499852,COPB1,ENSG00000129083.13,-,242.33859252929688
33828,chr12,120469748,SRSF9,ENSG00000111786.10,-,242.3579559326172
33898,chr12,123271856,CDK2AP1,ENSG00000111328.7,-,242.65325927734375
32261,chr12,108562605,ISCU,ENSG00000136003.16,+,242.71148681640625
1607,chr1,149886917,H2AC20,ENSG00000184260.6,+,242.77928161621094
49389,chr20,17682242,RRBP1,ENSG00000125844.17,-,242.9174041748047
2143,chr1,171485550,PRRC2C,ENSG00000117523.18,+,242.96299743652344
2474,chr1,207321677,CD55,ENSG00000196352.18,+,243.02072143554688
41216,chr17,35809483,TAF15,ENSG00000270647.7,+,243.032470703125
9124,chr3,41199485,CTNNB1,ENSG00000168036.18,+,243.07748413085938
3159,chr1,23344284,HNRNPR,ENSG00000125944.21,-,243.14837646484375
14124,chr5,271646,PDCD6,ENSG00000249915.9,+,243.32986450195312
28616,chr11,66268638,RAB1B,ENSG00000174903.16,+,243.34201049804688
33573,chr12,95003700,NDUFA12,ENSG00000184752.14,-,243.39120483398438
39486,chr16,75647772,TERF2IP,ENSG00000166848.7,+,243.42095947265625
40785,chr17,6641042,TXNDC17,ENSG00000129235.11,+,243.6376190185547
42132,chr17,81703366,MRPL12,ENSG00000262814.8,+,243.79605102539062
34425,chr13,21176547,SKA3,ENSG00000165480.16,-,243.86105346679688
37045,chr15,59105145,CCNB2,ENSG00000157456.8,+,243.935791015625
40354,chr16,66934402,CIAO2B,ENSG00000166595.12,-,244.2779083251953
18418,chr6,43516926,YIPF3,ENSG00000137207.12,-,244.58804321289062
20167,chr7,128862855,ATP6V1F,ENSG00000128524.5,+,244.67727661132812
42117,chr17,81239317,NDUFAF8,ENSG00000224877.4,+,244.6880340576172
26035,chr10,73744371,SEC24C,ENSG00000176986.16,+,244.81088256835938
26424,chr10,104254891,GSTO1,ENSG00000148834.13,+,245.02850341796875
14126,chr5,271669,PDCD6-AHRR,ENSG00000288622.1,+,245.27105712890625
13708,chr4,105474062,PPA2,ENSG00000138777.20,-,245.37034606933594
36919,chr15,44711516,B2M,ENSG00000166710.23,+,245.376708984375
26930,chr10,46030607,NCOA4,ENSG00000266412.6,-,245.68865966796875
4140,chr1,149927803,SF3B4,ENSG00000143368.10,-,245.69223022460938
15459,chr5,1801366,MRPL36,ENSG00000171421.13,-,245.79037475585938
19323,chr7,23299338,MALSU1,ENSG00000156928.5,+,245.83331298828125
41874,chr17,68512429,PRKAR1A,ENSG00000108946.17,+,245.89739990234375
12650,chr4,108620575,RPL34,ENSG00000109475.17,+,246.37173461914062
10782,chr3,48609646,UQCRC1,ENSG00000010256.11,-,246.56674194335938
43533,chr17,64506289,DDX5,ENSG00000108654.16,-,246.92169189453125
44273,chr18,59139883,SEC11C,ENSG00000166562.9,+,247.20840454101562
23396,chr8,116755823,EIF3H,ENSG00000147677.12,-,247.24334716796875
44889,chr19,2236823,SF3A2,ENSG00000104897.10,+,247.2920379638672
48991,chr20,45812643,UBE2C,ENSG00000175063.17,+,247.37725830078125
6703,chr2,219245478,STK16,ENSG00000115661.14,+,247.49237060546875
2664,chr1,228140289,GUK1,ENSG00000143774.18,+,247.55615234375
27246,chr10,96587012,TM9SF3,ENSG00000077147.16,-,247.56658935546875
40264,chr16,56451332,NUDT21,ENSG00000167005.14,-,247.80044555664062
45379,chr19,17305871,MRPL34,ENSG00000130312.7,+,247.87033081054688
38103,chr15,76311414,ETFA,ENSG00000140374.17,-,247.99705505371094
41302,chr17,39980806,PSMD3,ENSG00000108344.15,+,248.6327362060547
29148,chr11,114439483,REXO2,ENSG00000076043.11,+,248.71621704101562
39400,chr16,69424618,CYB5B,ENSG00000103018.18,+,248.77740478515625
30170,chr11,62665178,ENSG00000255432,ENSG00000255432.1,-,249.04949951171875
15715,chr5,69369503,AK6,ENSG00000085231.14,-,249.08331298828125
46744,chr19,58387288,RPS5,ENSG00000083845.9,+,249.32644653320312
720,chr1,38012733,UTP11,ENSG00000183520.12,+,249.37730407714844
32877,chr12,21657794,LDHB,ENSG00000111716.14,-,249.44802856445312
42028,chr17,77281450,SEPTIN9,ENSG00000184640.20,+,249.48388671875
27363,chr10,103396492,ATP5MK,ENSG00000173915.16,-,250.0700225830078
38203,chr15,84716089,SEC11A,ENSG00000140612.14,-,250.1566619873047
8298,chr2,200864658,CLK1,ENSG00000013441.17,-,250.37710571289062
46011,chr19,41860254,RPS19,ENSG00000105372.8,+,250.4576416015625
10942,chr3,51995881,RPL29,ENSG00000162244.12,-,250.52488708496094
14877,chr5,139293729,MATR3,ENSG00000015479.20,+,250.55899047851562
2905,chr1,1891076,GNB1,ENSG00000078369.19,-,250.68798828125
18067,chr6,27893185,H2AC17,ENSG00000278677.2,-,250.79464721679688
825,chr1,43172329,CFAP57,ENSG00000243710.8,+,250.81784057617188
39342,chr16,67846922,NUTF2,ENSG00000102898.13,+,251.22500610351562
49475,chr20,34112243,EIF2S2,ENSG00000125977.7,-,251.23167419433594
50585,chr22,29767373,UQCR10,ENSG00000184076.13,+,251.25460815429688
5282,chr2,26244938,HADHB,ENSG00000138029.14,+,251.36087036132812
46587,chr19,55385931,RPL28,ENSG00000108107.15,+,251.63699340820312
51284,chr22,38506311,DDX17,ENSG00000100201.23,-,251.68768310546875
17045,chr6,34757504,SNRPC,ENSG00000124562.10,+,251.74757385253906
16434,chr5,177303719,RAB24,ENSG00000169228.14,-,251.9142608642578
40188,chr16,31094797,VKORC1,ENSG00000167397.15,-,251.98800659179688
12629,chr4,106316535,AIMP1,ENSG00000164022.18,+,252.0926513671875
13606,chr4,88523776,PYURF,ENSG00000145337.5,-,252.16250610351562
28416,chr11,62787401,TMEM179B,ENSG00000185475.11,+,252.61618041992188
35386,chr14,73058546,RBM25,ENSG00000119707.14,+,252.7088623046875
27163,chr10,80205537,ANXA11,ENSG00000122359.18,-,252.72152709960938
32145,chr12,98593695,SLC25A3,ENSG00000075415.15,+,252.87301635742188
1008,chr1,54200195,MRPL37,ENSG00000116221.15,+,252.8775634765625
50737,chr22,37953696,POLR2F,ENSG00000100142.16,+,253.13519287109375
51071,chr22,24555935,GUCD1,ENSG00000138867.17,-,253.567626953125
40075,chr16,28403841,EIF3CL,ENSG00000205609.13,-,253.6349639892578
40215,chr16,46973674,DNAJA2,ENSG00000069345.12,-,254.09962463378906
22767,chr8,17246878,CNOT7,ENSG00000198791.12,-,254.32211303710938
18054,chr6,27146855,H2BC12,ENSG00000197903.8,-,254.43084716796875
20765,chr7,43729497,COA1,ENSG00000106603.20,-,254.6627197265625
18569,chr6,75243785,COX7A2,ENSG00000112695.13,-,254.83795166015625
35111,chr14,39175229,PNN,ENSG00000100941.9,+,254.86181640625
31026,chr11,126268895,SRPRA,ENSG00000182934.12,-,254.96023559570312
27458,chr10,119080817,EIF3A,ENSG00000107581.14,-,255.15536499023438
6288,chr2,171687743,DYNC1I2,ENSG00000077380.16,+,255.27865600585938
34691,chr13,75537841,COMMD6,ENSG00000188243.14,-,255.80514526367188
12303,chr4,48831087,OCIAD1,ENSG00000109180.15,+,255.92971801757812
15569,chr5,37371106,NUP155,ENSG00000113569.16,-,256.0615539550781
26344,chr10,100347232,SCD,ENSG00000099194.6,+,256.5195617675781
48814,chr20,35699404,ROMO1,ENSG00000125995.16,+,256.7632141113281
37996,chr15,68820886,ANP32A,ENSG00000140350.15,-,257.0131530761719
33238,chr12,54280122,CBX5,ENSG00000094916.16,-,257.69097900390625
42133,chr17,81703370,ENSG00000262660,ENSG00000262660.1,+,257.809814453125
48683,chr20,21303330,XRN2,ENSG00000088930.8,+,258.15899658203125
44651,chr18,57621836,NARS1,ENSG00000134440.12,-,258.3276672363281
41854,chr17,68035734,KPNA2,ENSG00000182481.10,+,258.6911926269531
32876,chr12,21657798,ENSG00000285854,ENSG00000285854.1,-,258.86688232421875
25328,chr9,124415442,PSMB7,ENSG00000136930.13,-,258.9793701171875
24069,chr9,99222281,SEC61B,ENSG00000106803.10,+,259.1662292480469
23037,chr8,56074498,RPS20,ENSG00000008988.11,-,259.3563232421875
20078,chr7,116499737,CAV2,ENSG00000105971.15,+,259.4248046875
16717,chr6,26199515,H2BC7,ENSG00000277224.3,+,259.4693908691406
9577,chr3,99817861,CMSS1,ENSG00000184220.12,+,259.5751953125
19842,chr7,99325897,ARPC1A,ENSG00000241685.10,+,259.7562255859375
15191,chr5,160421854,PTTG1,ENSG00000164611.13,+,259.7983703613281
15297,chr5,172983780,ATP6V0E1,ENSG00000113732.9,+,259.8876037597656
32632,chr12,6342027,TNFRSF1A,ENSG00000067182.9,-,259.97119140625
38892,chr16,28711463,EIF3C,ENSG00000184110.15,+,260.005859375
43417,chr17,59155184,SKA2,ENSG00000182628.13,-,260.087158203125
6378,chr2,182716256,DNAJC10,ENSG00000077232.19,+,260.09832763671875
33309,chr12,56315943,ENSG00000144785,ENSG00000144785.8,-,260.1172790527344
5858,chr2,99337388,EIF5B,ENSG00000158417.11,+,260.1458740234375
44646,chr18,56638592,TXNL1,ENSG00000091164.13,-,260.23345947265625
16468,chr5,178153848,NHP2,ENSG00000145912.10,-,260.3130187988281
16124,chr5,138575431,HSPA9,ENSG00000113013.16,-,260.3297424316406
6530,chr2,202265762,NOP58,ENSG00000055044.11,+,260.33502197265625
42463,chr17,7251961,CTDNEP1,ENSG00000175826.12,-,260.3410339355469
16750,chr6,27147105,H2AC12,ENSG00000274997.2,+,260.436767578125
26585,chr10,123154401,BUB3,ENSG00000154473.18,+,260.7941589355469
10215,chr3,179604800,NDUFB5,ENSG00000136521.13,+,260.9991760253906
53188,chrX,72277248,RPS4X,ENSG00000198034.11,-,261.01080322265625
16086,chr5,135399229,MACROH2A1,ENSG00000113648.17,-,261.1399841308594
5159,chr2,3575259,RPS7,ENSG00000171863.15,+,261.263671875
18241,chr6,33418070,CUTA,ENSG00000112514.18,-,261.8164367675781
1822,chr1,155308888,FDPS,ENSG00000160752.15,+,261.8937683105469
52614,chrX,153794667,SSR4,ENSG00000180879.14,+,262.0115051269531
20766,chr7,43869517,MRPS24,ENSG00000062582.14,-,262.0908203125
15950,chr5,115626036,TMED7,ENSG00000134970.14,-,262.1473388671875
30171,chr11,62665210,C11orf98,ENSG00000278615.5,-,262.16650390625
27098,chr10,73252644,MRPS16,ENSG00000182180.14,-,262.3191223144531
22341,chr8,97775787,LAPTM4B,ENSG00000104341.17,+,262.53851318359375
4168,chr1,150629581,ENSA,ENSG00000143420.19,-,262.6666564941406
43270,chr17,48101478,CBX1,ENSG00000108468.15,-,263.0009460449219
7562,chr2,74178879,MOB1A,ENSG00000114978.18,-,263.05517578125
23306,chr8,100952020,YWHAZ,ENSG00000164924.18,-,263.2611999511719
21292,chr7,106284983,NAMPT,ENSG00000105835.13,-,263.5478210449219
36131,chr14,49586376,RPS29,ENSG00000213741.11,-,263.6321105957031
30646,chr11,88337737,CTSC,ENSG00000109861.17,-,263.6398010253906
45726,chr19,35648322,COX6B1,ENSG00000126267.11,+,263.7117919921875
24872,chr9,35103131,STOML2,ENSG00000165283.16,-,263.7189636230469
49176,chr20,62387102,RPS21,ENSG00000171858.18,+,263.785400390625
33767,chr12,112409596,RPL6,ENSG00000089009.16,-,263.8144836425781
6633,chr2,216498843,RPL37A,ENSG00000197756.10,+,263.8175048828125
45583,chr19,32581189,PDCD5,ENSG00000105185.12,+,263.92144775390625
33908,chr12,123633766,EIF2B1,ENSG00000111361.13,-,264.2467041015625
17538,chr6,116571488,RWDD1,ENSG00000111832.13,+,264.250244140625
46284,chr19,49085450,SNRNP70,ENSG00000104852.15,+,264.6388244628906
4262,chr1,153535991,S100A6,ENSG00000197956.10,-,265.67041015625
28243,chr11,57761831,CTNND1,ENSG00000198561.16,+,265.96630859375
39843,chr16,3717524,TRAP1,ENSG00000126602.11,-,266.1462097167969
18034,chr6,26056470,H1-2,ENSG00000187837.4,-,266.19329833984375
33105,chr12,49131395,TUBA1B,ENSG00000123416.15,-,266.4178161621094
5601,chr2,65227836,ACTR2,ENSG00000138071.15,+,266.4319152832031
31228,chr12,6944021,C12orf57,ENSG00000111678.11,+,266.56768798828125
21753,chr8,11802765,FDFT1,ENSG00000079459.14,+,266.622314453125
16638,chr6,13615334,NOL7,ENSG00000225921.7,+,266.6700744628906
45137,chr19,9827917,UBL5,ENSG00000198258.11,+,266.8572082519531
35086,chr14,35292397,PSMA6,ENSG00000100902.11,+,266.8592529296875
26359,chr10,100987542,TWNK,ENSG00000107815.10,+,267.41455078125
49354,chr20,5119958,PCNA,ENSG00000132646.11,-,267.6177978515625
19849,chr7,99408968,BUD31,ENSG00000106245.11,+,267.7510070800781
1508,chr1,116373243,ATP1A1,ENSG00000163399.16,+,268.1059875488281
51338,chr22,41688847,SNU13,ENSG00000100138.15,-,268.3815612792969
48545,chr20,4686458,PRNP,ENSG00000171867.18,+,268.81048583984375
40412,chr16,69132588,CHTF8,ENSG00000168802.14,-,268.8507385253906
19085,chr6,159789602,TCP1,ENSG00000120438.12,-,269.35113525390625
20103,chr7,118184143,LSM8,ENSG00000128534.8,+,269.611572265625
40052,chr16,23596291,NDUFAB1,ENSG00000004779.10,-,269.62567138671875
7238,chr2,32039805,DPY30,ENSG00000162961.14,-,269.6544189453125
43970,chr18,9914015,VAPA,ENSG00000101558.14,+,269.7431945800781
14914,chr5,140647828,IK,ENSG00000113141.19,+,269.94500732421875
